epoch,datetime,speed,autosnapshot
1784912668.266,2026-07-24 12:04:28.266,0.076,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240679583418818560/thumbnails/452266.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNjc5NTgzNDE4ODE4NTYwL3RodW1ibmFpbHMvNDUyMjY2LmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTgwMDcyMzg3OH19fV19&Signature=YZ58K4d7xm75cMkYCkJDbanZ49yTK2aAlm7mNlf~3iATWKtL44096snSTHaUfgJVDFv5RuNddeA~uuTC~mtGq4yS0TZZ7DIXr9yUHWOrdgFhrLXvxMjXILpUw6nfNA0YiZUOavt0m1gwBM8Ca0utduNu75IlKQbPYdBnKlKBxPDJ0Tug9pWz5ewViMZsIZANaq3EuLXHVYtkIbxlK50JINpW0BriYg8StcclYK6M~4FZUgnsq12aC4gc-DXxdYhU-U4R8D1pprKeVlexX3O~YwOeCU8nMN0haCaAEqvV46c2YKEvuD9Z2rAs5ziw~cLiWw8MEkpzCCcnqz0iBbVrBA__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784912883.0,2026-07-24 12:08:03.000,0.033,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240680487178084352/thumbnails/212000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNjgwNDg3MTc4MDg0MzUyL3RodW1ibmFpbHMvMjEyMDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTgwMDcyNDA5NH19fV19&Signature=LPrjraYarSnypKJDl22TmqSFN9im052Alp0~fmiljuSP3eASGwzzP~k4gx6i1focrAxAxuhOP7jueCIaLaI4J-u5ZAZyd3OF7C~yGcbMJZm1jtUhwcWQg4J~b8EaiWEGGd3ASXh3daNQVs0LmKy1DnoHnJg2o0hECmpQqJE-tWTBbU1e3O8V3KvpemyJZ8Mb~9Mpm68HunS6z0JqEMyzFCOgkZ7x1Qg1kVhrUSmMXvlQD7coi6R7H7AlSlRk4PC2HKexqCr-~YV1g7liKqH-CFSv6hosRtQDPlsQSvbz8WzlRuFY0-rgnL7qZwyalihqc0yAS3INjdt6NR06RANVaQ__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784913117.0,2026-07-24 12:11:57.000,0.057,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240681459849764864/thumbnails/16000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNjgxNDU5ODQ5NzY0ODY0L3RodW1ibmFpbHMvMTYwMDAuanBnIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxODAwNzI0MzI1fX19XX0_&Signature=Y63HLnWnJudSCaEkHxrxxo4ZarcherHaCtrTng07TZqGx1f2CRBfTqHPZe1wnHi7ZFGfKywyumaF9iOu0qhIDnH1uJnjW0XN4pssUPzt5SeWxi5F2Js~y6nrAuBjm1e~lg0NpiSeNiTjG-2NPo1cwn5ZJm2FHXv-BATKRH0vfG9MrW2UR~CQJMM5-CUekc5~XF05o01Ap5dL~OmTJ8JX49I1uVmphCBQXnfT1DBFgYV23uluuuoYeF12FQzkvgKI2JCXqdo6MEDVv-5HFKrWhsjjsktQUSOWWhZLga9da-L86zKtxNtCXhlW~GDOFeFZ8J6SWPS7HYLdbknBdbNGVg__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784913157.0,2026-07-24 12:12:37.000,0.02,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240681627496095744/thumbnails/6000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNjgxNjI3NDk2MDk1NzQ0L3RodW1ibmFpbHMvNjAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDA3MjQzNjV9fX1dfQ__&Signature=dl-kweHxnNS8cRU63W8JcFcdGBEs2I16MlbAvgzfK4c0xcx-K1Xbi8~1rnrWjjNvZlO8JeCzImXVh2MCssu6IPkDojCsLAcn~4O7B6S3ixhPXaxmzmqzEBc5nlM~RWFVqfyIyFuP4-d4JKzo7G0PUnoOoN02B~Fi-lgUBo84a-yJIDLjgqzSVGEGsyRc3DfOp6N8uqczuvCWFgPcMuu5HDQ2H5HrzJECtKwyVThTt0u5BcoIQ-ZrcV7xbbVli0ttNtE9Ww3fn9WjZ0cjwqq~4M3UqwbJOpbmRlkJZm30590LTphtJdwH0Rj5RfY57mGpOaPBUh8BuIz9NXS1hc3HCQ__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784913755.0,2026-07-24 12:22:35.000,0.054,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240684143881363456/thumbnails/604000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNjg0MTQzODgxMzYzNDU2L3RodW1ibmFpbHMvNjA0MDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTgwMDcyNDk3MX19fV19&Signature=nfvYj4Qd1Fp4E~Gd9m0OnqUdMQOwPpASVG6OoDS2x7XFzpbMo4yIW4O6WH7NI0n2RTYZQwrPwYtQK6R7SZZCGebomYAAkaOOwXsmF3znnqd-GPFEi0Icjj46yFLpSxIb-jUDxx1aS2~6M6fPw4lTFyTCXw9tQ4GwGRE919huOYWrpb3Z2yzeiKVHnTsWKlNhl4pM8X5erhCfmkVkKcDCZ-aNM2fhHj5aG7k1J3uP4Grlf1ppjUsVblYovF5gaLrk7DgpWKVl8IL8M7uaGhSwcaZ0Wb260JapeDD2vUMBT6cD8zLMKY9IXxU~FOmJpZ5me1Ei7MLR2skx58skLdmZNQ__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784914057.0,2026-07-24 12:27:37.000,0.022,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240685403313414144/thumbnails/906000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNjg1NDAzMzEzNDE0MTQ0L3RodW1ibmFpbHMvOTA2MDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTgwMDcyNTI2Nn19fV19&Signature=bHKZiWQuj7CMc-ALfWYNOlq5Ho6gQzwbEPW3N~K2EsHAby18zJ1ToJEIlHQuDoAENtD1uOmXYyB-0bc-Nr99wSM66pDfSJxrtkS7cncx4SKztYilIvj4DX032SZmRKiNyEeADHjabOoo9tKt2UxrDVpCFtYUBc8ARfRj~DmhTuRq-VEclbbzE9kZJdZDjzVO~a2G58D5~adN9xM8n75sNTSzNapQElR2ndD0pzaGBaCle3LYhvzQ~ZtEaqF~gt4aE3CZkPsB5SMZ0kOQqM6Sw-BXjIaIau8yrp67e2ClN22TjrzEmZJeeWFjB9SN5LLNiZFnzU1HLgP52MpAosthew__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784915725.0,2026-07-24 12:55:25.000,0.037,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240692414545534976/thumbnails/0.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNjkyNDE0NTQ1NTM0OTc2L3RodW1ibmFpbHMvMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDA3MjY5NDF9fX1dfQ__&Signature=pbQXR3vmGJ2bs3DvUTXSMBg03JShUopzh3Mg2qfYmnX-ONecho8hiRkRpfjVWcpzFbXBJpYfVQkBkYO3Bh~zY-k4NWw8OfXR5sb1d9Ov-Cmkw~kzDDTALKKBetFGP7UBK0gTDeaMHlu5zGhknd6UYHsjrQIBSaAPr9GOM7nJh8aDdTqa6oPAPiNEeX3SpfjpYSsOg-m6cn~x9mkRQsQgTD89bhXXnf~kZfBqZ7luASAiHLlJMazQx-HsLp2O6CE63ZXbr9c57uPPoFrksBybNdMqJghHf3kjM4Z8lmr3T6Bgwx3kaLePbXNqYVBoQTGEUiJr-tftAE~9FJCXq8Hhsw__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784915837.0,2026-07-24 12:57:17.000,0.031,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240692875998666752/thumbnails/112000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNjkyODc1OTk4NjY2NzUyL3RodW1ibmFpbHMvMTEyMDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTgwMDcyNzA1MH19fV19&Signature=KpYsSb7bkPFVC~kdTFoTSavryzmnny~N88KzkfdkzLV9YVNYJeuTYT9nhppPPpnyA8QH17myPihRpNDpRDqZ5xH3d-iF5lRHkdAiJkIipYYRBPqV6jcc6MQOFMVOHIXFwDSR191ALMkTlh1r9n01jmjefJJbBHH~CYC5mhvaOuIHvbQcaSIpTpCFNm4OsG2L5gDjCpi-zl8Lwe7-5vfWtQ39eGmaOoVFZPOvdfxoFl~gZQkxCAxJYdRrZmCUeiW5cXV1Yogq9j~P9SGk8X6XMZim-kMsjOpOqqSer1TRD5YhdE4HijEw5l9kneUGqK9~-vupkagXtM3xYoqBJYdqCA__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784921114.0,2026-07-24 14:25:14.000,0.043,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240715002915201024/thumbnails/72000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNzE1MDAyOTE1MjAxMDI0L3RodW1ibmFpbHMvNzIwMDAuanBnIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxODAwNzMyMzI0fX19XX0_&Signature=rAUVe5nJvBtOQr8-8Tc~vsA9Xu6o-WT9OvSubesxMAPETFpVNJoSva9AlKJoPQyxbnmxr5qlt-kueX6Vne7VESkroKRDc~4kEzjO3ZvyrFK3Ai2ZutxExgKJ44BbGeO6RfnUTm~fZdHAqSF~8liVe2l~hGL6PslRN-ra6QuQhNuTKC5mI9b-AjzuBcfkfTaDIoIGgPKUQEFkfpjyXjNT0-4TGWILiPzN6cHDtAcIKln6xGG5vBcAj9~iA8V0jksiO4fgtb4RM0Fo3NKlaud5hyPIOfkO776jA2ZbCu4Myzr5E98~RjCQlm4ZNrVSBhUEK7IaMpUJlvoE4oiF8ExcIA__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784921506.266,2026-07-24 14:31:46.266,0.052,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240716653566763008/thumbnails/388266.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNzE2NjUzNTY2NzYzMDA4L3RodW1ibmFpbHMvMzg4MjY2LmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTgwMDczMjcxNn19fV19&Signature=ZukwHmmEbMKlQH7uE6YyleNkpmhiDY5bxSIzAHDN3r6~pSglvtLLF2iV4fkelYeKfU3x-TjSG602PFjr9t4sN3dqEvLoi8se8oNZFoEubM0M9RxewF9leLLE6Xs1JHLICczSFX3D4mkDbR9yUFKAXvhI7iu0croLArwfDLNbnJrlLcRqvhO-VcCMwQ5Z64O9B87gg5RUblwAXo~Sw8bE2X5J1zcOf197BJwNelhfeLyxSbvUDAqSXv6N2neFhTCyxDUyOTv~-g3YFuBDMVbLgbzwgR1jpARHVnX7m2crwB9bjZhZYLHzLPnb35Rz~o5JKXzkohiSueVkWuLMiptBew__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784922073.0,2026-07-24 14:41:13.000,0.041,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240719028805312512/thumbnails/0.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNzE5MDI4ODA1MzEyNTEyL3RodW1ibmFpbHMvMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDA3MzMyODN9fX1dfQ__&Signature=a4j~iHEVE8pf6zWMs50rtqj0DU0HSY-9Azuu0TBSAcSFk247Ad97jIxwT9lMrS8GXXFcndx07pc1IlEFxoIAQEqMDInWl87z1Rvrfu4pV4BobXKnIcopEs5EvwtamUN6pk75I8iWQd5ESjqDFIIWbMExvuoINjSAIW1VYzfPSv-DfZvuvUKYNbEme5FYtNc30rlKTHWWbCOmdZGp4CdzUXCmFs2J2tAd4XycymTbmC8JnhJoafsIC-S8zwfMCUQHjjyRDwP2lnIZs~RZpo4~tlwchcZ~HnQ6ED7lPMDxgmviFGWv1sAnwMGx-OqNDKzQLdLVTfOEzbB4PKQv-yByMg__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784922257.0,2026-07-24 14:44:17.000,0.056,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240719804420202496/thumbnails/184000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNzE5ODA0NDIwMjAyNDk2L3RodW1ibmFpbHMvMTg0MDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTgwMDczMzQ2OH19fV19&Signature=hNLw0oqCI2Vjby74LoQdeuAWC4hfukAbL3Nyc0aWmvsBJWHBJ9qT1eGUbe7h-bvE1kLlDLgDesnNLujl9IZheVM2rtp~CbGB8neKLe0OMaZrj4SMBTaf~DVtekEXCz-7vRUct5S9yXLbVvv4jGSQVcTWaV-hDzLhyW9nwfQWDM8ATj4zMMr~nhUlOuUWXmwiWB9C42bQk46DmvIiEjwiJGTdv9WekvSapcVhJLn4eTFBbnXnLcPYkAW6pSQQN5~7KQmCM8VQktfn3dq-Pj22NyQmSl5-r3wDSC1fnG4YY3chG8OeLDbyUVmF4K2yTNgZylU7dODTu3qCGX5bb-3MIw__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784926968.0,2026-07-24 16:02:48.000,0.039,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240739561315901440/thumbnails/6000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNzM5NTYxMzE1OTAxNDQwL3RodW1ibmFpbHMvNjAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDA3MzgxNzV9fX1dfQ__&Signature=ETCLX8f07KvpNg7rVebQ4R9qQHldxcSHNrgsA-EWviOhL~psK5ZuoBPIP5kU71fSbvSojN4iT8C18hqYVFyYijEtJj1fknlCvH8TRUdGqWBVgL1oxBIUojBf5eJ3~NGG6qtpHwpVPtDEkric5WgenUwgrHK8TMQctfEttKg~QAxY2t2tLMTlG8zFQOSkNkKtwmuT9SII5zDQFxQoY8dXMWBC1tNu4~QfQ2V19JMU7tLVOF5XfHHVVGzO6sfP4e3CQpPaEI9No5JWO-DGD1q9A3grwlr0PrMLQ9e0r8l5lALGVUWz-H7ez~UiNSf9Sw8ksLUvEd5u563res6281xPng__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784927568.0,2026-07-24 16:12:48.000,0.056,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240742072705753088/thumbnails/606000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNzQyMDcyNzA1NzUzMDg4L3RodW1ibmFpbHMvNjA2MDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTgwMDczODc3NH19fV19&Signature=jujML~UAQL0Tf3x~WshvkOPaYWl4BRP2qPTB6MyBRcM26xv2pV9CrpLubhUECWce8rcVSf2uGh7Grl4PH2cWRYzJzXAzvNS3jFLy-BjtHVr9OM4WJGuSvLJW34ZMvIrfOxmgNMfiL0b0ArUPulm0un7k3o0OnpEQP64D0LcVnqbXwWrEBbrDJiFZGUR2cgu34XcTD8li55P-KyX2RRme4GCkb5Ir1CgBXeG2Jh3Yffn5UA55AlY9gRO-sH01TT4A8LBl7uwV2EpoU8JZWP98M5f-g7XfjLwp~7WhamuHo51a0Kwvw3itrVvva67J9tvPX~smYBuFq2nhiTynbTlOmQ__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784928167.733,2026-07-24 16:22:47.733,8.61,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240744588579315712/thumbnails/1205733.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNzQ0NTg4NTc5MzE1NzEyL3RodW1ibmFpbHMvMTIwNTczMy5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDA3MzkzNzR9fX1dfQ__&Signature=JaG9akh1qhNeDyNbGo9N4AE~eCbUlxs~mNXmQFvl~UTGWTwW~RvkpXbci1Tx8K3enfaP0~V2vV3QZCt38hU6pAaFssf7x2Iuudj4pozk~uJhlBQB1xYuVEBr5xsVk4FC~~LJcUNY3t~WUu8vLBvFcoTwewA3tWX9OVghE2QcYhhedwG0Hnk7teHAUkSlJVA2oL-jZ-bzoIBaeHzOfke0yS4jJJj2v1coyxFEc78HhcCCYXzLYj2RtDJyNp6SaTV9RCq9dCpJIYnu44K9U6Pm~Zzf3qH2-eaM2j295PpHsTkei1X3FOgYyvPoTSDQK-XnV2QNAQRTFVR4xxSggTEJmA__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784928767.0,2026-07-24 16:32:47.000,0.015,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240747104821977088/thumbnails/1805000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNzQ3MTA0ODIxOTc3MDg4L3RodW1ibmFpbHMvMTgwNTAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDA3Mzk5NzR9fX1dfQ__&Signature=G9z2H31XEsuwuKIRv-eGYftdj3dsXLZ3E~CKv5YHZWt4TT17V6wcufVW79R5w1Eqke1VwnhRrtaf-8i1PaQBKpfUAi0-u66~FA1BlsnWxVKCc0Ni37fciAoxCjYSAmG3idU8Ck4i9R5rEyoQQgMu5rK1Z4rL8tcgwlOjkZa3bzg6af7VoLPvbJLpzyxSV8M4vLjKhPzQho4srPLG5UY5okEJP6qxAJiKOknmNYTood9JhiCUHi3oQVIDlH9tDUSXjJs~o23D9~2oUh59KUOIo7EvdF~suLeYRPt-CAejoPJtmOSlAm9vERiPYdm~wq8ohiPZEnKUxYCCuybBSUa5~w__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784929363.0,2026-07-24 16:42:43.000,0.156,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240749607894523904/thumbnails/2401000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNzQ5NjA3ODk0NTIzOTA0L3RodW1ibmFpbHMvMjQwMTAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDA3NDA1NzF9fX1dfQ__&Signature=KGEM1Hm2N3cRksearw41qvgm8zQCNLncOI4xFdRtleYuzrkyQJc543wdcnV0H0w7F7aMRw33Y2Wg0Wjflb8ZUlHAWLHRREa8DPE398BdZQQu7goG7Lbtvmh0E2tmXwBz7zL1pO4x2NioFT1nrMW9RKBpONP9s1TcaePb1EhTbY~MzMktquPRn7oIuSiV2LryZp2xXk8IffSzdxwWoquXvsNAODP5Yl04ZWjIBsxUt7FB3yCCnMuvw3JqNdbsfp3KNLz2YvANsPJU4lCTupmzJRKwv5TZmyktWq5BTh3A6U2KHUbReV2TF7EygUYivQmdXsUL79IRtJU4pdFBmk71FQ__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784932420.0,2026-07-24 17:33:40.000,0.037,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240762428812304384/thumbnails/2000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNzYyNDI4ODEyMzA0Mzg0L3RodW1ibmFpbHMvMjAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDA3NDM2MjZ9fX1dfQ__&Signature=RviHekuWbliUSSDDL6CQjyHMnwXO7arFwu8OFd42tZ98o8iY6crbiwB7qSZOCN3hUC1ZHg0Sbjp6rU0zcLPl46J6Ze8-hyvy0jcI9G0c6T2SG2dACsngVpCgq1hCwYRW~gyBVdBeRRyEa7IAeB8ykyHQKhJQAu6VzU5vTbZMMIWPq7CNs72pUPka3cRwtYN~sQFiON~nsfv5SunFJkg5YLpMO0psDwhluvfl8RM-D20l9xZchJjfa-LPXsvedIjiJRwwJ0AN2NBkiY7i5ImUfV8Yz65MffMkkjb5ekHS2pVSuUMlHoJC79hpnq1MwN0dYm-vnQNp1iu1ssQ2eTBciw__&Key-Pair-Id=K1KFJH9S65S6E2"""
