Created,Message,Status
2026-02-03 18:06:45.665,"11000001,5,4764383736,1,1,1,10,1,3,0,0,0,0,00001111,00000001,ON,1101001,6,3,82772242,13132,0x00000000,0,0|",0x830547643837360101010A0001000000030000000000000000000000F08097060304EF01120000334C00000000
2026-02-03 18:06:46.052,"11000001,5,4764383736,1,1,1,10,2,8,0,0,0,0,00001111,00000001,ON,1101001,1,3,82772242,12251,0x00000000,0,0|",0x830547643837360101010A0002000000080000000000000000000000F08097010304EF011200002FDB00000000
2026-02-03 18:09:10.151,"11000001,5,4764383736,1,1,1,10,3,1770142131,3.4654173,-76.5261213,335,0,10100000,11110000,OFF,0101001,2,3,82772242,12251,0x00000000,0,0|",0x830547643837360101010A0003698239B30210C7DDD2630A63014F00050F94020304EF011200002FDB00000000
2026-02-03 18:09:10.299,"11000001,5,4764383736,1,1,1,10,4,1770142132,3.4654173,-76.5261216,335,0,10100000,11110000,OFF,0101001,10,3,82772242,12251,0x00000000,0,0|",0x830547643837360101010A0004698239B40210C7DDD2630A60014F00050F940A0304EF011200002FDB00000000
2026-02-03 18:09:10.448,"11000001,5,4764383736,1,1,1,10,5,1770142138,3.4654228,-76.5261228,42,1,10100000,11110000,ON,1101001,11,3,82772242,12281,0x00000000,0,0|",0x830547643837360101010A0005698239BA0210C814D2630A54002A01050F970B0304EF011200002FF900000000
2026-02-03 18:09:10.604,"11000001,5,4764383736,1,1,1,10,6,1770142138,3.4654291,-76.526116,51,3,10100000,11110000,ON,1101001,1,3,82772242,12281,0x00000000,0,0|",0x830547643837360101010A0006698239BA0210C853D2630A98003303050F97010304EF011200002FF900000000
2026-02-03 18:09:10.755,"11000001,5,4764383736,1,1,1,10,7,1770142146,3.4654336,-76.5261311,231,0,10100000,11110000,OFF,0101001,2,3,82772242,12251,0x00000000,0,0|",0x830547643837360101010A0007698239C20210C880D2630A0100E700050F94020304EF011200002FDB00000000
2026-02-03 18:09:10.895,"11000001,5,4764383736,1,1,1,10,8,1770142147,3.4654318,-76.5261355,230,1,10100000,11110000,OFF,0101001,10,3,82772242,12220,0x00000000,0,0|",0x830547643837360101010A0008698239C30210C86ED26309D500E601050F940A0304EF011200002FBC00000000
2026-02-03 18:09:21.218,"11000001,5,4764383736,1,1,1,10,9,1770142157,3.4654463,-76.5261265,50,0,10100000,11110000,ON,1101001,1,3,82772242,12220,0x00000000,0,0|",0x830547643837360101010A0009698239CD0210C8FFD2630A2F003200050F97010304EF011200002FBC00000000
2026-02-03 18:09:21.341,"11000001,5,4764383736,1,1,1,10,10,1770142157,3.4654481,-76.5261248,50,0,10100000,11110000,ON,1101001,11,3,82772242,12251,0x00000000,0,0|",0x830547643837360101010A000A698239CD0210C911D2630A40003200050F970B0304EF011200002FDB00000000
2026-02-03 18:09:36.995,"11000001,5,4764383736,1,1,1,10,11,1770142174,3.4654953,-76.5260723,50,0,10100000,11110000,OFF,0101001,10,3,82772242,12251,0x00000000,0,0|",0x830547643837360101010A000B698239DE0210CAE9D2630C4D003200050F940A0304EF011200002FDB00000000
2026-02-03 18:09:37.428,"11000001,5,4764383736,1,1,1,10,12,1770142174,3.4654973,-76.5260701,50,0,10100000,11110000,OFF,0101001,2,3,82772242,12251,0x00000000,0,0|",0x830547643837360101010A000C698239DE0210CAFDD2630C63003200050F94020304EF011200002FDB00000000
2026-02-03 18:09:46.942,"11000001,5,4764383736,1,1,1,10,13,1770142184,3.4654935,-76.5260601,156,1,10100000,11110000,ON,1101101,1,3,82772242,12251,0x00000000,0,0|",0x830547643837360101010A000D698239E80210CAD7D2630CC7009C01050FB7010304EF011200002FDB00000000
2026-02-03 18:09:47.305,"11000001,5,4764383736,1,1,1,10,14,1770142184,3.4654908,-76.5260598,96,1,10100000,11110000,ON,1101101,11,3,82772242,12251,0x00000000,0,0|",0x830547643837360101010A000E698239E80210CABCD2630CCA006001050FB70B0304EF011200002FDB00000000
2026-02-03 20:53:41.192,"11000001,5,4764383736,1,1,1,10,1,3,0,0,0,0,00001111,00000001,ON,1101001,6,3,82772242,12251,0x00000000,0,0|",0x830547643837360101010A0001000000030000000000000000000000F08097060304EF011200002FDB00000000
2026-02-03 20:53:41.326,"11000001,5,4764383736,1,1,1,10,2,8,0,0,0,0,00001111,00000001,ON,1101001,1,3,82772242,12251,0x00000000,0,0|",0x830547643837360101010A0002000000080000000000000000000000F08097010304EF011200002FDB00000000
2026-02-03 20:57:15.284,"11000001,5,4764383736,1,1,1,10,1,1770152201,0,0,0,0,00000111,00000001,ON,1101001,6,3,82772242,12220,0x00000000,0,0|",0x830547643837360101010A0001698261090000000000000000000000E08097060304EF011200002FBC00000000
2026-02-03 20:57:15.430,"11000001,5,4764383736,1,1,1,10,2,1770152206,0,0,0,0,00000111,00000001,ON,1101001,1,3,82772242,12251,0x00000000,0,0|",0x830547643837360101010A00026982610E0000000000000000000000E08097010304EF011200002FDB00000000
2026-02-03 20:59:52.450,"11000001,5,4764383736,1,1,1,10,3,1770152386,3.4653451,-76.5258846,214,0,11100000,11110000,ON,1101001,4,3,82772242,12281,0x00000000,0,0|",0x830547643837360101010A0003698261C20210C50BD26313A200D600070F97040304EF011200002FF900000000
2026-02-03 21:01:52.430,"11000001,5,4764383736,1,1,1,10,4,1770152506,3.4653485,-76.5258975,214,0,11100000,11110000,ON,1101001,45,3,82772242,12281,0x00000000,0,0|",0x830547643837360101010A00046982623A0210C52DD263132100D600070F972D0304EF011200002FF900000000
2026-02-03 22:38:31.298,"11000001,5,4764383736,1,1,1,10,1,1770158293,0,0,0,0,00000111,00000001,ON,1101001,6,3,82772254,12220,0x00000000,0,0|",0x830547643837360101010A0001698278D50000000000000000000000E08097060304EF011E00002FBC00000000
2026-02-03 22:38:31.690,"11000001,5,4764383736,1,1,1,10,2,1770158298,0,0,0,0,00000111,00000001,ON,1101001,1,3,82772254,12251,0x00000000,0,0|",0x830547643837360101010A0002698278DA0000000000000000000000E08097010304EF011E00002FDB00000000
2026-02-03 22:41:07.009,"11000001,5,4764383736,1,1,1,10,3,1770158479,3.4654551,-76.5260771,233,0,01010000,11110000,ON,1101001,4,3,82772254,12251,0x00000000,0,0|",0x830547643837360101010A00036982798F0210C957D2630C1D00E9000A0F97040304EF011E00002FDB00000000
2026-02-03 22:43:23.052,"11000001,5,4764383736,1,1,1,10,4,1770158599,3.4654595,-76.5260588,205,0,01010000,11110000,ON,1101001,45,3,82772254,12251,0x00000000,0,0|",0x830547643837360101010A000469827A070210C983D2630CD400CD000A0F972D0304EF011E00002FDB00000000
2026-02-03 22:44:08.832,"11000001,5,4764383736,1,1,1,10,5,1770158660,3.4654491,-76.5260421,4,0,01010000,11110000,ON,0101001,10,3,82772254,12281,0x00000000,0,0|",0x830547643837360101010A000569827A440210C91BD2630D7B0004000A0F950A0304EF011E00002FF900000000
2026-02-03 22:44:13.678,"11000001,5,4764383736,1,1,1,10,6,1770158667,3.4654668,-76.5260321,4,0,11010000,11110000,OFF,0101001,2,3,82772254,12220,0x00000000,0,0|",0x830547643837360101010A000669827A4B0210C9CCD2630DDF0004000B0F94020304EF011E00002FBC00000000
2026-02-03 22:44:36.254,"11000001,5,4764383736,1,1,1,10,7,1770158687,3.4655458,-76.5260111,4,0,11100000,11110000,ON,1101001,1,3,82772254,12281,0x00000000,0,0|",0x830547643837360101010A000769827A5F0210CCE2D2630EB1000400070F97010304EF011E00002FF900000000
2026-02-03 22:44:38.147,"11000001,5,4764383736,1,1,1,10,8,1770158691,3.4655508,-76.5260065,4,0,10010000,11110000,ON,1101101,11,3,82772254,12220,0x00000000,0,0|",0x830547643837360101010A000869827A630210CD14D2630EDF000400090FB70B0304EF011E00002FBC00000000
2026-02-03 22:47:36.958,"11000001,5,4764383736,1,1,1,10,9,1770158867,3.4654208,-76.5260246,243,0,11010000,11110000,ON,1101101,4,3,82772254,12251,0x00000000,0,0|",0x830547643837360101010A000969827B130210C800D2630E2A00F3000B0FB7040304EF011E00002FDB00000000
2026-02-03 22:49:36.015,"11000001,5,4764383736,1,1,1,10,10,1770158987,3.465428,-76.526031,51,0,11010000,11110000,ON,1101001,45,3,82772254,12190,0x00000000,0,0|",0x830547643837360101010A000A69827B8B0210C848D2630DEA0033000B0F972D0304EF011E00002F9E00000000
2026-02-19 20:59:19.911,"11000001,5,4764383736,1,1,1,10,1,3,0,0,0,0,00001111,00000001,ON,1101001,6,3,82772254,12220,0x00000000,0,0|",0x830547643837360101010A0001000000030000000000000000000000F08097060304EF011E00002FBC00000000
2026-02-19 20:59:34.149,"11000001,5,4764383736,1,1,1,10,1,3,0,0,0,0,00001111,00000001,ON,1101001,6,3,82772254,12220,0x00000000,0,0|",0x830547643837360101010A0001000000030000000000000000000000F08097060304EF011E00002FBC00000000
2026-02-19 20:59:49.179,"11000001,5,4764383736,1,1,1,10,1,3,0,0,0,0,00001111,00000001,ON,1101001,6,3,82772254,12220,0x00000000,0,0|",0x830547643837360101010A0001000000030000000000000000000000F08097060304EF011E00002FBC00000000
2026-02-19 21:00:04.162,"11000001,5,4764383736,1,1,1,10,1,3,0,0,0,0,00001111,00000001,ON,1101001,6,3,82772254,12220,0x00000000,0,0|",0x830547643837360101010A0001000000030000000000000000000000F08097060304EF011E00002FBC00000000
2026-02-19 21:00:19.149,"11000001,5,4764383736,1,1,1,10,1,3,0,0,0,0,00001111,00000001,ON,1101001,6,3,82772254,12220,0x00000000,0,0|",0x830547643837360101010A0001000000030000000000000000000000F08097060304EF011E00002FBC00000000
2026-02-19 21:00:34.155,"11000001,5,4764383736,1,1,1,10,1,3,0,0,0,0,00001111,00000001,ON,1101001,6,3,82772254,12220,0x00000000,0,0|",0x830547643837360101010A0001000000030000000000000000000000F08097060304EF011E00002FBC00000000
2026-02-19 21:04:51.918,"11000001,5,4764383736,1,1,1,10,1,3,0,0,0,0,00001111,00000001,ON,1101001,6,3,82772254,12220,0x00000000,0,0|",0x830547643837360101010A0001000000030000000000000000000000F08097060304EF011E00002FBC00000000
2026-02-19 21:08:51.895,"11000001,5,4764383736,1,1,1,10,1,3,0,0,0,0,00001111,00000001,ON,1101001,6,3,82772254,12220,0x00000000,0,0|",0x830547643837360101010A0001000000030000000000000000000000F08097060304EF011E00002FBC00000000
2026-02-19 21:12:51.921,"11000001,5,4764383736,1,1,1,10,1,3,0,0,0,0,00001111,00000001,ON,1101001,6,3,82772254,12220,0x00000000,0,0|",0x830547643837360101010A0001000000030000000000000000000000F08097060304EF011E00002FBC00000000
