,last_time_ign_on,last_time_ign_off,URL
10,2026-08-22 06:56:01.258,2026-08-21 16:50:00.846,"https://cdn.vidfleet-api.gpstrackit.com/clip/c183476899d441ce8bd404636c34d85c/default/8D3032F5/1251116232128733184/thumbnails/1194000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvYzE4MzQ3Njg5OWQ0NDFjZThiZDQwNDYzNmMzNGQ4NWMvZGVmYXVsdC84RDMwMzJGNS8xMjUxMTE2MjMyMTI4NzMzMTg0L3RodW1ibmFpbHMvMTE5NDAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDMyMTIxNjV9fX1dfQ__&Signature=Sz6pi~WmGhyaenw1SJSixT8h5log7ZiBJOb-CaOnWmjXTbNl37Q8M-3P5P9ZmlR6zUh-2k-J4guTXpHz4r4G63wORRA2Je1eQzA~q15K-pVh913smDE7v2~c20xTgOQwRBmGMGAaacMv8yp1zPlWmTAVdET-rP1PMCNkAgOvU1XXuFUAFGv7asuuYIzkT4AJRqjhmDZWIj~cykeV8MTW7sA0KlIT0zijnl16U6GC6CtFB0QCz~oTbUnDXl0ccu9x~1ZkKyKbOJ7ITshyQf8VKScAd6xx~H00gV4zrRku1uYg4XBl-4sMs38Qk8-L2vRfjePXi7peLwm4EGcXyYDzsA__&Key-Pair-Id=K1KFJH9S65S6E2\"""
11,2026-08-22 06:56:01.258,2026-08-21 16:50:00.846,"https://cdn.vidfleet-api.gpstrackit.com/clip/c183476899d441ce8bd404636c34d85c/default/8D3032F5/1251113712228638720/thumbnails/593000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvYzE4MzQ3Njg5OWQ0NDFjZThiZDQwNDYzNmMzNGQ4NWMvZGVmYXVsdC84RDMwMzJGNS8xMjUxMTEzNzEyMjI4NjM4NzIwL3RodW1ibmFpbHMvNTkzMDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTgwMzIxMTU2NH19fV19&Signature=j3u1Oa6ypcya6N~YdN0nc~bG7WJ96K7PFzx9DVJuc2M4fYylHzHEEQc2PO3lv5BEn2h-wf-MZLN43rzDEW8csIAmetHRCAfTLSDiNmvHhNLzoIYzaSSJdJf7-kjfhsS12~dNvEReCVzK2fdDPXI9XzIDSlCqzOloqMVcdTL5eF7DJPt4m3P7WCDhCUBu7eZrklway66L4xJ1eWyqCkjM1P25bnqJ9H-N5vVVwR6A3T3G7mRWvnYrPb68boZjfekYdotwHc7O5hbm7r2ProdW1ejrlitXbRJEBUPpTTjPXYnRqLVv6W3Ae47bFgKdccfRWIPPzDu0oXu8d4cUAfRwsg__&Key-Pair-Id=K1KFJH9S65S6E2\"""
12,2026-08-22 06:56:01.258,2026-08-21 16:50:00.846,"https://cdn.vidfleet-api.gpstrackit.com/clip/c183476899d441ce8bd404636c34d85c/default/8D3032F5/1251111191443546112/thumbnails/0.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvYzE4MzQ3Njg5OWQ0NDFjZThiZDQwNDYzNmMzNGQ4NWMvZGVmYXVsdC84RDMwMzJGNS8xMjUxMTExMTkxNDQzNTQ2MTEyL3RodW1ibmFpbHMvMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDMyMTA5NjN9fX1dfQ__&Signature=FpGdgvW6Z6tKTmfoYSfqwf9cwGl8XZsGr1Zxym03YjSJuVtw9zrTU-9LRXHC5GZAvs2Z7WOS09yRFC3NwPduHvwhtIdnJEpBdR5uwBib5irgpm59IC-5g4wcc0yo7HeHYSFr1Rm3j~KGPOBv3RN-Tf7FQu2JBrhkXH-LMTGl5jxQNWM7orTf0aw8pfEvcZs6xgvVRM-vG93nMfZ-9Dda~MgzkbyjoiGpD1IM97BdTH0~L610zW2Ih9Lo6T35qMny4cdmxHHCWjV324VBClY8mJzIXHRv1qZGtJBt9Xsrkz1HugQjsrwuY8Anl0Dg6BPf5M7hY9iymFB95WyIbzrQXg__&Key-Pair-Id=K1KFJH9S65S6E2\"""
13,2026-08-21 06:56:54.159,2026-08-21 15:32:05.316,"https://cdn.vidfleet-api.gpstrackit.com/clip/c183476899d441ce8bd404636c34d85c/default/8D3032F5/1250895778994593792/thumbnails/5520000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvYzE4MzQ3Njg5OWQ0NDFjZThiZDQwNDYzNmMzNGQ4NWMvZGVmYXVsdC84RDMwMzJGNS8xMjUwODk1Nzc4OTk0NTkzNzkyL3RodW1ibmFpbHMvNTUyMDAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDMxNTk2MDZ9fX1dfQ__&Signature=cNmnAR3F~mmUnuAKMv6eb~DP-A9feTWCah~ps3Fs6BJDbJ3db8GxNB5eBB0v-4XevJEKyInG-L7a~i6zkrludQUXi1YyBlYe3ePDG00YdWv6juzTYEF6KbrXLBUzczgusoTowTolUVwwwAvmIuwrOjgDVgEUL8rXk2wacE66jtNdLoTCgX8aXlG4Lznfl0WQ9b5IPAGbmt9EzsKjCSSQEX~P8ym69Ur72LgZb32a2OgJymE81kcxIX~ou0c~ZVJz8A0pO3XfzlTOOQKiCDy4A9aNylf9BTaSXnZ1eXpcqnaq-9LhYh8YYAPsLG8RXmkZhs5a~7zBZ9HZ4~vW4aZhxQ__&Key-Pair-Id=K1KFJH9S65S6E2\"""
14,2026-08-21 06:56:54.159,2026-08-21 15:32:05.316,"https://cdn.vidfleet-api.gpstrackit.com/clip/c183476899d441ce8bd404636c34d85c/default/8D3032F5/1250893258079477760/thumbnails/5759000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvYzE4MzQ3Njg5OWQ0NDFjZThiZDQwNDYzNmMzNGQ4NWMvZGVmYXVsdC84RDMwMzJGNS8xMjUwODkzMjU4MDc5NDc3NzYwL3RodW1ibmFpbHMvNTc1OTAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDMxNTkwMDl9fX1dfQ__&Signature=Jj5YcC3UsCnBPEt~JJgjnpyCogXbVVyuFJtQ95~kWUuwHAwwMoDCeDF7uePyS-Vgm-By-UDXllYu9JG8AGM0UKTJNQoNi9njT1E4s15eNGP7~GAVV9Hotm-Rc4gtBPljX6rEUBJbrraFHr7P-Tx1a3XkA19JUXmALcH8o-kCLGPZ2CZp~f439oZEMEstCdpc70IoYfP-~~CU321n3HmmyWJKHrhpmVVSJuW6-tYzQzOv4AnbD7Hfx0Vrqis0Gt8Ebp~wcc79ClepUFj09~R9Vf-ktlUuiI44qjHYtgBJflagxZX1TLkm~bmHE9UgeF-iBWkEj0IMkBTDmoAIGV4kyQ__&Key-Pair-Id=K1KFJH9S65S6E2\"""
15,2026-08-21 06:56:54.159,2026-08-21 15:32:05.316,"https://cdn.vidfleet-api.gpstrackit.com/clip/c183476899d441ce8bd404636c34d85c/default/8D3032F5/1250890737923530752/thumbnails/6298000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvYzE4MzQ3Njg5OWQ0NDFjZThiZDQwNDYzNmMzNGQ4NWMvZGVmYXVsdC84RDMwMzJGNS8xMjUwODkwNzM3OTIzNTMwNzUyL3RodW1ibmFpbHMvNjI5ODAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDMxNTg0MDR9fX1dfQ__&Signature=dqC4S0V461PIE3qJGAMdRuDhH86eK92FM37vH2fZaq4wYnxTkLcxrHBW9-mLw~Cco~aBOo5wUmPOdu~S7ann7OYEk0GHpLHhB0iGt4KrBBYnugFdblabaIH-SyREWXtGwWEyT7hIND6wEDI8BxDgqPBGpet8h1JjTZWIQGo9v8sSsfPD9znbPqTC680Q2wfInb9Evyvjmhk~QexYu-m~CH6Ym8XYpW4rDQYvc38lShcHrnKxkr95ZFhwwOiYkog2srlTnN6IjF4VJGCePORdv1DXF6LGCjwjVuNa8KQqotSSF0ijOB0bFMMEo1MCzTbJ83xRQenJvtQ2b2Yoat8FYg__&Key-Pair-Id=K1KFJH9S65S6E2\"""
16,2026-08-21 06:56:54.159,2026-08-21 15:32:05.316,"https://cdn.vidfleet-api.gpstrackit.com/clip/c183476899d441ce8bd404636c34d85c/default/8D3032F5/1250888218065379328/thumbnails/6717000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvYzE4MzQ3Njg5OWQ0NDFjZThiZDQwNDYzNmMzNGQ4NWMvZGVmYXVsdC84RDMwMzJGNS8xMjUwODg4MjE4MDY1Mzc5MzI4L3RodW1ibmFpbHMvNjcxNzAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDMxNTc4MDV9fX1dfQ__&Signature=UQ5Mf1TJZkoZ4yNb99SwtOAywmP5BkdOUT-kR27vN89iXmzhmPI4SLXfG2huLhZa5hXH~6nLDiE8D7TkiZ-LtLO2T5ph6UGsMaXpqDQb714bhKPuCt4PqLSBaDREMSVaKn6rrTi6g-ng8V1f1uvrqDjj-dmzUFQ2fjk-h~mjvT5mMGc2szER4Zw29TLATSF5zIfl6GAgsvD5QDcSPw-05APV9paK-BSOnQKp8h398NANQ-aBsUODMlBPKw4Z1iTeKyrIk2aNRpcJyvE3kvTo16fWrB9hgvNbUSEfrUkoJextZJaTrg00ADuU9X~-VDEFJHvFtGir-4pT1o6LAxCQpw__&Key-Pair-Id=K1KFJH9S65S6E2\"""
17,2026-08-21 06:56:54.159,2026-08-21 15:32:05.316,"https://cdn.vidfleet-api.gpstrackit.com/clip/c183476899d441ce8bd404636c34d85c/default/8D3032F5/1250885696512729088/thumbnails/7076000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvYzE4MzQ3Njg5OWQ0NDFjZThiZDQwNDYzNmMzNGQ4NWMvZGVmYXVsdC84RDMwMzJGNS8xMjUwODg1Njk2NTEyNzI5MDg4L3RodW1ibmFpbHMvNzA3NjAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDMxNTcyMDR9fX1dfQ__&Signature=ZtnhnW6Sb5TSD8Z1jYCv2MaplKXE2334VGDNpLsYLXcKifAcCSPPi1Lp2F6nek7p~F1wuFATXtjdnQ17sXzOuV~Fv2Hr59ZhWiIGbxvL5Jj9kkDgMh8hjVT21F7Ff4KQi-EvRvkxV7duxwMTha6a1zWwR696PCsRq8MNqed150eApidgspe5a4VPdMhbmJeF2UFidgsmqQeEdVuVYFvHnEbrx2zpKQPSe6-EM2-VRqgWcq-nWZhN~BfqlSyyeLvz6NgTLIJxROD-VhR4no8d-oRBV6uwQnOyd3jIhOo8bpxTVQVPO8w0dTNXFBPfaCx9AJGqyKOKHvxTjX5dNkOvBw__&Key-Pair-Id=K1KFJH9S65S6E2\"""
18,2026-08-21 06:56:54.159,2026-08-21 15:32:05.316,"https://cdn.vidfleet-api.gpstrackit.com/clip/c183476899d441ce8bd404636c34d85c/default/8D3032F5/1250885696512729088/thumbnails/7076000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvYzE4MzQ3Njg5OWQ0NDFjZThiZDQwNDYzNmMzNGQ4NWMvZGVmYXVsdC84RDMwMzJGNS8xMjUwODg1Njk2NTEyNzI5MDg4L3RodW1ibmFpbHMvNzA3NjAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDMxNTcyMDR9fX1dfQ__&Signature=ZtnhnW6Sb5TSD8Z1jYCv2MaplKXE2334VGDNpLsYLXcKifAcCSPPi1Lp2F6nek7p~F1wuFATXtjdnQ17sXzOuV~Fv2Hr59ZhWiIGbxvL5Jj9kkDgMh8hjVT21F7Ff4KQi-EvRvkxV7duxwMTha6a1zWwR696PCsRq8MNqed150eApidgspe5a4VPdMhbmJeF2UFidgsmqQeEdVuVYFvHnEbrx2zpKQPSe6-EM2-VRqgWcq-nWZhN~BfqlSyyeLvz6NgTLIJxROD-VhR4no8d-oRBV6uwQnOyd3jIhOo8bpxTVQVPO8w0dTNXFBPfaCx9AJGqyKOKHvxTjX5dNkOvBw__&Key-Pair-Id=K1KFJH9S65S6E2\"""
19,2026-08-21 06:56:54.159,2026-08-21 11:03:55.986,"https://cdn.vidfleet-api.gpstrackit.com/clip/c183476899d441ce8bd404636c34d85c/default/8D3032F5/1250871650153537536/thumbnails/7447000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvYzE4MzQ3Njg5OWQ0NDFjZThiZDQwNDYzNmMzNGQ4NWMvZGVmYXVsdC84RDMwMzJGNS8xMjUwODcxNjUwMTUzNTM3NTM2L3RodW1ibmFpbHMvNzQ0NzAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDMxNTM4NTd9fX1dfQ__&Signature=bcKw~BLSKhRJr~wQFZpc0KZZTe9K6mhTLhPllhRhGxzDhHq9WRUG9wOTn8k0PY0zHJ0~aZClpAMzhiNDdunHLjEFuCDfwiWZfxPlbLej4DTh-dmmDCHCubg25DPeQRoOWKHr~hzzoZW44H1K9jC6SMCwtar9yZVQfWJnqa~WM8xbxyJnTM8fnT8h9W~v6crOYFEmE8ABWzMHdV1ktdbl2KVorlaHb6lB79X1isjqUUqAPo0G7Bn0UoxeSbQfW-YBmHeiPubDQyyisRcfn7hgarklF5moH-D~N29erzEDHIpACUj0XwMmqD6f-uzSP~Orll9Nbda4K0gVb6oyK03YWQ__&Key-Pair-Id=K1KFJH9S65S6E2\"""
20,2026-08-21 06:56:54.159,2026-08-21 11:03:55.986,"https://cdn.vidfleet-api.gpstrackit.com/clip/c183476899d441ce8bd404636c34d85c/default/8D3032F5/1250869130165362689/thumbnails/7206000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvYzE4MzQ3Njg5OWQ0NDFjZThiZDQwNDYzNmMzNGQ4NWMvZGVmYXVsdC84RDMwMzJGNS8xMjUwODY5MTMwMTY1MzYyNjg5L3RodW1ibmFpbHMvNzIwNjAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDMxNTMyNTV9fX1dfQ__&Signature=SBNtSM~co3cvLvs~N-V4uXxyo2ClIludWnNAvcd3pT~m17iDr-aFxtJIEB-17yUKNcl509VNEJ~I2J3KUpP5ZCZN4-GAXxudk1nSdQIMbI7FiD2qeSreMr2~LqoHr2X40AbqGygbNl2rBCYNyX5rPKZWQCFXUam5oPUE11lY9480aATA2y4GrCPqkp4S2405vNHGefgoKoejhvpDRYJ8-si~dGp6syQ941SSGXtVgX6~IcSJ~48zKftcMHvKRWpJhfusRgSdo2Ekk0wQMhMybVpuYXs3kEekqK401rS784-jySpqfeZbeH5nb14rDwR1f9FIEX5H0bO2A5dHN5FxXQ__&Key-Pair-Id=K1KFJH9S65S6E2\"""
21,2026-08-21 06:56:54.159,2026-08-21 11:03:55.986,"https://cdn.vidfleet-api.gpstrackit.com/clip/c183476899d441ce8bd404636c34d85c/default/8D3032F5/1250866609447378944/thumbnails/6905000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvYzE4MzQ3Njg5OWQ0NDFjZThiZDQwNDYzNmMzNGQ4NWMvZGVmYXVsdC84RDMwMzJGNS8xMjUwODY2NjA5NDQ3Mzc4OTQ0L3RodW1ibmFpbHMvNjkwNTAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDMxNTI2NTR9fX1dfQ__&Signature=MrTUXjYnqHPM-zoANh6XD37-fa~kQpq1csgumV8P1p8Q~ONBO-l0a9lZvL8HaH7Eo-IkDEGoaAIWfUkGdgEexbctZ0Q8Z5z8MfEM3S5~UrBgEqjhCFQhdVfNIwIyFKpQCNNK1XRfk1u9fZDzrQoRxeE5BtMpA2cmPiJsUhNUJS76AVlpMPI1-FZo99IluqWXmS2UjfwhcggN2xUejV8IhTFb6yR-SyPEXbM07ZQlGUwm5eKWKYPSj0ZHyUFiJYjpL-3FpNy97QQqfmPBjEZd-ZLkXEMnsXBBlgx6qlZRRTz7wulvZnDg6i2~VSdaeOAp6FcrQQ1uZE-Gp5j9MvJ~IQ__&Key-Pair-Id=K1KFJH9S65S6E2\"""
22,2026-08-21 06:56:54.159,2026-08-21 11:03:55.986,"https://cdn.vidfleet-api.gpstrackit.com/clip/c183476899d441ce8bd404636c34d85c/default/8D3032F5/1250864089903800320/thumbnails/6665000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvYzE4MzQ3Njg5OWQ0NDFjZThiZDQwNDYzNmMzNGQ4NWMvZGVmYXVsdC84RDMwMzJGNS8xMjUwODY0MDg5OTAzODAwMzIwL3RodW1ibmFpbHMvNjY2NTAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDMxNTIwNTR9fX1dfQ__&Signature=dvBDQxMDFuzw98E~2faQThCEpaLZFOUTwK7PmYqgkRvoo00fryJePYNaWIJ3hGNQxEbB8MjJEsUehKLYtpXboF9W~WeVC4St~Bs6GGqQZxD1UsNfVzMYRwSn2PCDB886HpYP5zgdKAScKeNAQjvsGoo1OTg5rjfxom3JxJciUjPs-oRmll0QujHYWx3wjiEVNEag99aoYklz3oBUKzT0PSrdsK2KEp5eB4c4rJPdPbWw4VN2paPpuWUGeSIpyoVU367jBE5vrc5rqbJBTJhsdpBsFEmvOYRFAbRKBFi23BobQ2GtEZPwhlZvl9tBlrINQp~0NOez~pJ-OSoyXBz7gA__&Key-Pair-Id=K1KFJH9S65S6E2\"""
23,2026-08-21 06:56:54.159,2026-08-21 11:03:55.986,"https://cdn.vidfleet-api.gpstrackit.com/clip/c183476899d441ce8bd404636c34d85c/default/8D3032F5/1250861569412308992/thumbnails/6544000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvYzE4MzQ3Njg5OWQ0NDFjZThiZDQwNDYzNmMzNGQ4NWMvZGVmYXVsdC84RDMwMzJGNS8xMjUwODYxNTY5NDEyMzA4OTkyL3RodW1ibmFpbHMvNjU0NDAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDMxNTE0NTN9fX1dfQ__&Signature=qKB3tNO~bBAY61lVX~Hwg03Bn1XUVhRT~gyAEsTu6joJZPYFtAtzraAuxzocrzZCvl8BZfxNj3gFSaQGnPnePqsqyBt2RW0yp1S1uXdg6HzPC-b5FRwqYaV9kZIzQPpce~lAwTYVwWV9wpRNrEkQsMAdomKJNDf4CQIsHWMRsQ7gVA1oKu7FTsxqO3NnBEn9~jttX-IX~sx8oATGz9lEWvTbLjnr-0eJbZuMyLpKLlBhmPhpG39P11PGRbLhgH0~joRLEurH4Zs38Su62Ov7xVp0qeFZO88n7O~xcYeXWbMNZBz18n1VRdxZyqaoPs6jdcSJ0R-mT83Ag0VTENDY5Q__&Key-Pair-Id=K1KFJH9S65S6E2\"""
24,2026-08-21 06:56:54.159,2026-08-21 11:03:55.986,"https://cdn.vidfleet-api.gpstrackit.com/clip/c183476899d441ce8bd404636c34d85c/default/8D3032F5/1250859047217930240/thumbnails/6303000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvYzE4MzQ3Njg5OWQ0NDFjZThiZDQwNDYzNmMzNGQ4NWMvZGVmYXVsdC84RDMwMzJGNS8xMjUwODU5MDQ3MjE3OTMwMjQwL3RodW1ibmFpbHMvNjMwMzAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDMxNTA4NTJ9fX1dfQ__&Signature=RBFrnB9Vbnlyr8hWSbKd~bXAI65dCGipmHqNuvV2CJ9Ds8drmAnnXO8T3yqIAuDbiDSYuKUCq62loiFdPAVc4wCMTAXAXQcGWEMVvjEFrZZQ69VcUB7CP2~OVZBhIGbkgIf9FPUC4N8l3v2N-~FShtFpgilkhLg0wjNUv4Lhi1hKfTvCmKHwmBtS~hJ4JhNVB96HiUTv1aVEd8h7GitUN~vOnMKGP0xfpMQCq7JMuoD6Ws8bGMwkenT36vFoHdmZDtjAn8pEJQe1pe-u8NjgdzlRbsmzyHqYPJWjbbazLgkUUhayVwxDwq6laZBF0lf~lUrEWEBa6911cjrwawO0IA__&Key-Pair-Id=K1KFJH9S65S6E2\"""
25,2026-08-21 06:56:54.159,2026-08-21 11:03:55.986,"https://cdn.vidfleet-api.gpstrackit.com/clip/c183476899d441ce8bd404636c34d85c/default/8D3032F5/1250856527976341504/thumbnails/6002000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvYzE4MzQ3Njg5OWQ0NDFjZThiZDQwNDYzNmMzNGQ4NWMvZGVmYXVsdC84RDMwMzJGNS8xMjUwODU2NTI3OTc2MzQxNTA0L3RodW1ibmFpbHMvNjAwMjAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDMxNTAyNTF9fX1dfQ__&Signature=Ti1DnuPVdJaKRGVr-m3bVex4gxZcV-VKiNwlUekGanvT292uYD5wMNxE~HD8bkKhUovAsRIZyEpYYZ5pinwmm2jbsz1gGp2nC-hqzAPYu16CO6t~0XrAHP3QdqUTRQUL4JHRXuGmyZK0~YFVoV9L0FDNDijuZlG6W-PXj98Jj8QnfclyByYM2jWYUmxRiVIwSNcA3LJ6H3vmyHaO6ioAqaj0YxGwytHNgvw3WkIfBtHDlBUiATF~zul32kziO5wJ6gh0fTWGngVXRc9fxvWq4X73WrlwCErp0G2Ld1fHLIojW4Ih3xrBx5g9lAOr0sLdTJ3KkcYuzb01I-ROEe56vQ__&Key-Pair-Id=K1KFJH9S65S6E2\"""
26,2026-08-21 06:56:54.159,2026-08-21 11:03:55.986,"https://cdn.vidfleet-api.gpstrackit.com/clip/c183476899d441ce8bd404636c34d85c/default/8D3032F5/1250854007291912192/thumbnails/5761000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvYzE4MzQ3Njg5OWQ0NDFjZThiZDQwNDYzNmMzNGQ4NWMvZGVmYXVsdC84RDMwMzJGNS8xMjUwODU0MDA3MjkxOTEyMTkyL3RodW1ibmFpbHMvNTc2MTAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDMxNDk2NTF9fX1dfQ__&Signature=eSMBR13Y0yKLSXFzcgjNpN22qrBO8qaW~WImCFMJOqLGZBLhM-cEgET8g1s-~UPJb8fXoahGUocnLFsUyS1GajNeT9KyC0uNT5qRJ3gV-G7hvxg-FuG5OVWdN07SS5neBjox1lsrIvWuSZIFrybGZrnburzysHpjVHNO1oOmZtKQNHMlQk3bReOGGNUK4k951du35WBGrYIk0Q3B7b2dzEya6gH~NXYzw4kzw4m7RLBdqxx-Pybn5d8vg2Sx1xySH20Hg9-eDyiccqhWMipJ4TQyI6L6OUMwdUwsHHakUXdVDiKbPuDuC2WlpDZHc9WN~JgznB3OhTTpzmZr-yTqdA__&Key-Pair-Id=K1KFJH9S65S6E2\"""
27,2026-08-21 06:56:54.159,2026-08-21 11:03:55.986,"https://cdn.vidfleet-api.gpstrackit.com/clip/c183476899d441ce8bd404636c34d85c/default/8D3032F5/1250851489015013377/thumbnails/5460000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvYzE4MzQ3Njg5OWQ0NDFjZThiZDQwNDYzNmMzNGQ4NWMvZGVmYXVsdC84RDMwMzJGNS8xMjUwODUxNDg5MDE1MDEzMzc3L3RodW1ibmFpbHMvNTQ2MDAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDMxNDkwNTB9fX1dfQ__&Signature=Nj2lETUhtcKBnDuq5wVLHFKistWfuvoO3-5sjWJck2wwiijFDhRb9WOUUUPPRkT5utqnMqc3V8hNsI0HdECjVCQbB6XtwXBjBOj0k2OiQ8JZHjv9W5oMC4DhVhivRUSQGBGZ1G9kh2P7sKHZAnWQs1WThgVwz9o0hsmxzCRTlYrIxT4Iy-zz3gDoFy7gOpJWytbKpqwZSyJ30OdEaqko7Sm1gK6hQWzlJBlY8mFA2fnMSu5tdkxSVxcZlurvF5IRBifg1hrmEoSngYTW-01hagadKon6GXZiIdzsX3ihUNU6ifWN45jHWvBIz63qaKsPi8r2JVikbyRd~PUPGU98~Q__&Key-Pair-Id=K1KFJH9S65S6E2\"""
