"Unidad","Conductor","Evento","Dirección","Fecha","Tiempo (UTC-5)","Duración del Evento","Distancia (km)"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 145 #14591, Bogotá, Colombia","01/06/2026","12:00:00 AM","4 hr, 18 min, 40 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 #14591, Bogotá, Colombia","01/06/2026","4:18:40 AM","26 min, 57 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 #14591, Bogotá, Colombia","01/06/2026","4:18:40 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 145 #14591, Bogotá, Colombia","01/06/2026","4:18:40 AM","10 min, 19 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 143b #141a-33 a 141a-1, Bogotá, Colombia","01/06/2026","4:32:57 AM","0 min, 0 seg","0.16"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 132d #159-11, Bogotá, Colombia","01/06/2026","4:45:36 AM","0 min, 0 seg","1.97"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 132d #159-11, Bogotá, Colombia","01/06/2026","4:45:37 AM","15 min, 19 seg","1.97"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 132d #159-11, Bogotá, Colombia","01/06/2026","5:00:56 AM","32 min, 20 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 132d #159-11, Bogotá, Colombia","01/06/2026","5:00:56 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d #159-11, Bogotá, Colombia","01/06/2026","5:00:56 AM","3 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 132d #156a-99 a 156a-1, Bogotá, Colombia","01/06/2026","5:03:56 AM","0 min, 0 seg","0.17"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 75A #62-99 a 62-1, Bogotá, Colombia","01/06/2026","5:31:57 AM","1 min, 19 seg","6.68"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 75A #62-99 a 62-1, Bogotá, Colombia","01/06/2026","5:33:15 AM","0 min, 0 seg","6.68"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 75A #62-99 a 62-1, Bogotá, Colombia","01/06/2026","5:33:16 AM","0 min, 0 seg","6.68"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75A #62-99 a 62-1, Bogotá, Colombia","01/06/2026","5:56:37 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75A #62-99 a 62-1, Bogotá, Colombia","01/06/2026","5:56:37 AM","2 min, 29 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 75A #62-99 a 62-1, Bogotá, Colombia","01/06/2026","5:56:37 AM","2 min, 1 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cra. 62 #75a-20 a 75a-60, Bogotá, Colombia","01/06/2026","5:58:44 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 75b #61-82, Bogotá, Colombia","01/06/2026","5:59:05 AM","0 min, 0 seg","0.02"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 75b #61-82, Bogotá, Colombia","01/06/2026","5:59:06 AM","17 min, 28 seg","0.02"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75b #61-82, Bogotá, Colombia","01/06/2026","6:16:34 AM","44 min, 6 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75b #61-82, Bogotá, Colombia","01/06/2026","6:16:34 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 75b #61-82, Bogotá, Colombia","01/06/2026","6:16:34 AM","1 min, 1 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 75b #61-2 a 61-98, Bogotá, Colombia","01/06/2026","6:17:35 AM","0 min, 0 seg","0.01"
"FSQ694","Conductor FSQ694","Inactivo","Tv. 127 #139b-19, Bogotá, Colombia","01/06/2026","6:52:35 AM","2 min, 32 seg","8.35"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 138 # 149C-8, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","01/06/2026","7:00:39 AM","0 min, 0 seg","9.39"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 138 # 149C-8, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","01/06/2026","7:00:40 AM","0 min, 0 seg","9.39"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 138 # 149C-8, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","01/06/2026","7:20:01 AM","1 hr, 26 min, 41 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 138 # 149C-8, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","01/06/2026","7:20:01 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 # 149C-8, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","01/06/2026","7:20:01 AM","6 min, 1 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 138 #149c-35 a 149c-1, Bogotá, Colombia","01/06/2026","7:26:02 AM","0 min, 0 seg","0.01"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 # 157-18, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","01/06/2026","7:29:02 AM","3 min, 0 seg","0.51"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d #154B-5, Bogotá, Colombia","01/06/2026","7:36:02 AM","4 min, 0 seg","1.28"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 104 #129c-6, Bogotá, Colombia","01/06/2026","7:53:01 AM","1 min, 1 seg","3.95"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 127 #95a-19, Bogotá, Colombia","01/06/2026","7:56:02 AM","6 min, 0 seg","4.54"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 127 #93-2 a 93-98, Bogotá, Colombia","01/06/2026","8:03:02 AM","2 min, 0 seg","4.78"
"FSQ694","Conductor FSQ694","Inactivo","17 Calle 79 #77 Bogotá, Engativá, Bogotá, Colombia","01/06/2026","8:13:01 AM","1 min, 1 seg","7.05"
"FSQ694","Conductor FSQ694","Inactivo","Cra 68B #94, Bogotá, Colombia","01/06/2026","8:25:01 AM","9 min, 19 seg","9.15"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 73 #74a-7, Bogotá, Colombia","01/06/2026","8:46:41 AM","0 min, 0 seg","11.97"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 73 #74a-7, Bogotá, Colombia","01/06/2026","8:46:42 AM","1 hr, 26 min, 18 seg","11.97"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 73 #74a-7, Bogotá, Colombia","01/06/2026","10:13:00 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 73 #74a-7, Bogotá, Colombia","01/06/2026","10:13:00 AM","13 min, 2 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 73 #74a-7, Bogotá, Colombia","01/06/2026","10:13:00 AM","1 min, 3 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cra. 73a #73-2 a 73-50, Bogotá, Colombia","01/06/2026","10:14:03 AM","0 min, 0 seg","0.09"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 68 #63 30, Bogotá, Colombia","01/06/2026","10:26:01 AM","0 min, 0 seg","2.79"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 68 #63 30, Bogotá, Colombia","01/06/2026","10:26:02 AM","8 min, 42 seg","2.79"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 68 #63 30, Bogotá, Colombia","01/06/2026","10:34:44 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 68 #63 30, Bogotá, Colombia","01/06/2026","10:34:44 AM","7 min, 43 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 68 #63 30, Bogotá, Colombia","01/06/2026","10:34:44 AM","1 min, 5 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 68 #63-2 a 63-98, Bogotá, Colombia","01/06/2026","10:36:12 AM","0 min, 0 seg","0.02"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cra. 55 #11, Bogotá, Colombia","01/06/2026","10:42:26 AM","0 min, 0 seg","0.78"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 55 #11, Bogotá, Colombia","01/06/2026","10:42:27 AM","1 hr, 3 min, 42 seg","0.78"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 55 #11, Bogotá, Colombia","01/06/2026","11:46:09 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 55 #11, Bogotá, Colombia","01/06/2026","11:46:09 AM","10 min, 31 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 55 #11, Bogotá, Colombia","01/06/2026","11:46:09 AM","1 min, 1 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cra. 55 #70-52 a 70-98, Bogotá, Colombia","01/06/2026","11:47:10 AM","0 min, 0 seg","0.03"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 75A #63-99 a 63-1, Bogotá, Colombia","01/06/2026","11:55:09 AM","1 min, 31 seg","1.19"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 75A #63-99 a 63-1, Bogotá, Colombia","01/06/2026","11:56:39 AM","0 min, 0 seg","1.19"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 75A #63-99 a 63-1, Bogotá, Colombia","01/06/2026","11:56:40 AM","0 min, 0 seg","1.19"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75A #63-99 a 63-1, Bogotá, Colombia","01/06/2026","1:06:32 PM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75A #63-99 a 63-1, Bogotá, Colombia","01/06/2026","1:06:32 PM","1 min, 54 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 75A #63-99 a 63-1, Bogotá, Colombia","01/06/2026","1:06:32 PM","1 min, 1 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 75A # 62-61, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","01/06/2026","1:07:33 PM","0 min, 0 seg","0.04"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 75A #62-61, Bogotá, Colombia","01/06/2026","1:08:25 PM","0 min, 0 seg","0.04"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 75A #62-61, Bogotá, Colombia","01/06/2026","1:08:26 PM","47 min, 32 seg","0.04"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75A #62-61, Bogotá, Colombia","01/06/2026","1:55:58 PM","3 hr, 10 min, 7 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75A #62-61, Bogotá, Colombia","01/06/2026","1:55:58 PM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 75A #62-61, Bogotá, Colombia","01/06/2026","1:55:58 PM","10 min, 54 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cra. 62 #75a-20 a 75a-60, Bogotá, Colombia","01/06/2026","2:06:52 PM","0 min, 0 seg","0.04"
"FSQ694","Conductor FSQ694","Inactivo","Av. Cdad. de Cali #04, Suba, Bogotá, Colombia","01/06/2026","2:30:00 PM","2 min, 36 seg","5.39"
"FSQ694","Conductor FSQ694","Inactivo","Cl 132 #105a-19, Bogotá, Colombia","01/06/2026","2:33:59 PM","1 min, 1 seg","5.5"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 118 #137a-15, Bogotá, Colombia","01/06/2026","2:43:00 PM","6 min, 9 seg","6.23"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 #151c-14, Bogotá, Colombia","01/06/2026","2:56:59 PM","1 min, 1 seg","7.62"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d #159-18, Bogotá, Colombia","01/06/2026","3:01:59 PM","3 min, 1 seg","8.44"
"FSQ694","Conductor FSQ694","Inactivo","50 #114-12, Bogotá, Colombia","01/06/2026","3:14:59 PM","1 min, 1 seg","10.48"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 102 #78c-37, Bogotá, Colombia","01/06/2026","3:20:00 PM","4 min, 0 seg","11.37"
"FSQ694","Conductor FSQ694","Inactivo","Cra 68B #94, Bogotá, Colombia","01/06/2026","3:40:59 PM","6 min, 43 seg","14.89"
"FSQ694","Conductor FSQ694","Inactivo","Av Suba #124-98, Bogotá, Colombia","01/06/2026","3:57:00 PM","2 min, 59 seg","16.81"
"FSQ694","Conductor FSQ694","Inactivo","Ac 145 #97-48, Bogotá, Colombia","01/06/2026","4:08:59 PM","1 min, 1 seg","19.69"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 # 149C-12, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","01/06/2026","4:23:59 PM","7 min, 1 seg","22.68"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 #157-7, Bogotá, Colombia","01/06/2026","4:35:00 PM","4 min, 33 seg","23.19"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d #154-58, Bogotá, Colombia","01/06/2026","4:45:00 PM","3 min, 0 seg","23.99"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cra. 145 #145, Bogotá, Colombia","01/06/2026","5:06:04 PM","0 min, 0 seg","26.43"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 145 #145, Bogotá, Colombia","01/06/2026","5:06:05 PM","6 hr, 53 min, 54 seg","26.43"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 145 #145, Bogotá, Colombia","02/06/2026","12:00:00 AM","4 hr, 26 min, 35 seg","26.43"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 #145, Bogotá, Colombia","02/06/2026","4:26:35 AM","19 min, 52 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 #145, Bogotá, Colombia","02/06/2026","4:26:35 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 145 #145, Bogotá, Colombia","02/06/2026","4:26:35 AM","4 min, 40 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cra. 145 #143b-91 a 143b-1, Bogotá, Colombia","02/06/2026","4:33:36 AM","0 min, 0 seg","0.19"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 132d #159-9, Bogotá, Colombia","02/06/2026","4:46:26 AM","0 min, 0 seg","2.26"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 132d #159-9, Bogotá, Colombia","02/06/2026","4:46:27 AM","0 min, 0 seg","2.26"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 132d #159-9, Bogotá, Colombia","02/06/2026","4:59:53 AM","31 min, 20 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 132d #159-9, Bogotá, Colombia","02/06/2026","4:59:53 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d #159-9, Bogotá, Colombia","02/06/2026","4:59:53 AM","3 min, 2 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 132d #157-2 a 157-98, Bogotá, Colombia","02/06/2026","5:02:55 AM","0 min, 0 seg","0.09"
"FSQ694","Conductor FSQ694","Inactivo","Av Cl 80 #3, Bogotá, Colombia","02/06/2026","5:24:54 AM","1 min, 1 seg","5.28"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 75A #62-66, Bogotá, Colombia","02/06/2026","5:29:55 AM","1 min, 18 seg","6.69"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 75A #62-66, Bogotá, Colombia","02/06/2026","5:31:12 AM","0 min, 0 seg","6.69"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 75A #62-66, Bogotá, Colombia","02/06/2026","5:31:13 AM","0 min, 0 seg","6.69"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75A #62-66, Bogotá, Colombia","02/06/2026","5:55:18 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75A #62-66, Bogotá, Colombia","02/06/2026","5:55:18 AM","2 min, 37 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 75A #62-66, Bogotá, Colombia","02/06/2026","5:55:18 AM","2 min, 1 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cra. 62 #75a-20 a 75a-60, Bogotá, Colombia","02/06/2026","5:57:28 AM","0 min, 0 seg","0.01"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 75b #61-70, Bogotá, Colombia","02/06/2026","5:57:54 AM","0 min, 0 seg","0.03"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 75b #61-70, Bogotá, Colombia","02/06/2026","5:57:55 AM","12 min, 57 seg","0.03"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75b #61-70, Bogotá, Colombia","02/06/2026","6:10:52 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75b #61-70, Bogotá, Colombia","02/06/2026","6:10:52 AM","53 min, 4 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 75b #61-70, Bogotá, Colombia","02/06/2026","6:10:52 AM","1 min, 1 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 75b #61-56, Bogotá, Colombia","02/06/2026","6:11:53 AM","0 min, 0 seg","0.01"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 149c #138-6, Bogotá, Colombia","02/06/2026","6:49:52 AM","14 min, 4 seg","9.35"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cra. 149c #138-6, Bogotá, Colombia","02/06/2026","7:03:55 AM","0 min, 0 seg","9.35"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 149c #138-6, Bogotá, Colombia","02/06/2026","7:03:56 AM","0 min, 0 seg","9.35"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 149c #138-6, Bogotá, Colombia","02/06/2026","7:19:18 AM","1 hr, 43 min, 10 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 149c #138-6, Bogotá, Colombia","02/06/2026","7:19:18 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 149c #138-6, Bogotá, Colombia","02/06/2026","7:19:18 AM","3 min, 1 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 138 #151a-35 a 151a-1, Bogotá, Colombia","02/06/2026","7:22:19 AM","0 min, 0 seg","0.15"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 #157-7, Bogotá, Colombia","02/06/2026","7:26:18 AM","4 min, 31 seg","0.52"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d #154a-19, Bogotá, Colombia","02/06/2026","7:37:19 AM","4 min, 0 seg","1.29"
"FSQ694","Conductor FSQ694","Inactivo","Cl 132 #106-20, Bogotá, Colombia","02/06/2026","7:52:19 AM","1 min, 34 seg","3.45"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 127b # 95A-92, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/06/2026","7:57:19 AM","3 min, 0 seg","4.44"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 127 #93c-61, Bogotá, Colombia","02/06/2026","8:03:18 AM","4 min, 1 seg","4.7"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 68h # 94A-38, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/06/2026","8:31:19 AM","7 min, 53 seg","8.92"
"FSQ694","Conductor FSQ694","Inactivo","Av de la Constitución #112-14, Bogotá, Colombia","02/06/2026","8:46:18 AM","1 min, 1 seg","10"
"FSQ694","Conductor FSQ694","Fin de Viaje","Ac 145 #108-22, Bogotá, Colombia","02/06/2026","9:02:27 AM","0 min, 0 seg","14.14"
"FSQ694","Conductor FSQ694","Ignición Apagada","Ac 145 #108-22, Bogotá, Colombia","02/06/2026","9:02:28 AM","0 min, 0 seg","14.14"
"FSQ694","Conductor FSQ694","Ignición Encendido","Ac 145 #108-22, Bogotá, Colombia","02/06/2026","9:09:57 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Ac 145 #108-22, Bogotá, Colombia","02/06/2026","9:09:57 AM","8 min, 12 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Ac 145 #108-22, Bogotá, Colombia","02/06/2026","9:09:57 AM","2 min, 1 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Ac 145 #114c-34 a 114c-38, Bogotá, Colombia","02/06/2026","9:11:58 AM","0 min, 0 seg","0.27"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 139 #127c-4, Bogotá, Colombia","02/06/2026","9:18:08 AM","0 min, 0 seg","1.4"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 139 #127c-4, Bogotá, Colombia","02/06/2026","9:18:09 AM","2 hr, 34 min, 30 seg","1.4"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 139 #127c-4, Bogotá, Colombia","02/06/2026","11:52:39 AM","9 min, 20 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 139 #127c-4, Bogotá, Colombia","02/06/2026","11:52:39 AM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 139 #127c-4, Bogotá, Colombia","02/06/2026","11:52:39 AM","3 min, 1 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 139 #128a-99 a 128a-1, Bogotá, Colombia","02/06/2026","11:55:40 AM","0 min, 0 seg","0.04"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl 132 # 135-13, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/06/2026","12:01:58 PM","0 min, 0 seg","0.65"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl 132 # 135-13, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/06/2026","12:01:59 PM","30 min, 18 seg","0.65"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl 132 # 135-13, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/06/2026","12:32:17 PM","35 min, 46 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl 132 # 135-13, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/06/2026","12:32:17 PM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl 132 # 135-13, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/06/2026","12:32:17 PM","5 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cra. 129 #132-85 a 132-1, Bogotá, Colombia","02/06/2026","12:37:23 PM","0 min, 0 seg","0.14"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cra. 93 #127c-12, Bogotá, Colombia","02/06/2026","1:08:02 PM","0 min, 0 seg","5.26"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 93 #127c-12, Bogotá, Colombia","02/06/2026","1:08:03 PM","0 min, 0 seg","5.26"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 93 #127c-12, Bogotá, Colombia","02/06/2026","1:19:05 PM","18 min, 5 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 93 #127c-12, Bogotá, Colombia","02/06/2026","1:19:05 PM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 93 #127c-12, Bogotá, Colombia","02/06/2026","1:19:05 PM","1 min, 24 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 127 #92b-99 a 92b-1, Bogotá, Colombia","02/06/2026","1:20:29 PM","0 min, 0 seg","0.06"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 75A #63-36, Bogotá, Colombia","02/06/2026","1:37:09 PM","0 min, 0 seg","4.28"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 75A #63-36, Bogotá, Colombia","02/06/2026","1:37:10 PM","0 min, 0 seg","4.28"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75A #63-36, Bogotá, Colombia","02/06/2026","1:44:12 PM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75A #63-36, Bogotá, Colombia","02/06/2026","1:44:12 PM","1 min, 21 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 75A #63-36, Bogotá, Colombia","02/06/2026","1:44:12 PM","1 min, 21 seg","0"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 75A #62-84, Bogotá, Colombia","02/06/2026","1:45:33 PM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75A #62-84, Bogotá, Colombia","02/06/2026","1:55:47 PM","1 hr, 37 min, 23 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 75A #62-84, Bogotá, Colombia","02/06/2026","1:55:47 PM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 75A #62-84, Bogotá, Colombia","02/06/2026","1:55:47 PM","12 min, 30 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 76 #62-99 a 62-1, Bogotá, Colombia","02/06/2026","2:08:33 PM","0 min, 0 seg","0.05"
"FSQ694","Conductor FSQ694","Inactivo","50 #94l-59, Bogotá, Colombia","02/06/2026","2:26:47 PM","1 min, 1 seg","3.78"
"FSQ694","Conductor FSQ694","Inactivo","50 #96-90, Bogotá, Colombia","02/06/2026","3:06:48 PM","4 min, 0 seg","11.78"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 68h # 94-12, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/06/2026","3:28:48 PM","4 min, 22 seg","15.35"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 94a #68b-1, Bogotá, Colombia","02/06/2026","3:33:09 PM","0 min, 0 seg","15.35"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 94a #68b-1, Bogotá, Colombia","02/06/2026","3:33:10 PM","0 min, 0 seg","15.35"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 94a #68b-1, Bogotá, Colombia","02/06/2026","3:39:45 PM","1 hr, 51 min, 47 seg","0"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 94a #68b-1, Bogotá, Colombia","02/06/2026","3:39:45 PM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 94a #68b-1, Bogotá, Colombia","02/06/2026","3:39:45 PM","14 min, 33 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 95 #68b-18 a 68b-62, Bogotá, Colombia","02/06/2026","3:54:21 PM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Av Suba #125-99, Bogotá, Colombia","02/06/2026","4:09:45 PM","2 min, 1 seg","2.06"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 # 149C-12, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/06/2026","4:40:46 PM","3 min, 59 seg","8.61"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 # 157-18, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/06/2026","4:47:46 PM","13 min, 0 seg","9.12"
