"Unidad","Conductor","Evento","Dirección","Fecha","Tiempo (UTC-5)","Duración del Evento","Distancia (km)"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra 69 #93a-33, Bogotá, Colombia","02/07/2026","2:50:49 PM","4 min, 26 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cra 69 #93a-33, Bogotá, Colombia","02/07/2026","2:50:49 PM","1 min, 19 seg",""
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cra 68B #5, Bogotá, Colombia","02/07/2026","2:53:19 PM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Fin de Viaje","Cra. 68h # 94-5, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","2:55:14 PM","0 min, 0 seg","0.01"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 68h # 94-5, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","2:55:15 PM","13 min, 47 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 68h # 94-5, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","3:09:02 PM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 68h # 94-5, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","3:09:02 PM","0 min, 32 seg",""
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 68h # 94-16, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","3:09:34 PM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 68h # 94-16, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","3:09:48 PM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 68h # 94-16, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","3:09:48 PM","0 min, 16 seg",""
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 68h # 94-16, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","3:10:04 PM","22 min, 7 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 68h # 94-16, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","3:32:11 PM","1 hr, 40 min, 16 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 68h # 94-16, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","3:32:11 PM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cra. 68h # 94-16, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","3:32:11 PM","4 min, 1 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cra 68B #15, Bogotá, Colombia","02/07/2026","3:38:12 PM","4 min, 23 seg",""
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 95 #68b-18 a 68b-62, Bogotá, Colombia","02/07/2026","3:42:35 PM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Ac 145 #94d-9, Bogotá, Colombia","02/07/2026","4:02:12 PM","3 min, 0 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Tv. 127 #139a-55, Bogotá, Colombia","02/07/2026","4:18:12 PM","1 min, 33 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 #149c-20, Bogotá, Colombia","02/07/2026","4:28:12 PM","1 min, 59 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 #157-13, Bogotá, Colombia","02/07/2026","4:33:12 PM","6 min, 37 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d # 154A-11, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","4:45:12 PM","7 min, 0 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d #3, Bogotá, Colombia","02/07/2026","4:54:12 PM","2 min, 0 seg",""
"FSQ694","Conductor FSQ694","Fin de Viaje","Cra. 145 #145 - 10, Bogotá, Colombia","02/07/2026","5:12:26 PM","0 min, 0 seg","11.59"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 145 #145 - 10, Bogotá, Colombia","02/07/2026","5:12:27 PM","6 hr, 47 min, 32 seg",""
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 145 #145 - 10, Bogotá, Colombia","03/07/2026","12:00:00 AM","4 hr, 22 min, 46 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 #145 - 10, Bogotá, Colombia","03/07/2026","4:22:46 AM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 #145 - 10, Bogotá, Colombia","03/07/2026","4:22:46 AM","4 min, 37 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cra. 145 #145 - 10, Bogotá, Colombia","03/07/2026","4:22:46 AM","3 min, 52 seg",""
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cra. 145 #145 - 10, Bogotá, Colombia","03/07/2026","4:26:37 AM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Fin de Viaje","Cra. 145 #145 - 10, Bogotá, Colombia","03/07/2026","4:26:38 AM","0 min, 0 seg","0.00"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 145 #145 - 10, Bogotá, Colombia","03/07/2026","4:27:23 AM","1 hr, 37 min, 52 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 #145 - 10, Bogotá, Colombia","03/07/2026","6:05:15 AM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 #145 - 10, Bogotá, Colombia","03/07/2026","6:05:15 AM","14 min, 0 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cra. 145 #145 - 10, Bogotá, Colombia","03/07/2026","6:05:15 AM","11 min, 42 seg",""
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 144c #141b-97 a 141b-5, Bogotá, Colombia","03/07/2026","6:17:37 AM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 144c #141b-67, Bogotá, Colombia","03/07/2026","6:19:14 AM","0 min, 0 seg","0.00"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 144c #141b-67, Bogotá, Colombia","03/07/2026","6:19:15 AM","28 min, 11 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 144c #141b-67, Bogotá, Colombia","03/07/2026","6:47:26 AM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 144c #141b-67, Bogotá, Colombia","03/07/2026","6:47:26 AM","10 min, 24 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cl. 144c #141b-67, Bogotá, Colombia","03/07/2026","6:47:26 AM","2 min, 1 seg",""
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 144c #141b-97 a 141b-5, Bogotá, Colombia","03/07/2026","6:49:27 AM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 138 #149c-11, Bogotá, Colombia","03/07/2026","6:57:49 AM","0 min, 0 seg","1.10"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 138 #149c-11, Bogotá, Colombia","03/07/2026","6:57:50 AM","29 min, 36 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 138 #149c-11, Bogotá, Colombia","03/07/2026","7:27:26 AM","1 hr, 15 min, 10 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 138 #149c-11, Bogotá, Colombia","03/07/2026","7:27:26 AM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 #149c-11, Bogotá, Colombia","03/07/2026","7:27:26 AM","2 min, 1 seg",""
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cra. 150a #138-3, Bogotá, Colombia","03/07/2026","7:29:27 AM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 # 157-49, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/07/2026","7:32:27 AM","2 min, 59 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d #154B-5, Bogotá, Colombia","03/07/2026","7:39:27 AM","3 min, 0 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d # 151A-11, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/07/2026","7:44:27 AM","2 min, 0 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cl. 127 #93-12 a 93-58, Bogotá, Colombia","03/07/2026","8:02:26 AM","2 min, 1 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cra. 68h # 94A-38, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/07/2026","8:24:27 AM","6 min, 25 seg",""
"FSQ694","Conductor FSQ694","Fin de Viaje","Cra. 74a #73-7, Bogotá, Colombia","03/07/2026","8:42:35 AM","0 min, 0 seg","11.38"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 74a #73-7, Bogotá, Colombia","03/07/2026","8:42:36 AM","1 hr, 14 min, 48 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 74a #73-7, Bogotá, Colombia","03/07/2026","9:57:24 AM","56 min, 9 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 74a #73-7, Bogotá, Colombia","03/07/2026","9:57:24 AM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cra. 74a #73-7, Bogotá, Colombia","03/07/2026","9:57:24 AM","1 min, 1 seg",""
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 73 #7306, Bogotá, Colombia","03/07/2026","9:58:25 AM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cl. 73 # 75-51, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/07/2026","10:02:25 AM","36 min, 21 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cl. 73 #74a-46, Bogotá, Colombia","03/07/2026","10:40:25 AM","1 min, 15 seg",""
"FSQ694","Conductor FSQ694","Fin de Viaje","Cl. 93a #68d-23, Bogotá, Colombia","03/07/2026","10:53:32 AM","0 min, 0 seg","2.51"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cl. 93a #68d-23, Bogotá, Colombia","03/07/2026","10:53:33 AM","16 min, 41 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 93a #68d-23, Bogotá, Colombia","03/07/2026","11:10:14 AM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 93a #68d-23, Bogotá, Colombia","03/07/2026","11:10:14 AM","2 min, 21 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cl. 93a #68d-23, Bogotá, Colombia","03/07/2026","11:10:14 AM","1 min, 1 seg",""
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 93a #68b-3, Bogotá, Colombia","03/07/2026","11:11:53 AM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Fin de Viaje","Cra. 68h # 94-16, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/07/2026","11:12:34 AM","0 min, 0 seg","0.01"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 68h # 94-16, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/07/2026","11:12:35 AM","50 min, 38 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 68h # 94-16, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/07/2026","12:03:13 PM","1 hr, 23 min, 54 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 68h # 94-16, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/07/2026","12:03:13 PM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cra. 68h # 94-16, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/07/2026","12:03:13 PM","9 min, 43 seg",""
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 95 #68b-18 a 68b-62, Bogotá, Colombia","03/07/2026","12:12:56 PM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Av de la Constitución #114a-27, Bogotá, Colombia","03/07/2026","12:19:14 PM","1 min, 15 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Av Suba #127-80, Bogotá, Colombia","03/07/2026","12:24:13 PM","1 min, 1 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Ac 145 #94d-99, Bogotá, Colombia","03/07/2026","12:31:13 PM","1 min, 1 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Ac 145 #101b-29, Bogotá, Colombia","03/07/2026","12:33:14 PM","2 min, 0 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 #157-21, Bogotá, Colombia","03/07/2026","12:55:14 PM","2 min, 0 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cra. 157 #132d-10, Bogotá, Colombia","03/07/2026","1:01:14 PM","6 min, 0 seg",""
"FSQ694","Conductor FSQ694","Fin de Viaje","Cra. 145 #145 - 10, Bogotá, Colombia","03/07/2026","1:27:06 PM","0 min, 0 seg","11.56"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 145 #145 - 10, Bogotá, Colombia","03/07/2026","1:27:07 PM","1 hr, 6 min, 22 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 #145 - 10, Bogotá, Colombia","03/07/2026","2:33:29 PM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 #145 - 10, Bogotá, Colombia","03/07/2026","2:33:29 PM","3 min, 23 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cra. 145 #145 - 10, Bogotá, Colombia","03/07/2026","2:33:29 PM","3 min, 23 seg",""
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 145 #145 - 10, Bogotá, Colombia","03/07/2026","2:36:52 PM","1 hr, 36 min, 46 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 #145 - 10, Bogotá, Colombia","03/07/2026","4:13:38 PM","0 min, 0 seg",""
"FSQ694","Conductor FSQ694","Ignición Encendido","Cra. 145 #145 - 10, Bogotá, Colombia","03/07/2026","4:13:38 PM","4 min, 40 seg",""
"FSQ694","Conductor FSQ694","Inactivo","Cra. 145 #145 - 10, Bogotá, Colombia","03/07/2026","4:13:38 PM","4 min, 40 seg",""
"FSQ694","Conductor FSQ694","Ignición Apagada","Ac 145 #145-40, Bogotá, Colombia","03/07/2026","4:18:18 PM","7 hr, 41 min, 41 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Cra 5l #49 Sur-45, Bogotá, Colombia","02/07/2026","12:00:00 AM","5 hr, 16 min, 50 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra 5l #49 Sur-45, Bogotá, Colombia","02/07/2026","5:16:50 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra 5l #49 Sur-45, Bogotá, Colombia","02/07/2026","5:16:50 AM","6 min, 35 seg",""
"KYR910","Conductor KYR910","Inicio de Viaje","Cra 5l #49 Sur-37, Bogotá, Colombia","02/07/2026","5:16:58 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Fin de Viaje","Cra 5l #49 Sur-37, Bogotá, Colombia","02/07/2026","5:16:59 AM","0 min, 0 seg","0.00"
"KYR910","Conductor KYR910","Inactivo","Cra 5l #49 Sur-37, Bogotá, Colombia","02/07/2026","5:16:59 AM","6 min, 26 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Cra 5l #49 Sur-37, Bogotá, Colombia","02/07/2026","5:23:25 AM","1 hr, 20 min, 30 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra 5l #49 Sur-37, Bogotá, Colombia","02/07/2026","6:43:55 AM","19 min, 35 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra 5l #49 Sur-37, Bogotá, Colombia","02/07/2026","6:43:55 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 49 Sur #5l-37, Bogotá, Colombia","02/07/2026","6:44:52 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Fin de Viaje","Tv. 17a Bis #64 Sur-48 a 64 Sur-32, Bogotá, Colombia","02/07/2026","7:03:29 AM","0 min, 0 seg","4.18"
"KYR910","Conductor KYR910","Ignición Apagada","Tv. 17a Bis #64 Sur-48 a 64 Sur-32, Bogotá, Colombia","02/07/2026","7:03:30 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Tv. 17a Bis #64 Sur-48 a 64 Sur-32, Bogotá, Colombia","02/07/2026","7:30:21 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Tv. 17a Bis #64 Sur-48 a 64 Sur-32, Bogotá, Colombia","02/07/2026","7:30:21 AM","4 min, 19 seg",""
"KYR910","Conductor KYR910","Inactivo","Tv. 17a Bis #64 Sur-48 a 64 Sur-32, Bogotá, Colombia","02/07/2026","7:30:21 AM","4 min, 19 seg",""
