Created,Message,Status
2026-04-16 03:19:59.699,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064485674"",""SerialNo"":25930,""Mileage"":5209774,""Date"":""2026-04-16T03:20:30Z"",""IopIgnition"":false,""Latitude"":4.7552061080932617,""Longitude"":-74.116004943847656,""Altitude"":2557.5,""ExternalPowerVoltage"":25.66,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":15,""Azimuth"":261,""BatteryLevel"":100}]",0x2525130059654A0869487064485674003C38402D000000484F00000007000020000000FFFFFFFFFFFFFFFFFFFF00D5004F7EAE0026041603203000D81F45653B94C2A62A98400000010503912566FFFFFF0000180000FFFFFF
2026-04-16 07:19:56.242,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064485674"",""SerialNo"":25931,""Mileage"":5209774,""Date"":""2026-04-16T07:20:31Z"",""IopIgnition"":false,""Latitude"":4.7552061080932617,""Longitude"":-74.116004943847656,""Altitude"":2557.5,""ExternalPowerVoltage"":25.52,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":18,""Azimuth"":261,""BatteryLevel"":100}]",0x2525130059654B0869487064485674003C38402D000000415200000007000020000000FFFFFFFFFFFFFFFFFFFF00D5004F7EAE0026041607203100D81F45653B94C2A62A98400000010503902552FFFFFF0000130000FFFFFF
2026-04-16 11:06:39.298,"[{""Protocol"":""0x2525"",""MessageType"":""LocationAlarmMessage"",""ProtocolHeadType"":20,""Imei"":""869487064485674"",""SerialNo"":988,""Mileage"":5209774,""Date"":""2026-04-16T11:07:14Z"",""IopIgnition"":true,""Latitude"":4.7552061080932617,""Longitude"":-74.116004943847656,""Altitude"":2557.5,""ExternalPowerVoltage"":25.4,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":15,""Azimuth"":261,""OriginalAlarmCode"":22}]",0x252514005903DC0869487064485674003C38402D000000414F00000007000061000000FFFFFFFFFFFFFFFFFFFF16D5004F7EAE0026041611071400D81F45653B94C2A62A98400000010503902540FFFFFF0000110000FFFFFF
2026-04-16 11:07:40.272,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064485674"",""SerialNo"":25932,""Mileage"":5209774,""Date"":""2026-04-16T11:08:15Z"",""IopIgnition"":true,""Latitude"":4.7552061080932617,""Longitude"":-74.116004943847656,""Altitude"":2557.5,""ExternalPowerVoltage"":28.16,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":16,""Azimuth"":261,""BatteryLevel"":100}]",0x2525130059654C0869487064485674003C38402D000000445000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5004F7EAE0026041611081500D81F45653B94C2A62A98400000010503902816FFFFFF0000120000FFFFFF
2026-04-16 11:08:40.189,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064485674"",""SerialNo"":25933,""Mileage"":5209774,""Date"":""2026-04-16T11:09:15Z"",""IopIgnition"":true,""Latitude"":4.7552061080932617,""Longitude"":-74.116004943847656,""Altitude"":2557.5,""ExternalPowerVoltage"":28.17,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":17,""Azimuth"":261,""BatteryLevel"":100}]",0x2525130059654D0869487064485674003C38402D000000485100000007000061000000FFFFFFFFFFFFFFFFFFFF00D5004F7EAE0026041611091500D81F45653B94C2A62A98400000010503902817FFFFFF0000120000FFFFFF
2026-04-16 11:09:40.029,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064485674"",""SerialNo"":25934,""Mileage"":5209774,""Date"":""2026-04-16T11:10:15Z"",""IopIgnition"":true,""Latitude"":4.7552061080932617,""Longitude"":-74.116004943847656,""Altitude"":2557.5,""ExternalPowerVoltage"":28.16,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":17,""Azimuth"":261,""BatteryLevel"":100}]",0x2525130059654E0869487064485674003C38402D000000445100000007000061000000FFFFFFFFFFFFFFFFFFFF00D5004F7EAE0026041611101500D81F45653B94C2A62A98400000010503902816FFFFFF0000120000FFFFFF
2026-04-16 11:10:39.964,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064485674"",""SerialNo"":25935,""Mileage"":5209774,""Date"":""2026-04-16T11:11:15Z"",""IopIgnition"":true,""Latitude"":4.7552061080932617,""Longitude"":-74.116004943847656,""Altitude"":2557.5,""ExternalPowerVoltage"":28.16,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":16,""Azimuth"":261,""BatteryLevel"":100}]",0x2525130059654F0869487064485674003C38402D000000445000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5004F7EAE0026041611111500D81F45653B94C2A62A98400000010503902816FFFFFF0000120000FFFFFF
2026-04-16 11:11:23.822,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064485674"",""SerialNo"":25936,""Mileage"":5209823,""Date"":""2026-04-16T11:11:59Z"",""IopIgnition"":true,""Latitude"":4.7552294731140137,""Longitude"":-74.116439819335938,""Altitude"":2558.800048828125,""ExternalPowerVoltage"":28.16,""Rpm"":-999,""Speed"":5.0,""SatelliteNumber"":17,""Azimuth"":102,""BatteryLevel"":100}]",0x252513005965500869487064485674003C38402D000000485100000007000061000000FFFFFFFFFFFFFFFFFFFF00D5004F7EDF00260416111159CDEC1F459E3B94C2D72A98400050006603902816FFFFFF0000120000FFFFFF
2026-04-16 11:12:39.724,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064485674"",""SerialNo"":25937,""Mileage"":5209831,""Date"":""2026-04-16T11:13:15Z"",""IopIgnition"":true,""Latitude"":4.755218505859375,""Longitude"":-74.116378784179688,""Altitude"":2559.5,""ExternalPowerVoltage"":28.16,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":16,""Azimuth"":113,""BatteryLevel"":100}]",0x252513005965510869487064485674003C38402D000000595000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5004F7EE70026041611131500F81F45963B94C2C02A98400000007103902816FFFFFF0000120000FFFFFF
2026-04-16 11:13:39.538,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064485674"",""SerialNo"":25938,""Mileage"":5209831,""Date"":""2026-04-16T11:14:15Z"",""IopIgnition"":true,""Latitude"":4.755218505859375,""Longitude"":-74.116378784179688,""Altitude"":2559.5,""ExternalPowerVoltage"":28.1,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":16,""Azimuth"":113,""BatteryLevel"":100}]",0x252513005965520869487064485674003C38402D0000003E5000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5004F7EE70026041611141500F81F45963B94C2C02A98400000007103902810FFFFFF0000130000FFFFFF
