Message,,,,,,,,,,,,,,,,
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064485674""",SerialNo:27396,Mileage:5464316,"Date:""2026-04-20T01:17:01Z""",IopIgnition:false,Latitude:4.7550487518310547,Longitude:-74.1157455444336,Altitude:2553.89990234375,ExternalPowerVoltage:25.2,Rpm:-999,Speed:0.0,SatelliteNumber:16,Azimuth:178,BatteryLevel:100}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064485674""",SerialNo:27397,Mileage:5464316,"Date:""2026-04-20T05:17:00Z""",IopIgnition:false,Latitude:4.7550487518310547,Longitude:-74.1157455444336,Altitude:2553.89990234375,ExternalPowerVoltage:25.18,Rpm:-999,Speed:0.0,SatelliteNumber:18,Azimuth:178,BatteryLevel:100}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064485674""",SerialNo:27398,Mileage:5464316,"Date:""2026-04-20T09:17:01Z""",IopIgnition:false,Latitude:4.7550487518310547,Longitude:-74.1157455444336,Altitude:2553.89990234375,ExternalPowerVoltage:25.15,Rpm:-999,Speed:0.0,SatelliteNumber:13,Azimuth:178,BatteryLevel:100}]
"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064485674""",SerialNo:1036,Mileage:5464316,"Date:""2026-04-20T09:27:12Z""",IopIgnition:true,Latitude:4.7550487518310547,Longitude:-74.1157455444336,Altitude:2553.89990234375,ExternalPowerVoltage:25.08,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:178,OriginalAlarmCode:22}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064485674""",SerialNo:27399,Mileage:5464316,"Date:""2026-04-20T09:28:13Z""",IopIgnition:true,Latitude:4.7550487518310547,Longitude:-74.1157455444336,Altitude:2553.89990234375,ExternalPowerVoltage:28.14,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:178,BatteryLevel:100}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064485674""",SerialNo:27400,Mileage:5464316,"Date:""2026-04-20T09:29:13Z""",IopIgnition:true,Latitude:4.7550487518310547,Longitude:-74.1157455444336,Altitude:2553.89990234375,ExternalPowerVoltage:28.16,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:178,BatteryLevel:100}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064485674""",SerialNo:27401,Mileage:5464316,"Date:""2026-04-20T09:30:13Z""",IopIgnition:true,Latitude:4.7550487518310547,Longitude:-74.1157455444336,Altitude:2553.89990234375,ExternalPowerVoltage:28.15,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:178,BatteryLevel:100}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064485674""",SerialNo:27402,Mileage:5464316,"Date:""2026-04-20T09:31:13Z""",IopIgnition:true,Latitude:4.7550487518310547,Longitude:-74.1157455444336,Altitude:2553.89990234375,ExternalPowerVoltage:28.14,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:178,BatteryLevel:100}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064485674""",SerialNo:27403,Mileage:5464316,"Date:""2026-04-20T09:32:13Z""",IopIgnition:true,Latitude:4.7550487518310547,Longitude:-74.1157455444336,Altitude:2553.89990234375,ExternalPowerVoltage:28.12,Rpm:-999,Speed:0.0,SatelliteNumber:17,Azimuth:178,BatteryLevel:100}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064485674""",SerialNo:27404,Mileage:5464316,"Date:""2026-04-20T09:33:12Z""",IopIgnition:true,Latitude:4.7550487518310547,Longitude:-74.1157455444336,Altitude:2553.89990234375,ExternalPowerVoltage:28.1,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:178,BatteryLevel:100}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064485674""",SerialNo:27405,Mileage:5464316,"Date:""2026-04-20T09:34:13Z""",IopIgnition:true,Latitude:4.7550487518310547,Longitude:-74.1157455444336,Altitude:2553.89990234375,ExternalPowerVoltage:28.08,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:178,BatteryLevel:100}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064485674""",SerialNo:27406,Mileage:5464345,"Date:""2026-04-20T09:34:32Z""",IopIgnition:true,Latitude:4.7551784515380859,Longitude:-74.115966796875,Altitude:2559.699951171875,ExternalPowerVoltage:28.04,Rpm:-999,Speed:5.0,SatelliteNumber:15,Azimuth:97,BatteryLevel:100}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064485674""",SerialNo:27407,Mileage:5464381,"Date:""2026-04-20T09:35:34Z""",IopIgnition:true,Latitude:4.7549934387207031,Longitude:-74.115692138671875,Altitude:2565.0,ExternalPowerVoltage:28.04,Rpm:-999,Speed:7.0,SatelliteNumber:15,Azimuth:169,BatteryLevel:100}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064485674""",SerialNo:27408,Mileage:5464540,"Date:""2026-04-20T09:36:35Z""",IopIgnition:true,Latitude:4.7535781860351563,Longitude:-74.115837097167969,Altitude:2563.89990234375,ExternalPowerVoltage:28.07,Rpm:-999,Speed:9.0,SatelliteNumber:15,Azimuth:219,BatteryLevel:100}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064485674""",SerialNo:27409,Mileage:5464741,"Date:""2026-04-20T09:37:31Z""",IopIgnition:true,Latitude:4.7517881393432617,Longitude:-74.115997314453125,Altitude:2561.300048828125,ExternalPowerVoltage:28.01,Rpm:-999,Speed:12.0,SatelliteNumber:16,Azimuth:102,BatteryLevel:99}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064485674""",SerialNo:27410,Mileage:5464999,"Date:""2026-04-20T09:38:21Z""",IopIgnition:true,Latitude:4.7513394355773926,Longitude:-74.1137466430664,Altitude:2561.300048828125,ExternalPowerVoltage:27.96,Rpm:-999,Speed:5.0,SatelliteNumber:17,Azimuth:159,BatteryLevel:100}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064485674""",SerialNo:27411,Mileage:5465004,"Date:""2026-04-20T09:38:23Z""",IopIgnition:true,Latitude:4.7512936592102051,Longitude:-74.113754272460938,Altitude:2561.5,ExternalPowerVoltage:27.97,Rpm:-999,Speed:10.0,SatelliteNumber:16,Azimuth:216,BatteryLevel:100}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064485674""",SerialNo:27412,Mileage:5465038,"Date:""2026-04-20T09:38:32Z""",IopIgnition:true,Latitude:4.75103235244751,Longitude:-74.113899230957031,Altitude:2561.800048828125,ExternalPowerVoltage:27.94,Rpm:-999,Speed:11.0,SatelliteNumber:17,Azimuth:169,BatteryLevel:100}]
