GroupName,UnitName,StartTime,MovingTimeSecs,MilesDriven,MaxSpeed,StopTime,textbox43,StopLengthSecs,ContactName,textbox45,textbox54,textbox28,textbox29,textbox30,textbox32,MovingTimeSecs_1,MilesDriven_1,MaxSpeed_1,StopLengthSecs_1
,Unit: NOX568 ,3/07/2026 6:22 a.m.,00h:12m:47s,"5,52",25,3/07/2026 6:35:0.m.,Idle,00h:01m:00s,"Via Principal-38, Bogota, Cundinamarca",Cun,110421,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 6:36 a.m.,00h:02m:00s,"1,58",35,3/07/2026 6:38:0.m.,Idle,00h:01m:00s,"Cl26a 32a-61, Bogota, Cundinamarca",Cun,110421,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 6:39 a.m.,00h:02m:00s,"0,85",32,3/07/2026 6:41:0.m.,Idle,00h:01m:00s,"Cl26 39, Bogota, Cundinamarca",Cun,110421,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 6:42 a.m.,00h:10m:00s,"7,40",39,3/07/2026 6:52:0.m.,Idle,00h:01m:00s,"Av Ciudad De Cali-74, Bogota, Cundinamarca",Cun,110421,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 6:53 a.m.,00h:05m:00s,"1,53",27,3/07/2026 6:58:0.m.,Idle,00h:00m:33s,"Kr81a 71b-55, Bogota, Cundinamarca",Cun,110421,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 6:58 a.m.,00h:01m:27s,"0,10",8,3/07/2026 7:00:0.m.,Idle,00h:11m:00s,"Cl72 81a-67, Bogota, Cundinamarca",Cun,110421,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:11 a.m.,00h:02m:00s,"0,31",8,3/07/2026 7:13:0.m.,Idle,00h:01m:30s,"Tr83a 72-92, Bogota, Cundinamarca, Colombia",Cun,110421,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:14 a.m.,00h:07m:30s,"2,16",33,3/07/2026 7:22:0.m.,Idle,00h:01m:23s,"Cl90a 85-74, Bogota, Cundinamarca",Cun,110421,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:23 a.m.,00h:08m:37s,"3,88",30,3/07/2026 7:32:0.m.,Idle,00h:01m:00s,"Kr104 137b-73, Bogota, Cundinamarca, Colombia",Cun,110421,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:33 a.m.,00h:01m:00s,"0,56",34,3/07/2026 7:34:0.m.,Idle,00h:00m:31s,"Kr104 142-61, Bogota, Cundinamarca",Cun,110421,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:34 a.m.,00h:01m:29s,"0,18",19,3/07/2026 7:36:0.m.,Idle,00h:01m:59s,"Av Suba 104-72, Bogota, Cundinamarca",Cun,110421,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:37 a.m.,00h:03m:01s,"1,13",25,3/07/2026 7:41:0.m.,Idle,00h:01m:20s,"Av Suba-75, Bogota, Cundinamarca",Cun,110421,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:42 a.m.,00h:04m:30s,"1,14",12,3/07/2026 7:46:5.m.,Ign Off,00h:11m:11s,"Kr141a 143a-54, Bogota, Cundinamarca",Cun,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:58 a.m.,00h:00m:00s,"0,00",0,3/07/2026 7:58:0.m.,Parked/Idle,00h:00m:00s,"Kr141a 143a-54, Bogota, Cundinamarca",Cun,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:58 a.m.,00h:02m:17s,"0,24",7,3/07/2026 8:00:5.m.,Ign Off,06h:18m:22s,"Cra. 141a #143a24, Bogotá, Colombia",Bogotá,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 2:19 p.m.,00h:00m:00s,"0,00",0,3/07/2026 2:19:2.m.,Parked/Idle,02h:18m:54s,"Cra. 141a #143a24, Bogotá, Colombia",Bogotá,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 4:29 p.m.,00h:00m:00s,"0,00",0,3/07/2026 4:29:2.m.,Parked/Idle,00h:05m:18s,"Cra. 141a #143a24, Bogotá, Colombia",Bogotá,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 4:35 p.m.,00h:01m:42s,"0,14",12,3/07/2026 4:37:2.m.,Idle/Ign Off,00h:15m:34s,"Carrera 141a #143a-23 a 143a-99, Bogotá, Bogotá, Colombia",Bogotá,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 4:48 p.m.,00h:00m:00s,"0,00",0,3/07/2026 4:48:3.m.,Parked/Idle,00h:06m:12s,"Carrera 141a #143a-23 a 143a-99, Bogotá, Bogotá, Colombia",Bogotá,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 4:53 p.m.,00h:00m:00s,"0,00",0,3/07/2026 4:53:3.m.,Parked/Idle,00h:27m:38s,"Carrera 141a #143a-23 a 143a-99, Bogotá, Bogotá, Colombia",Bogotá,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 5:21 p.m.,00h:00m:00s,"0,00",0,3/07/2026 5:21:1.m.,Parked/Idle,00h:11m:23s,"Kr141a 143a-77, Bogota, Cundinamarca, Colombia",Bogotá,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 5:33 p.m.,00h:01m:37s,"0,18",9,3/07/2026 5:35:1.m.,Idle,00h:01m:00s,"Cl144 136a-26, Bogota, Cundinamarca",Cun,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 5:36 p.m.,00h:03m:00s,"0,87",12,3/07/2026 5:39:1.m.,Idle,00h:01m:59s,"Kr118 143a-33, Bogota, Cundinamarca",Cun,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 5:41 p.m.,00h:01m:01s,"0,14",5,3/07/2026 5:42:1.m.,Idle,00h:00m:35s,"Kr118 144-69, Bogota, Cundinamarca",Cun,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 5:42 p.m.,00h:01m:25s,"0,53",13,3/07/2026 5:44:1.m.,Idle,00h:01m:00s,"Av Suba 111-19, Bogota, Cundinamarca",Cun,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 5:45 p.m.,00h:00m:59s,"0,48",9,3/07/2026 5:46:1.m.,Idle,00h:00m:29s,"Av Suba-94, Bogota, Cundinamarca",Cun,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 5:46 p.m.,00h:03m:32s,"1,22",17,3/07/2026 5:50:1.m.,Idle,00h:00m:59s,"Kr104 132-60, Bogota, Cundinamarca",Cun,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 5:51 p.m.,00h:02m:01s,"1,59",24,3/07/2026 5:53:1.m.,Idle,00h:01m:00s,"Cl127 95a-15, Bogota, Cundinamarca",Cun,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 5:54 p.m.,00h:01m:00s,"0,72",14,3/07/2026 5:55:1.m.,Idle,00h:00m:59s,"Cl127 91b-22, Bogota, Cundinamarca",Cun,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 5:56 p.m.,00h:04m:00s,"1,53",26,3/07/2026 6:00:1.m.,Idle,00h:01m:01s,"Av Ciudad De Cali 84a-91, Bogota, Cundinamarca",Cun,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 6:01 p.m.,00h:03m:00s,"1,27",32,3/07/2026 6:04:1.m.,Idle,00h:01m:00s,"Av Ciudad De Cali 73 73-60, Bogota, Cundinamarca",Cun,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 6:05 p.m.,00h:01m:59s,"0,18",18,3/07/2026 6:07:1.m.,Idle,00h:01m:01s,"Av Ciudad De Cali 72-60, Bogota, Cundinamarca",Cun,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 6:08 p.m.,00h:02m:00s,"0,64",14,3/07/2026 6:10:1.m.,Idle,00h:03m:00s,"Cl68a 86-95, Bogota, Cundinamarca",Cun,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 6:13 p.m.,00h:00m:59s,"0,35",4,3/07/2026 6:14:1.m.,Idle,00h:04m:01s,"Av Ciudad De Cali-81, Bogota, Cundinamarca",Cun,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 6:18 p.m.,00h:02m:00s,"0,47",8,3/07/2026 6:20:1.m.,Idle,00h:00m:59s,"Av Ciudad De Cali-29, Bogota, Cundinamarca",Cun,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 6:21 p.m.,00h:09m:01s,"2,74",27,3/07/2026 6:30:1.m.,Idle,00h:00m:59s,"Via Principal-62, Bogota, Cundinamarca",Cun,111151,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 6:31 p.m.,00h:30m:00s,"14,50",39,3/07/2026 7:01:1.m.,Idle,00h:00m:36s,"Kr3 1-45, Bogota, Cundinamarca, Colombia",Cun,110321,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:01 p.m.,00h:08m:25s,"2,30",19,3/07/2026 7:10:1.m.,Idle,00h:03m:00s,"Kr8 14s-93, Bogota, Cundinamarca",Cun,110321,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:13 p.m.,00h:02m:00s,"0,55",8,3/07/2026 7:15:1.m.,Idle,00h:01m:00s,"Cl17s 10a-23, Bogota, Cundinamarca",Cun,110321,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:16 p.m.,00h:00m:59s,"0,45",14,3/07/2026 7:17:1.m.,Idle,00h:00m:54s,"Cl17s 12c-8, Bogota, Cundinamarca",Cun,110321,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:18 p.m.,00h:02m:07s,"1,26",24,3/07/2026 7:20:1.m.,Idle,00h:00m:59s,"Av Caracas 26as-53, Bogota, Cundinamarca",Cun,110321,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:21 p.m.,00h:02m:01s,"0,47",11,3/07/2026 7:23:1.m.,Idle,00h:01m:49s,"Kr17 28cs-68, Bogota, Cundinamarca",Cun,110321,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:25 p.m.,00h:05m:11s,"1,85",20,3/07/2026 7:30:1.m.,Idle,00h:01m:00s,"Cl27s 8-67, Bogota, Cundinamarca",Cun,110321,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:31 p.m.,00h:01m:00s,"0,45",7,3/07/2026 7:32:1.m.,Idle,00h:00m:53s,"Cl27s 4-50, Bogota, Cundinamarca",Cun,110321,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:33 p.m.,00h:06m:07s,"1,88",17,3/07/2026 7:39:1.m.,Idle,00h:00m:24s,"Tr2a 18as-26, Bogota, Cundinamarca",Cun,110321,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:39 p.m.,00h:05m:27s,"1,79",19,3/07/2026 7:45:0.m.,Ign Off,00h:01m:17s,"Kr6e 30s-45, Bogota, Cundinamarca",Cun,110321,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:46 p.m.,00h:00m:00s,"0,00",0,3/07/2026 7:46:3.m.,Parked/Idle,00h:05m:07s,"Kr6e 30s-45, Bogota, Cundinamarca",Cun,110321,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:51 p.m.,00h:00m:00s,"0,00",0,3/07/2026 7:51:4.m.,Parked/Idle,00h:00m:00s,"Kr6e 30s-45, Bogota, Cundinamarca",Cun,110321,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:52 p.m.,00h:04m:32s,"0,97",9,3/07/2026 7:56:4.m.,Idle,00h:01m:33s,"Carrera 3AE # 34AS-1 a 34AS-99, Bogotá Distrito Capital, Cundinamarca, Colombia",Cundinamar,110321,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s
,Unit: NOX568 ,3/07/2026 7:58 p.m.,00h:05m:27s,"1,67",16,3/07/2026 8:03:4.m.,Idle/Ign Off,09h:29m:00s,"Carrera 1 # 47S-2 a 47S-100, Bogotá, Cundinamarca, Colombia",Cundinamar,110321,08h:00m:51s,"232,89",49,45h:59m:09s,19h:40m:54s,"460,47",49,156h:06m:50s

