"Unidad","Conductor","Evento","Dirección","Fecha","Tiempo (UTC-5)","Duración del Evento","Distancia (km)"
"FSQ694","Conductor FSQ694","Ignición Encendido","Cl. 94a #68b-1, Bogotá, Colombia","22/06/2026","3:26:41 PM","0 min, 0 seg","0"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 94a #68b-1, Bogotá, Colombia","22/06/2026","3:26:41 PM","10 min, 22 seg","0"
"FSQ694","Conductor FSQ694","Inicio de Viaje","Cl. 95 #68b-18 a 68b-62, Bogotá, Colombia","22/06/2026","3:37:03 PM","0 min, 0 seg","0.02"
"FSQ694","Conductor FSQ694","Inactivo","Av Suba #126-14, Bogotá, Colombia","22/06/2026","3:45:41 PM","2 min, 1 seg","2.03"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 # 149C-8, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","4:13:42 PM","3 min, 0 seg","7.79"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 138 #157-5, Bogotá, Colombia","22/06/2026","4:19:42 PM","7 min, 49 seg","8.3"
"FSQ694","Conductor FSQ694","Inactivo","Cl. 132d #154b-6, Bogotá, Colombia","22/06/2026","4:31:42 PM","13 min, 0 seg","9.07"
"FSQ694","Conductor FSQ694","Inactivo","Cra. 145 #145-84, Bogotá, Colombia","22/06/2026","5:00:42 PM","1 min, 10 seg","11.48"
"FSQ694","Conductor FSQ694","Fin de Viaje","Cra. 145 #145 - 10, Bogotá, Colombia","22/06/2026","5:06:36 PM","0 min, 0 seg","11.57"
"FSQ694","Conductor FSQ694","Ignición Apagada","Cra. 145 #145 - 10, Bogotá, Colombia","22/06/2026","5:06:37 PM","6 hr, 53 min, 22 seg","11.57"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 5m #49-31, Bogotá, Colombia","18/06/2026","6:43:34 PM","5 hr, 16 min, 25 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 5m #49-31, Bogotá, Colombia","19/06/2026","12:00:00 AM","6 hr, 46 min, 53 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49-31, Bogotá, Colombia","19/06/2026","6:46:53 AM","50 min, 58 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49-31, Bogotá, Colombia","19/06/2026","6:46:53 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra 5l #48z Sur-34 a 48z Sur-2, Bogotá, Colombia","19/06/2026","6:48:31 AM","0 min, 0 seg","0.02"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","19/06/2026","7:37:50 AM","0 min, 0 seg","9.67"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","19/06/2026","7:37:51 AM","33 min, 28 seg","9.67"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","19/06/2026","8:11:19 AM","40 min, 45 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","19/06/2026","8:11:19 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 6 #3297 a 3275, Bogotá, Colombia","19/06/2026","8:13:04 AM","0 min, 0 seg","0.1"
"KYR910","Conductor KYR910","Inactivo","Av. El Dorado #31-59, Bogotá, Colombia","19/06/2026","8:20:20 AM","5 min, 0 seg","2.41"
"KYR910","Conductor KYR910","Inactivo","Ac 63 #85f-14, Bogotá, Colombia","19/06/2026","8:38:20 AM","2 min, 27 seg","7.5"
"KYR910","Conductor KYR910","Inactivo","Ac 63 #90a-82, Bogotá, Colombia","19/06/2026","8:42:20 AM","1 min, 22 seg","8.19"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 101 #72-37, Bogotá, Colombia","19/06/2026","8:52:03 AM","0 min, 0 seg","9.55"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 101 #72-37, Bogotá, Colombia","19/06/2026","8:52:04 AM","0 min, 0 seg","9.55"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 101 #72-37, Bogotá, Colombia","19/06/2026","8:57:09 AM","14 min, 13 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 101 #72-37, Bogotá, Colombia","19/06/2026","8:57:09 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl 72 #101-2 a 101-54, Bogotá, Colombia","19/06/2026","8:58:36 AM","0 min, 0 seg","0.02"
"KYR910","Conductor KYR910","Inactivo","Cra. 104 #77c-23, Bogotá, Colombia","19/06/2026","9:03:10 AM","2 min, 0 seg","0.59"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 100a #80a-14, Bogotá, Colombia","19/06/2026","9:11:21 AM","0 min, 0 seg","1.53"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 100a #80a-14, Bogotá, Colombia","19/06/2026","9:11:22 AM","0 min, 0 seg","1.53"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 100a #80a-14, Bogotá, Colombia","19/06/2026","9:12:08 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 100a #80a-14, Bogotá, Colombia","19/06/2026","9:12:08 AM","0 min, 15 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 100a #80a-14, Bogotá, Colombia","19/06/2026","9:12:23 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 100a #80a-14, Bogotá, Colombia","19/06/2026","9:18:53 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 100a #80a-14, Bogotá, Colombia","19/06/2026","9:18:53 AM","0 min, 3 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 100a #80a-14, Bogotá, Colombia","19/06/2026","9:18:56 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 100a #80a-14, Bogotá, Colombia","19/06/2026","9:29:27 AM","0 min, 48 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 100a #80a-14, Bogotá, Colombia","19/06/2026","9:29:27 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 100a #80a-14, Bogotá, Colombia","19/06/2026","9:30:15 AM","33 min, 50 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 100a #80a-14, Bogotá, Colombia","19/06/2026","10:04:05 AM","52 min, 34 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 100a #80a-14, Bogotá, Colombia","19/06/2026","10:04:05 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 100a #80a-99 a 80a-73, Bogotá, Colombia","19/06/2026","10:04:52 AM","0 min, 0 seg","0.07"
"KYR910","Conductor KYR910","Inactivo","Cl 127 A #87a-48, Bogotá, Colombia","19/06/2026","10:17:05 AM","1 min, 1 seg","2.29"
"KYR910","Conductor KYR910","Inactivo","Cra. 72 #131-95, Bogotá, Colombia","19/06/2026","10:26:06 AM","3 min, 0 seg","4.36"
"KYR910","Conductor KYR910","Inactivo","Cl. 170 #7-29 a 7-1, Bogotá, Colombia","19/06/2026","10:47:06 AM","1 min, 10 seg","9.28"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 187 # 4B-11, Usaquén, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","19/06/2026","10:56:38 AM","0 min, 0 seg","10.73"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 187 # 4B-11, Usaquén, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","19/06/2026","10:56:39 AM","5 min, 56 seg","10.73"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 187 # 4B-11, Usaquén, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","19/06/2026","11:02:35 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 187 # 4B-11, Usaquén, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","19/06/2026","11:02:35 AM","0 min, 3 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 187 # 4B-11, Usaquén, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","19/06/2026","11:02:38 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 187 # 4B-11, Usaquén, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","19/06/2026","11:17:14 AM","39 min, 48 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 187 # 4B-11, Usaquén, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","19/06/2026","11:17:14 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 5 #185a-2 a 185a-44, Bogotá, Colombia","19/06/2026","11:18:52 AM","0 min, 0 seg","0.11"
"KYR910","Conductor KYR910","Inactivo","Ak 7 #183-5, Bogotá, Colombia","19/06/2026","11:24:14 AM","1 min, 14 seg","1.37"
"KYR910","Conductor KYR910","Inactivo","Cl. 183 #50, Bogotá, Colombia","19/06/2026","11:31:15 AM","2 min, 0 seg","2.79"
"KYR910","Conductor KYR910","Inactivo","Cra. 72 #170-37, Bogotá, Colombia","19/06/2026","11:39:15 AM","1 min, 49 seg","4.63"
"KYR910","Conductor KYR910","Inactivo","Cl. 170 #90-62, Bogotá, Colombia","19/06/2026","11:44:14 AM","1 min, 1 seg","5.57"
"KYR910","Conductor KYR910","Inactivo","Cra. 92 #162-56, Bogotá, Colombia","19/06/2026","11:47:14 AM","1 min, 1 seg","5.81"
"KYR910","Conductor KYR910","Inactivo","Cra. 92 #161-22, Bogotá, Colombia","19/06/2026","11:49:15 AM","2 min, 59 seg","5.86"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 103b #152c-68, Bogotá, Colombia","19/06/2026","11:57:01 AM","0 min, 0 seg","7.02"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 103b #152c-68, Bogotá, Colombia","19/06/2026","11:57:02 AM","5 min, 29 seg","7.02"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 103b #152c-68, Bogotá, Colombia","19/06/2026","12:02:31 PM","34 min, 25 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 103b #152c-68, Bogotá, Colombia","19/06/2026","12:02:31 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inactivo","Cra. 103b #152c-68, Bogotá, Colombia","19/06/2026","12:02:31 PM","1 min, 1 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 103b #151c-59 a 151c-1, Bogotá, Colombia","19/06/2026","12:03:32 PM","0 min, 0 seg","0.19"
"KYR910","Conductor KYR910","Inactivo","Ac 100 #67-68, Bogotá, Colombia","19/06/2026","12:24:31 PM","1 min, 1 seg","5.37"
"KYR910","Conductor KYR910","Inactivo","Cra. 52 #75-43, Bogotá, Colombia","19/06/2026","12:35:31 PM","1 min, 25 seg","7.66"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 52 #75-43, Bogotá, Colombia","19/06/2026","12:36:55 PM","0 min, 0 seg","7.66"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 52 #75-43, Bogotá, Colombia","19/06/2026","12:36:56 PM","0 min, 0 seg","7.66"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 52 #75-43, Bogotá, Colombia","19/06/2026","12:38:02 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 52 #75-43, Bogotá, Colombia","19/06/2026","12:38:02 PM","1 min, 52 seg","0"
"KYR910","Conductor KYR910","Inactivo","Cra. 52 #75-43, Bogotá, Colombia","19/06/2026","12:38:02 PM","1 min, 52 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 52 #75-43, Bogotá, Colombia","19/06/2026","12:39:54 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 52 #75-43, Bogotá, Colombia","19/06/2026","12:41:13 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 52 #75-43, Bogotá, Colombia","19/06/2026","12:41:13 PM","10 min, 17 seg","0"
"KYR910","Conductor KYR910","Inactivo","Cra. 52 #75-43, Bogotá, Colombia","19/06/2026","12:41:13 PM","7 min, 19 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 75 #52-2 a 52-84, Bogotá, Colombia","19/06/2026","12:48:44 PM","0 min, 0 seg","0.03"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 73 #51-28, Bogotá, Colombia","19/06/2026","12:51:29 PM","0 min, 0 seg","0.32"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 73 #51-28, Bogotá, Colombia","19/06/2026","12:51:30 PM","1 hr, 2 min, 36 seg","0.32"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 73 #51-28, Bogotá, Colombia","19/06/2026","1:54:06 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 73 #51-28, Bogotá, Colombia","19/06/2026","1:54:06 PM","0 min, 51 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 73 #51-28, Bogotá, Colombia","19/06/2026","1:54:57 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 73 #51-28, Bogotá, Colombia","19/06/2026","1:57:57 PM","16 min, 4 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 73 #51-28, Bogotá, Colombia","19/06/2026","1:57:57 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inactivo","Cl. 73 #51-28, Bogotá, Colombia","19/06/2026","1:57:57 PM","1 min, 17 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 54 #72-95 a 72-1, Bogotá, Colombia","19/06/2026","1:59:14 PM","0 min, 0 seg","0.13"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl 72 #65-99 a 65-3, Bogotá, Colombia","19/06/2026","2:02:58 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 72A, Barrios Unidos, Bogotá, Colombia","19/06/2026","2:06:01 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 69d #96-32, Bogotá, Colombia","19/06/2026","2:14:00 PM","0 min, 0 seg","2.16"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 69d #96-32, Bogotá, Colombia","19/06/2026","2:14:01 PM","0 min, 0 seg","6.53"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 69d #96-32, Bogotá, Colombia","19/06/2026","2:15:26 PM","28 min, 39 seg","2.16"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 69d #96-32, Bogotá, Colombia","19/06/2026","2:15:26 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inactivo","Cra. 69d #96-32, Bogotá, Colombia","19/06/2026","2:15:26 PM","3 min, 54 seg","2.16"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 69c #96-21, Suba, Bogotá, Cundinamarca, Colombia","19/06/2026","2:19:19 PM","0 min, 0 seg","10.39"
"KYR910","Conductor KYR910","Fin de Viaje","Avenida 53 # 74A-4, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","19/06/2026","2:44:04 PM","0 min, 0 seg","17.49"
"KYR910","Conductor KYR910","Ignición Apagada","Avenida 53 # 74A-4, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","19/06/2026","2:44:05 PM","0 min, 0 seg","17.49"
"KYR910","Conductor KYR910","Ignición Encendido","Avenida 53 # 74A-4, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","19/06/2026","2:44:14 PM","0 min, 0 seg","17.49"
"KYR910","Conductor KYR910","Ignición Encendido","Avenida 53 # 74A-4, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","19/06/2026","2:44:14 PM","0 min, 46 seg","17.49"
"KYR910","Conductor KYR910","Ignición Apagada","Avenida 53 # 74A-4, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","19/06/2026","2:45:00 PM","0 min, 0 seg","0"
