,in and outs,date,raw data
31,0b100000100000000,260921003938,0x2525130059EC070869487060173472003C38402D0000003A4E0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921003938CDDC8044E99698C29C3A66400000014603931254FFFFFF0000210000FFFFFF
32,0b100000100000000,260921004037,0x2525130059EC080869487060173472003C38402D000000374F0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921004037CDDC8044E99698C29C3A66400000014603931255FFFFFF0000210000FFFFFF
33,0b100000100000000,260921004138,0x2525130059EC090869487060173472003C38402D000000374F0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921004138CDDC8044E99698C29C3A66400000014603931253FFFFFF0000210000FFFFFF
2983,0b100000100000000,260921004224,0x252514005938DE0869487060173472003C38402D0000003A4F0000000700644100000000000000FFFFFFFFFFFF18D50006605600260921004224CDDC8044E99698C29C3A66400000014603931256FFFFFF0000210000FFFFFF
34,0b100000100000000,260921004338,0x2525130059EC0A0869487060173472003C38402D0000003E4F0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921004338CDDC8044E99698C29C3A66400000014603931252FFFFFF0000210000FFFFFF
35,0b100000100000000,260921004438,0x2525130059EC0B0869487060173472003C38402D000000414F0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921004438CDDC8044E99698C29C3A66400000014603931258FFFFFF0000210000FFFFFF
36,0b100000100000000,260921004537,0x2525130059EC0C0869487060173472003C38402D000000374F0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921004537CDDC8044E99698C29C3A66400000014603931256FFFFFF0000210000FFFFFF
37,0b100000100000000,260921004638,0x2525130059EC0D0869487060173472003C38402D0000003A4F0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921004638CDDC8044E99698C29C3A66400000014603931257FFFFFF0000210000FFFFFF
2984,0b100000100000000,260921004724,0x252514005938DF0869487060173472003C38402D000000374F0000000700644100000000000000FFFFFFFFFFFF18D50006605600260921004724CDDC8044E99698C29C3A66400000014603931253FFFFFF0000210000FFFFFF
38,0b100000100000000,260921004838,0x2525130059EC0E0869487060173472003C38402D0000003E4F0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921004838CDDC8044E99698C29C3A66400000014603931255FFFFFF0000210000FFFFFF
39,0b100000100000000,260921004938,0x2525130059EC0F0869487060173472003C38402D0000003A4E0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921004938CDDC8044E99698C29C3A66400000014603931255FFFFFF0000210000FFFFFF
40,0b100000100000000,260921005037,0x2525130059EC100869487060173472003C38402D000000374E0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921005037CDDC8044E99698C29C3A66400000014603931256FFFFFF0000210000FFFFFF
41,0b100000100000000,260921005138,0x2525130059EC110869487060173472003C38402D0000003A4E0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921005138CDDC8044E99698C29C3A66400000014603931251FFFFFF0000210000FFFFFF
2985,0b100000100000000,260921005225,0x252514005938E00869487060173472003C38402D0000003E4E0000000700644100000000000000FFFFFFFFFFFF18D50006605600260921005225CDDC8044E99698C29C3A66400000014603931254FFFFFF0000210000FFFFFF
42,0b100000100000000,260921005338,0x2525130059EC120869487060173472003C38402D000000374D0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921005338CDDC8044E99698C29C3A66400000014603931254FFFFFF0000210000FFFFFF
43,0b100000100000000,260921005438,0x2525130059EC130869487060173472003C38402D0000003A4E0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921005438CDDC8044E99698C29C3A66400000014603931257FFFFFF0000210000FFFFFF
44,0b100000100000000,260921005537,0x2525130059EC140869487060173472003C38402D0000003E4D0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921005537CDDC8044E99698C29C3A66400000014603931253FFFFFF0000210000FFFFFF
45,0b100000100000000,260921005638,0x2525130059EC150869487060173472003C38402D000000374F0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921005638CDDC8044E99698C29C3A66400000014603931254FFFFFF0000200000FFFFFF
2986,0b100000100000000,260921005726,0x252514005938E10869487060173472003C38402D000000374F0000000700644100000000000000FFFFFFFFFFFF18D50006605600260921005726CDDC8044E99698C29C3A66400000014603931257FFFFFF0000210000FFFFFF
46,0b100000100000000,260921005838,0x2525130059EC160869487060173472003C38402D000000374F0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921005838CDDC8044E99698C29C3A66400000014603931255FFFFFF0000200000FFFFFF
47,0b100000100000000,260921005938,0x2525130059EC170869487060173472003C38402D0000003A4F0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921005938CDDC8044E99698C29C3A66400000014603931254FFFFFF0000200000FFFFFF
48,0b100000100000000,260921010037,0x2525130059EC180869487060173472003C38402D0000003E4C0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921010037CDDC8044E99698C29C3A66400000014603931255FFFFFF0000200000FFFFFF
49,0b100000100000000,260921010138,0x2525130059EC190869487060173472003C38402D00000041500000000700644100000000000000FFFFFFFFFFFF00D50006605600260921010138CDDC8044E99698C29C3A66400000014603931253FFFFFF0000200000FFFFFF
2987,0b100000100000000,260921010227,0x252514005938E20869487060173472003C38402D0000003A4F0000000700644100000000000000FFFFFFFFFFFF18D50006605600260921010227CDDC8044E99698C29C3A66400000014603931254FFFFFF0000200000FFFFFF
50,0b100000100000000,260921010338,0x2525130059EC1A0869487060173472003C38402D0000003A4F0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921010338CDDC8044E99698C29C3A66400000014603931255FFFFFF0000200000FFFFFF
51,0b100000100000000,260921010438,0x2525130059EC1B0869487060173472003C38402D00000037500000000700644100000000000000FFFFFFFFFFFF00D50006605600260921010438CDDC8044E99698C29C3A66400000014603931254FFFFFF0000200000FFFFFF
52,0b100000100000000,260921010537,0x2525130059EC1C0869487060173472003C38402D0000003E500000000700644100000000000000FFFFFFFFFFFF00D50006605600260921010537CDDC8044E99698C29C3A66400000014603931257FFFFFF0000200000FFFFFF
53,0b100000100000000,260921010638,0x2525130059EC1D0869487060173472003C38402D00000037500000000700644100000000000000FFFFFFFFFFFF00D50006605600260921010638CDDC8044E99698C29C3A66400000014603931256FFFFFF0000200000FFFFFF
2988,0b100000100000000,260921010727,0x252514005938E30869487060173472003C38402D0000003E500000000700644100000000000000FFFFFFFFFFFF18D50006605600260921010727CDDC8044E99698C29C3A66400000014603931253FFFFFF0000200000FFFFFF
54,0b100000100000000,260921010838,0x2525130059EC1E0869487060173472003C38402D00000037500000000700644100000000000000FFFFFFFFFFFF00D50006605600260921010838CDDC8044E99698C29C3A66400000014603931257FFFFFF0000200000FFFFFF
55,0b100000100000000,260921010938,0x2525130059EC1F0869487060173472003C38402D00000041520000000700644100000000000000FFFFFFFFFFFF00D50006605600260921010938CDDC8044E99698C29C3A66400000014603931254FFFFFF0000200000FFFFFF
56,0b100000100000000,260921011037,0x2525130059EC200869487060173472003C38402D0000003E510000000700644100000000000000FFFFFFFFFFFF00D50006605600260921011037CDDC8044E99698C29C3A66400000014603931252FFFFFF0000200000FFFFFF
57,0b100000100000000,260921011137,0x2525130059EC210869487060173472003C38402D0000003A520000000700644100000000000000FFFFFFFFFFFF00D50006605600260921011137CDDC8044E99698C29C3A66400000014603931260FFFFFF0000200000FFFFFF
2989,0b100000100000000,260921011228,0x252514005938E40869487060173472003C38402D00000037510000000700644100000000000000FFFFFFFFFFFF18D50006605600260921011228CDDC8044E99698C29C3A66400000014603931254FFFFFF0000200000FFFFFF
58,0b100000100000000,260921011338,0x2525130059EC220869487060173472003C38402D0000003E4F0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921011338CDDC8044E99698C29C3A66400000014603931256FFFFFF0000200000FFFFFF
59,0b100000100000000,260921011438,0x2525130059EC230869487060173472003C38402D000000334F0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921011438CDDC8044E99698C29C3A66400000014603931255FFFFFF0000200000FFFFFF
60,0b100000100000000,260921011538,0x2525130059EC240869487060173472003C38402D000000374F0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921011538CDDC8044E99698C29C3A66400000014603931259FFFFFF0000200000FFFFFF
61,0b100000100000000,260921011638,0x2525130059EC250869487060173472003C38402D00000037500000000700644100000000000000FFFFFFFFFFFF00D50006605600260921011638CDDC8044E99698C29C3A66400000014603931256FFFFFF0000200000FFFFFF
2990,0b100000100000000,260921011729,0x252514005938E50869487060173472003C38402D0000003E500000000700644100000000000000FFFFFFFFFFFF18D50006605600260921011729CDDC8044E99698C29C3A66400000014603931258FFFFFF0000200000FFFFFF
62,0b100000100000000,260921011837,0x2525130059EC260869487060173472003C38402D0000003A500000000700644100000000000000FFFFFFFFFFFF00D50006605600260921011837CDDC8044E99698C29C3A66400000014603931256FFFFFF0000200000FFFFFF
63,0b100000100000000,260921011938,0x2525130059EC270869487060173472003C38402D0000003A500000000700644100000000000000FFFFFFFFFFFF00D50006605600260921011938CDDC8044E99698C29C3A66400000014603931256FFFFFF0000200000FFFFFF
64,0b100000100000000,260921012038,0x2525130059EC280869487060173472003C38402D0000003E500000000700644100000000000000FFFFFFFFFFFF00D50006605600260921012038CDDC8044E99698C29C3A66400000014603931254FFFFFF0000200000FFFFFF
65,0b100000100000000,260921012137,0x2525130059EC290869487060173472003C38402D00000037500000000700644100000000000000FFFFFFFFFFFF00D50006605600260921012137CDDC8044E99698C29C3A66400000014603931260FFFFFF0000200000FFFFFF
2991,0b100000100000000,260921012230,0x252514005938E60869487060173472003C38402D00000033510000000700644100000000000000FFFFFFFFFFFF18D50006605600260921012230CDDC8044E99698C29C3A66400000014603931259FFFFFF0000200000FFFFFF
66,0b100000100000000,260921012337,0x2525130059EC2A0869487060173472003C38402D0000003E510000000700644100000000000000FFFFFFFFFFFF00D50006605600260921012337CDDC8044E99698C29C3A66400000014603931254FFFFFF0000200000FFFFFF
67,0b100000100000000,260921012438,0x2525130059EC2B0869487060173472003C38402D0000003A510000000700644100000000000000FFFFFFFFFFFF00D50006605600260921012438CDDC8044E99698C29C3A66400000014603931257FFFFFF0000200000FFFFFF
68,0b100000100000000,260921012538,0x2525130059EC2C0869487060173472003C38402D00000041510000000700644100000000000000FFFFFFFFFFFF00D50006605600260921012538CDDC8044E99698C29C3A66400000014603931253FFFFFF0000200000FFFFFF
69,0b100000100000000,260921012637,0x2525130059EC2D0869487060173472003C38402D00000037510000000700644100000000000000FFFFFFFFFFFF00D50006605600260921012637CDDC8044E99698C29C3A66400000014603931255FFFFFF0000200000FFFFFF
2992,0b100000100000000,260921012731,0x252514005938E70869487060173472003C38402D00000037500000000700644100000000000000FFFFFFFFFFFF18D50006605600260921012731CDDC8044E99698C29C3A66400000014603931256FFFFFF0000200000FFFFFF
70,0b100000100000000,260921012838,0x2525130059EC2E0869487060173472003C38402D0000003A500000000700644100000000000000FFFFFFFFFFFF00D50006605600260921012838CDDC8044E99698C29C3A66400000014603931257FFFFFF0000200000FFFFFF
71,0b100000100000000,260921012938,0x2525130059EC2F0869487060173472003C38402D0000003E500000000700644100000000000000FFFFFFFFFFFF00D50006605600260921012938CDDC8044E99698C29C3A66400000014603931258FFFFFF0000200000FFFFFF
72,0b100000100000000,260921013037,0x2525130059EC300869487060173472003C38402D0000003A500000000700644100000000000000FFFFFFFFFFFF00D50006605600260921013037CDDC8044E99698C29C3A66400000014603931254FFFFFF0000200000FFFFFF
73,0b100000100000000,260921013138,0x2525130059EC310869487060173472003C38402D0000003E510000000700644100000000000000FFFFFFFFFFFF00D50006605600260921013138CDDC8044E99698C29C3A66400000014603931257FFFFFF0000200000FFFFFF
2993,0b100000100000000,260921013231,0x252514005938E80869487060173472003C38402D00000037510000000700644100000000000000FFFFFFFFFFFF18D50006605600260921013231CDDC8044E99698C29C3A66400000014603931253FFFFFF0000200000FFFFFF
74,0b100000100000000,260921013338,0x2525130059EC320869487060173472003C38402D00000037510000000700644100000000000000FFFFFFFFFFFF00D50006605600260921013338CDDC8044E99698C29C3A66400000014603931256FFFFFF0000200000FFFFFF
75,0b100000100000000,260921013437,0x2525130059EC330869487060173472003C38402D00000033510000000700644100000000000000FFFFFFFFFFFF00D50006605600260921013437CDDC8044E99698C29C3A66400000014603931254FFFFFF0000200000FFFFFF
76,0b100000100000000,260921013538,0x2525130059EC340869487060173472003C38402D00000033520000000700644100000000000000FFFFFFFFFFFF00D50006605600260921013538CDDC8044E99698C29C3A66400000014603931257FFFFFF0000200000FFFFFF
77,0b100000100000000,260921013638,0x2525130059EC350869487060173472003C38402D0000003A500000000700644100000000000000FFFFFFFFFFFF00D50006605600260921013638CDDC8044E99698C29C3A66400000014603931256FFFFFF0000200000FFFFFF
2994,0b100000100000000,260921013731,0x252514005938E90869487060173472003C38402D0000003A500000000700644100000000000000FFFFFFFFFFFF18D50006605600260921013731CDDC8044E99698C29C3A66400000014603931254FFFFFF0000200000FFFFFF
78,0b100000100000000,260921013838,0x2525130059EC360869487060173472003C38402D0000003A510000000700644100000000000000FFFFFFFFFFFF00D50006605600260921013838CDDC8044E99698C29C3A66400000014603931257FFFFFF0000200000FFFFFF
79,0b100000100000000,260921013938,0x2525130059EC370869487060173472003C38402D00000037520000000700644100000000000000FFFFFFFFFFFF00D50006605600260921013938CDDC8044E99698C29C3A66400000014603931256FFFFFF0000200000FFFFFF
80,0b100000100000000,260921014038,0x2525130059EC380869487060173472003C38402D0000003A510000000700644100000000000000FFFFFFFFFFFF00D50006605600260921014038CDDC8044E99698C29C3A66400000014603931256FFFFFF0000200000FFFFFF
81,0b100000100000000,260921014137,0x2525130059EC390869487060173472003C38402D00000033520000000700644100000000000000FFFFFFFFFFFF00D50006605600260921014137CDDC8044E99698C29C3A66400000014603931255FFFFFF0000200000FFFFFF
2995,0b100000100000000,260921014232,0x252514005938EA0869487060173472003C38402D00000041520000000700644100000000000000FFFFFFFFFFFF18D50006605600260921014232CDDC8044E99698C29C3A66400000014603931256FFFFFF0000200000FFFFFF
82,0b100000100000000,260921014338,0x2525130059EC3A0869487060173472003C38402D00000037520000000700644100000000000000FFFFFFFFFFFF00D50006605600260921014338CDDC8044E99698C29C3A66400000014603931254FFFFFF0000200000FFFFFF
83,0b100000100000000,260921014437,0x2525130059EC3B0869487060173472003C38402D00000037510000000700644100000000000000FFFFFFFFFFFF00D50006605600260921014437CDDC8044E99698C29C3A66400000014603931260FFFFFF0000200000FFFFFF
84,0b100000100000000,260921014537,0x2525130059EC3C0869487060173472003C38402D0000003E510000000700644100000000000000FFFFFFFFFFFF00D50006605600260921014537CDDC8044E99698C29C3A66400000014603931254FFFFFF0000200000FFFFFF
85,0b100000100000000,260921014637,0x2525130059EC3D0869487060173472003C38402D00000037510000000700644100000000000000FFFFFFFFFFFF00D50006605600260921014637CDDC8044E99698C29C3A66400000014603931252FFFFFF0000200000FFFFFF
2996,0b100000100000000,260921014733,0x252514005938EB0869487060173472003C38402D0000003A510000000700644100000000000000FFFFFFFFFFFF18D50006605600260921014733CDDC8044E99698C29C3A66400000014603931256FFFFFF0000200000FFFFFF
86,0b100000100000000,260921014838,0x2525130059EC3E0869487060173472003C38402D0000003A510000000700644100000000000000FFFFFFFFFFFF00D50006605600260921014838CDDC8044E99698C29C3A66400000014603931256FFFFFF0000200000FFFFFF
87,0b100000100000000,260921014938,0x2525130059EC3F0869487060173472003C38402D0000003E510000000700644100000000000000FFFFFFFFFFFF00D50006605600260921014938CDDC8044E99698C29C3A66400000014603931255FFFFFF0000200000FFFFFF
88,0b100000100000000,260921015037,0x2525130059EC400869487060173472003C38402D00000041500000000700644100000000000000FFFFFFFFFFFF00D50006605600260921015037CDDC8044E99698C29C3A66400000014603931255FFFFFF0000200000FFFFFF
89,0b100000100000000,260921015138,0x2525130059EC410869487060173472003C38402D0000003A510000000700644100000000000000FFFFFFFFFFFF00D50006605600260921015138CDDC8044E99698C29C3A66400000014603931257FFFFFF0000200000FFFFFF
2997,0b100000100000000,260921015234,0x252514005938EC0869487060173472003C38402D00000037510000000700644100000000000000FFFFFFFFFFFF18D50006605600260921015234CDDC8044E99698C29C3A66400000014603931258FFFFFF0000200000FFFFFF
90,0b100000100000000,260921015338,0x2525130059EC420869487060173472003C38402D00000037500000000700644100000000000000FFFFFFFFFFFF00D50006605600260921015338CDDC8044E99698C29C3A66400000014603931254FFFFFF0000200000FFFFFF
91,0b100000100000000,260921015438,0x2525130059EC430869487060173472003C38402D0000003A510000000700644100000000000000FFFFFFFFFFFF00D50006605600260921015438CDDC8044E99698C29C3A66400000014603931258FFFFFF0000200000FFFFFF
92,0b100000100000000,260921015537,0x2525130059EC440869487060173472003C38402D0000003A500000000700644100000000000000FFFFFFFFFFFF00D50006605600260921015537CDDC8044E99698C29C3A66400000014603931254FFFFFF0000200000FFFFFF
93,0b100000100000000,260921015638,0x2525130059EC450869487060173472003C38402D000000374F0000000700644100000000000000FFFFFFFFFFFF00D50006605600260921015638CDDC8044E99698C29C3A66400000014603931251FFFFFF0000200000FFFFFF
2998,0b100000100000000,260921015735,0x252514005938ED0869487060173472003C38402D0000003A510000000700644100000000000000FFFFFFFFFFFF18D50006605600260921015735CDDC8044E99698C29C3A66400000014603931252FFFFFF0000200000FFFFFF
94,0b100000100000000,260921015838,0x2525130059EC460869487060173472003C38402D0000003A510000000700644100000000000000FFFFFFFFFFFF00D50006605600260921015838CDDC8044E99698C29C3A66400000014603931252FFFFFF0000200000FFFFFF
95,0b100000100000000,260921015938,0x2525130059EC470869487060173472003C38402D0000003A500000000700644100000000000000FFFFFFFFFFFF00D50006605600260921015938CDDC8044E99698C29C3A66400000014603931256FFFFFF0000200000FFFFFF
96,0b100000100000000,260921020037,0x2525130059EC480869487060173472003C38402D00000037D10000000700644100000000000000FFFFFFFFFFFF00D50006605600260921020037CDDC8044E99698C29C3A66400000014603931256FFFFFF0000200000FFFFFF
97,0b100000100000000,260921020138,0x2525130059EC490869487060173472003C38402D00000037D20000000700644100000000000000FFFFFFFFFFFF00D50006605600260921020138CDDC8044E99698C29C3A66400000014603931255FFFFFF0000200000FFFFFF
2999,0b100000100000000,260921020235,0x252514005938EE0869487060173472003C38402D00000037520000000700644100000000000000FFFFFFFFFFFF18D50006605600260921020235CDDC8044E99698C29C3A66400000014603931245FFFFFF0000200000FFFFFF
98,0b100000100000000,260921020338,0x2525130059EC4A0869487060173472003C38402D00000033500000000700644100000000000000FFFFFFFFFFFF00D50006605600260921020338CDDC8044E99698C29C3A66400000014603931254FFFFFF0000200000FFFFFF
99,0b100000100000000,260921020438,0x2525130059EC4B0869487060173472003C38402D0000003A500000000700644100000000000000FFFFFFFFFFFF00D50006605600260921020438CDDC8044E99698C29C3A66400000014603931256FFFFFF0000200000FFFFFF
100,0b100000100000000,260921020537,0x2525130059EC4C0869487060173472003C38402D00000037510000000700644100000000000000FFFFFFFFFFFF00D50006605600260921020537CDDC8044E99698C29C3A66400000014603931254FFFFFF0000200000FFFFFF
101,0b100000100000000,260921020638,0x2525130059EC4D0869487060173472003C38402D00000037510000000700644100000000000000FFFFFFFFFFFF00D50006605600260921020638CDDC8044E99698C29C3A66400000014603931253FFFFFF0000200000FFFFFF
3000,0b100000100000000,260921020736,0x252514005938EF0869487060173472003C38402D0000003A530000000700644100000000000000FFFFFFFFFFFF18D50006605600260921020736CDDC8044E99698C29C3A66400000014603931258FFFFFF0000200000FFFFFF
