textbox12,textbox16,EventTime,Address,EndLandmark,textbox25,Driver,textbox20
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 12:35:00 a.m.,Vía Palmira-Candelaría ,BOMBA TERPEL,00:00:15, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 1:26:53 a.m.,Vía Palmira-Candelaría ,BOMBA TERPEL,00:01:09, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 1:30:59 a.m.,"South America, Valle del Cauca",,00:04:24, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 1:42:05 a.m.,"Kr12, Candelaria, Valle Cauca",,00:01:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 1:45:18 a.m.,"Kr8-18, Candelaria, Valle Cauca",,00:00:48, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 1:48:06 a.m.,"Cl6-20, Candelaria, Valle Cauca",,00:00:03, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 2:05:06 a.m.,"Florida, Candelaria, Valle Cauca",,00:01:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 2:10:36 a.m.,"Unnamed Road, Pradera, Valle Del Cauca, Colombia",INGENIO CASTILLA,00:01:15, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 2:59:52 a.m.,"9PC6+44 Pradera, Valle del Cauca, Colombia",INGENIO CASTILLA,00:02:25, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 3:08:58 a.m.,"Km 26 de la vía Cali - Florida, , Valle del Cauca",,00:01:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 3:14:59 a.m.,"Km 29 de la vía Cali - Florida, , Valle del Cauca",LA INDUSTRIA 40K,00:00:54, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 3:18:00 a.m.,"Km 29 de la vía Cali - Florida, , Valle del Cauca",LA INDUSTRIA 40K,00:04:07, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 3:26:05 a.m.,"Km 26 de la vía Cali - Florida, , Valle del Cauca",,00:01:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 3:44:05 a.m.,"Av 25a, Candelaria, Valle Cauca",,00:00:54, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 3:50:20 a.m.,"Av 25a, Candelaria, Valle Cauca",,00:03:17, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 4:34:31 a.m.,"Km 1 de la vía Florida - Miranda, , Valle del Cauca, Colombia",,00:01:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 4:51:32 a.m.,"Km 27 de la vía Cali - Florida, , Valle del Cauca",,00:01:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 5:00:24 a.m.,"Florida, Candelaria, Valle Cauca",INGENIO CASTILLA,00:03:27, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 5:07:54 a.m.,"9PC6+34 Pradera, Valle del Cauca, Colombia",INGENIO CASTILLA,00:01:09, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 5:13:10 a.m.,"Florida, Candelaria, Valle Cauca",,00:00:13, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 5:14:23 a.m.,"Km 25 de la vía Cali - Florida, , Valle del Cauca",,00:00:41, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 5:36:26 a.m.,"Av 25a-77, Candelaria, Valle Cauca, Colombia",SECCION CASTILLA 3,00:00:03, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 5:39:23 a.m.,"Av 25a-78, Candelaria, Valle Cauca, Colombia",,00:01:22, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 5:56:24 a.m.," Km 19 de la vía Cerrito - Puerto Tejada, , Valle del Cauca, Colombia",,00:02:42, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 6:01:06 a.m.,"I-25A # 88 a 90, Palmira, Valle Del Cauca, Colombia",,00:00:03, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 6:20:25 a.m.,"Av 25a-20, Candelaria, Valle Cauca",,00:01:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 6:36:25 a.m.,"Km 25 de la vía Cali - Florida, , Valle del Cauca",,00:00:11, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 6:40:54 a.m.,"Florida, Candelaria, Valle Cauca",INGENIO CASTILLA,00:00:39, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 6:53:13 a.m.,"9PC6+44 Pradera, Valle del Cauca, Colombia",INGENIO CASTILLA,00:00:59, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 6:56:17 a.m.,"Florida, Candelaria, Valle Cauca",INGENIO CASTILLA,00:04:01, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 7:31:19 a.m.,"Cl42 45-53, Palmira, Valle Cauca",,00:00:15, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 7:33:19 a.m.,"Cl. 46 #43-195 a 43-231, Palmira, Valle del Cauca, Colombia",,00:04:30, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 7:39:20 a.m.,"Kr45 42-15, Palmira, Valle Cauca, Colombia",,00:00:26, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 7:41:12 a.m.,"Kr35 41-62, Palmira, Valle Cauca",,00:01:18, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 8:21:38 a.m.,"Kr35 41-36, Palmira, Valle Cauca",,00:00:36, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 8:23:20 a.m.,"Cl42 34b-95, Palmira, Valle Cauca",,00:00:06, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 8:23:51 a.m.,"Cl42-40, Palmira, Valle Cauca",,00:01:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 8:27:51 a.m.,"Cl45 42-7, Palmira, Valle Cauca",,00:01:05, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 8:46:35 a.m.,"Cl45 42-7, Palmira, Valle Cauca",,00:00:10, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 8:53:40 a.m.,"Via Principal-65, Palmira, Valle Cauca",,00:01:34, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 9:03:32 a.m.,"Av 25a-98, Candelaria, Valle Cauca",SECCION CASTILLA 3,00:00:08, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 9:10:40 a.m.,"Palmira, Palmira, Valle Cauca",MADRE VIEJA 45K,00:02:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 9:13:59 a.m.,"Palmira, Palmira, Valle Cauca, Colombia",,00:01:33, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 9:15:53 a.m.,"CMXJ+WX Candelaria, Valle del Cauca, Colombia",MADRE VIEJA 45K,00:00:47, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 9:17:40 a.m.,"Palmira, Palmira, Valle Cauca, Colombia",MADRE VIEJA 45K,00:01:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 9:27:26 a.m.,"South America, Candelaria, Valle del Cauca",,00:00:09, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 9:33:41 a.m.,"Via Candelaria / Pradera, Pradera, Valle del Cauca, Colombia",,00:03:55, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 9:42:41 a.m.,"Florida, Candelaria, Valle Cauca, Colombia",,00:00:34, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 11:49:46 a.m.,"9PC6+33 Pradera, Valle del Cauca, Colombia",INGENIO CASTILLA,00:01:59, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 12:05:48 p.m.,"Kr7-9, Candelaria, Valle Cauca",,00:00:47, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 12:15:34 p.m.,"Av 25a-74, Palmira, Valle Cauca",,00:01:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 12:24:54 p.m.,"Cl42 45-53, Palmira, Valle Cauca",,00:01:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 12:27:54 p.m.,"Cl42 33-46, Palmira, Valle Cauca",,00:03:50, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 12:31:54 p.m.,"Cl42 25-93, Palmira, Valle Cauca",,00:01:23, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 12:37:37 p.m.,"Cl41 27-66, Palmira, Valle Cauca",,00:02:15, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 12:40:40 p.m.,"Kr28 41-76, Palmira, Valle Cauca",,00:01:37, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 12:42:32 p.m.,"Cl42 27-55, Palmira, Valle Cauca, Colombia",,00:05:05, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 1:07:08 p.m.,"Cl42 27-55, Palmira, Valle Cauca, Colombia",,00:00:07, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 1:08:14 p.m.,"Glorieta-43, Palmira, Valle Cauca",,00:00:01, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 1:09:14 p.m.,"Cl42 31-59, Palmira, Valle Cauca",,00:01:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 1:11:14 p.m.,"Cl43 32-92, Palmira, Valle Cauca, Colombia",,00:06:04, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 1:18:54 p.m.,"Cl42 34b-42, Palmira, Valle Cauca",,00:00:20, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 1:20:14 p.m.,"Cl42 38, Palmira, Valle Cauca",,00:02:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 1:23:14 p.m.,"Cl45 46-9, Palmira, Valle Cauca",,00:11:07, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 2:41:52 p.m.,"Cl45 46-9, Palmira, Valle Cauca",,00:00:24, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 2:43:19 p.m.,"Cl45 42-89, Palmira, Valle Cauca, Colombia",,00:00:36, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 2:46:55 p.m.,"Kr35 42-13, Palmira, Valle Cauca",,00:00:42, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 2:48:55 p.m.,"Kr35 40-37, Palmira, Valle Cauca",,00:18:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 3:09:51 p.m.,"Cl42 32-51, Palmira, Valle Cauca",,00:00:04, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 3:09:55 p.m.,"Cl42 32-51, Palmira, Valle Cauca",,00:00:06, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 3:11:51 p.m.,"Kr32a 42-92, Palmira, Valle Cauca",,00:02:57, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 3:14:48 p.m.,"Kr32a 42-92, Palmira, Valle Cauca",,00:00:58, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 3:16:46 p.m.,"Cl42 34b-71, Palmira, Valle Cauca",,00:00:40, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 3:19:06 p.m.,"Kr35 41-28, Palmira, Valle Cauca",,00:08:11, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 3:27:26 p.m.,"Kr35 41-37, Palmira, Valle Cauca",,00:00:43, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 3:29:06 p.m.,"Cl42 34b-44, Palmira, Valle Cauca",,00:01:14, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 3:32:06 p.m.,"Kr32a 42-92, Palmira, Valle Cauca",,00:05:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 3:41:06 p.m.,"Cl42 44-78, Palmira, Valle Cauca",,00:00:53, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 3:42:56 p.m.,"Av 25-19, Palmira, Valle Cauca",,00:09:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 4:23:37 p.m.,"Florida, Candelaria, Valle Cauca",,00:00:55, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 4:39:18 p.m.,"9PC6+44 Pradera, Valle del Cauca, Colombia",INGENIO CASTILLA,00:00:50, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 5:10:30 p.m.,"Cl42 46-4, Palmira, Valle Cauca",,00:01:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 5:13:30 p.m.,"Cl42-80, Palmira, Valle Cauca",,00:02:53, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 5:22:01 p.m.,"Cl46 33-59, Palmira, Valle Cauca",,00:01:19, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 5:25:01 p.m.,"Cl47 34b-63, Palmira, Valle Cauca",,00:01:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 5:27:01 p.m.,"Cl47 34e-35, Palmira, Valle Cauca",,00:02:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: KBY321 CASTIL CAMION,16/02/2026 5:31:01 p.m.,"Cl45 44-78, Palmira, Valle Cauca",,00:01:00, ,# Stops: 87 - Max: 00:18:00 - Min: 00:00:01 - Total Stops: 02:43:07
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 2:57:55 a.m.,"9PC6+33 Pradera, Valle del Cauca, Colombia",INGENIO CASTILLA,01:47:59, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 10:24:30 a.m.,"9PC6+33 Pradera, Valle del Cauca, Colombia",INGENIO CASTILLA,00:01:32, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 10:33:18 a.m.,"9PC6+33 Pradera, Valle del Cauca, Colombia",INGENIO CASTILLA,00:01:19, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 10:36:18 a.m.,"Florida, Candelaria, Valle Cauca, Colombia",,00:01:01, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 10:40:30 a.m.,"Km 25 de la vía Cali - Florida, , Valle del Cauca",,00:03:43, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 11:05:47 a.m.,"Km 25 de la vía Cali - Florida, , Valle del Cauca",,00:03:00, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 11:16:51 a.m.,"Florida, Candelaria, Valle Cauca",,00:00:56, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 1:54:17 p.m.,"9PC6+34 Pradera, Valle del Cauca, Colombia",INGENIO CASTILLA,01:38:52, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 3:37:32 p.m.,"9PC6+34 Pradera, Valle del Cauca, Colombia",INGENIO CASTILLA,00:00:39, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 3:46:15 p.m.,"Km 27 de la vía Cali - Florida, , Valle del Cauca",,00:00:47, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 3:50:33 p.m.,"Km 25 de la vía Cali - Florida, , Valle del Cauca",,00:00:15, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 3:55:32 p.m.,"Florida, Candelaria, Valle Cauca, Colombia",INGENIO CASTILLA,00:01:02, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 4:24:32 p.m.,"Florida, Candelaria, Valle Cauca, Colombia",,00:02:06, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 4:50:45 p.m.,"Palmira-97, Palmira, Valle Cauca",SECCION CASTILLA 3,00:00:55, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 5:06:45 p.m.," Km 19 de la vía Cerrito - Puerto Tejada, , Valle del Cauca, Colombia",,00:00:57, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 5:09:44 p.m.,"Av 25, Palmira, Valle Cauca, Colombia",,00:01:01, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 5:41:45 p.m.,"Km 21 de la vía Cali - Florida, , Valle del Cauca",,00:00:59, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 5:52:00 p.m.,"Florida, Candelaria, Valle Cauca, Colombia",INGENIO CASTILLA,00:01:01, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 7:56:56 p.m.,"9PC6+44 Pradera, Valle del Cauca, Colombia",INGENIO CASTILLA,00:06:11, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 8:04:33 p.m.,"Florida, Candelaria, Valle Cauca",,00:07:21, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 8:13:57 p.m.,"Florida, Candelaria, Valle Cauca",INGENIO CASTILLA,00:01:48, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 8:15:49 p.m.,"Florida, Candelaria, Valle Cauca",INGENIO CASTILLA,00:00:07, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
CASTILLA,Unidad: NQL658 CAMIO-CASTILL,16/02/2026 8:38:09 p.m.,"Av 25a-98, Candelaria, Valle Cauca",SECCION CASTILLA 3,00:00:06, ,# Stops: 30 - Max: 01:47:59 - Min: 00:00:06 - Total Stops: 04:34:13
