,in and outs,date,raw data
6913,0b110000100000000,000101000021,0x2525140059016F0869487063243751003C38402D000000222000000007000061000000FFFFFFFFFFFFFFFFFFFF16D5000536209100010100002182DC0065001A8F01586D00E3000A018D03871266FFFFFF000021FFFFFFFFFF
6910,0b10000000000000,000101000023,0x2525140059016C0869487063243751003C38402D000000228000000007000020000000FFFFFFFFFFFFFFFFFFFF17C0000536209100010100002382DC0065001A8F33586D000A0000000003871266FFFFFF00001FFFFFFFFFFF
6885,0b10000000000000,000101000023,0x252514005901540869487063243751003C38402D0000001BA000000007000020000000FFFFFFFFFFFFFFFFFFFF17C0000536209100010100002302DC006501B61FA9000000000000000003871259FFFFFF00001DFFFFFFFFFF
6902,0b110000100000000,000101000025,0x252514005901630869487063243751003C38402D000000148000000007000061000000FFFFFFFFFFFFFFFFFFFF16C0000536209100010100002502DC006501B61FA9000000000000000003871265FFFFFF00001DFFFFFFFFFF
6891,0b110000100000000,000101000026,0x252514005901590869487063243751003C38402D000000148000000007000061000000FFFFFFFFFFFFFFFFFFFF16C0000536209100010100002602DC006501B61FA9000000000000000003871266FFFFFF00001DFFFFFFFFFF
6886,0b110000100000000,000101000026,0x252514005901550869487063243751003C38402D0000001B8000000007000061000000FFFFFFFFFFFFFFFFFFFF16C0000536209100010100002602DC006501B61FA9000000000000000003871259FFFFFF00001DFFFFFFFFFF
6887,0b10000000000000,000101000028,0x252514005901560869487063243751003C38402D0000001BA000000007000020000000FFFFFFFFFFFFFFFFFFFF17C0000536209100010100002802DC006501B61FA9000000000000000003871260FFFFFF00001DFFFFFFFFFF
6943,0b110000100000000,000101000028,0x2525140059018D0869487063243751003C38402D0000001B8000000007000061000000FFFFFFFFFFFFFFFFFFFF1680000536209100010100002882DC0065001A8F33586D000A0000000003871269FFFFFF000020FFFFFFFFFF
6933,0b110000100000000,000101000039,0x252514005901830869487063243751003C38402D00000000EF00000007000061000000FFFFFFFFFFFFFFFFFFFF168000053620920001010000393333ED43531D93C2E26A88400000000003871246FFFFFF000020FFFFFFFFFF
6892,0b110000100000000,000101000043,0x2525140059015A0869487063243751003C38402D00000000EF00000007000061000000FFFFFFFFFFFFFFFFFFFF168000053620910001010000433333ED43531D93C2E26A88400000000003871262FFFFFF00001DFFFFFFFFFF
6914,0b10000000000000,000101000044,0x252514005901700869487063243751003C38402D00000064EF00000000000020000000FFFFFFFFFFFFFFFFFFFF17C000053620910001010000443333ED43531D93C2E26A88400000000003871243FFFFFF000021FFFFFFFFFF
6893,0b10000000000000,000101000045,0x2525140059015B0869487063243751003C38402D00000064A000000007000020000000FFFFFFFFFFFFFFFFFFFF17C0000536209100010100004502DC006501B61FA9000000000000000003871243FFFFFF00001DFFFFFFFFFF
6894,0b10000000000000,000101000045,0x2525140059015C0869487063243751003C38402D00000064A000000007000020000000FFFFFFFFFFFFFFFFFFFF17C0000536209100010100004502DC006501B61FA9000000000000000003871264FFFFFF00001DFFFFFFFFFF
6888,0b110000100000000,000101000057,0x252514005901570869487063243751003C38402D00000018A000000007000061000000FFFFFFFFFFFFFFFFFFFF16C0000536209100010100005782DC0065001A8F33586D000A0000000003871264FFFFFF00001FFFFFFFFFFF
6903,0b110000100000000,000101000103,0x252514005901650869487063243751003C38402D000000118000000007000061000000FFFFFFFFFFFFFFFFFFFF16C0000536209100010100010382DC0065001A8F33586D000A0000000003871266FFFFFF00001DFFFFFFFFFF
7000,0b110000100000000,000101000103,0x252514005901C50869487063243751003C38402D0000000A8000000007000061000000FFFFFFFFFFFFFFFFFFFF16C0000536209600010100010302DC006501B61FA9000000000000000003891306FFFFFF000021FFFFFFFFFF
6895,0b110000100000000,000101000117,0x2525140059015D0869487063243751003C38402D00000000EF00000007000061000000FFFFFFFFFFFFFFFFFFFF168000053620910001010001173333ED43531D93C2E26A88400000000003871240FFFFFF00001FFFFFFFFFFF
6904,0b10000000000000,000101000120,0x252514005901660869487063243751003C38402D00000025EF00000000000020000000FFFFFFFFFFFFFFFFFFFF17C000053620920001010001203333ED43531D93C2E26A88400000000003871243FFFFFF00001DFFFFFFFFFF
5809,0b110000100000000,000101000120,0x2525130059162F0869487063243751003C38402D000000038000000007000061000000FFFFFFFFFFFFFFFFFFFF0080000536209600010100012002DC006500000000000000000000000003891409FFFFFF00001CFFFFFFFFFF
5810,0b110000100000000,000101000220,0x252513005916300869487063243751003C38402D000000008000000007000061000000FFFFFFFFFFFFFFFFFFFF0080000536209600010100022002DC006500000000000000000000000003881408FFFFFF00001CFFFFFFFFFF
6872,0b110000100000000,000101000304,0x252514005901470869487063243751003C38402D00000000EF00000007000061000000FFFFFFFFFFFFFFFFFFFF168000053620960001010003043333ED43531D93C2E26A88400000000003891292FFFFFF00002DFFFFFFFFFF
5811,0b110000100000000,000101000320,0x252513005916310869487063243751003C38402D000000008000000007000061000000FFFFFFFFFFFFFFFFFFFF0080000536209400010100032002DC006500000000000000000000000003881419FFFFFF00001CFFFFFFFFFF
6879,0b10000000000000,000101000345,0x2525140059014E0869487063243751003C38402D00000064CF00000000000020000000FFFFFFFFFFFFFFFFFFFF17C000053620960001010003453333ED43531D93C2E26A88400000000003891276FFFFFF00001CFFFFFFFFFF
5812,0b110000100000000,000101000419,0x252513005916320869487063243751003C38402D000000258000000007000061000000FFFFFFFFFFFFFFFFFFFF0080000536209600010100041902DC006500000000000000000000000003881419FFFFFF00001AFFFFFFFFFF
6714,0b110000100000000,000101000516,0x252514005900AB0869487063243751003C38402D0000002CEF00000007000061000000FFFFFFFFFFFFFFFFFFFF168000053620930001010005163333ED43531D93C2E26A88400000000003881282FFFFFF00001FFFFFFFFFFF
5813,0b110000100000000,000101000520,0x252513005916330869487063243751003C38402D000000258000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536209500010100052082DC0065001A8F01586D00E30000000003881410FFFFFF00001AFFFFFFFFFF
2219,0b110000100000000,000101000624,0x252513005908CC0869487063243751003C38402D00000000CF00000007000061000000FFFFFFFFFFFFFFFFFFFF008000053620930001010006243333ED43531D93C2E26A88400000000003881403FFFFFF00001FFFFFFFFFFF
6880,0b110000100000000,000101001356,0x2525140059014F0869487063243751003C38402D00000000EF00000007000061000000FFFFFFFFFFFFFFFFFFFF168000053620940001010013563333ED43531D93C2E26A88400000000003881275FFFFFF00001EFFFFFFFFFF
7008,0b110000100000000,000102141811,0x252514005901CD0869487063243751003C38402D000000590000000007000061000000FFFFFFFFFFFFFFFFFFFF16D5000536200000010214181182DC00650026D699584C012A01F5006703911282FFFFFF000018FFFFFFFFFF
5990,0b110000100000000,000102141919,0x252513005916D50869487063243751003C38402D0000004F0000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214191982DC00650026D699584C012A006700CF03911438FFFFFF000018FFFFFFFFFF
5991,0b110000100000000,000102142019,0x252513005916D60869487063243751003C38402D000000600000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214201982DC00650026D699584C012A01F5006403901440FFFFFF000018FFFFFFFFFF
7009,0b10000000000000,000102142102,0x252514005901CE0869487063243751003C38402D000000560000000007000020000000FFFFFFFFFFFFFFFFFFFF17D5000536200000010214210282DC00650026D699584C012A01F5006403911411FFFFFF000018FFFFFFFFFF
7010,0b110000100000000,000102142533,0x252514005901CF0869487063243751003C38402D000000590000000007000061000000FFFFFFFFFFFFFFFFFFFF16D5000536200000010214253382DC00650026D699584C012A006600D003911257FFFFFF000018FFFFFFFFFF
5992,0b110000100000000,000102142634,0x252513005916D70869487063243751003C38402D000000520000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214263482DC00650026D699584C012A006600D003911251FFFFFF000018FFFFFFFFFF
5993,0b110000100000000,000102142734,0x252513005916D80869487063243751003C38402D000000520000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214273482DC00650026D699584C012A0066012403901250FFFFFF000018FFFFFFFFFF
5994,0b110000100000000,000102142834,0x252513005916D90869487063243751003C38402D000000560000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214283482DC00650026D699584C012A0066012403901426FFFFFF000018FFFFFFFFFF
5995,0b110000100000000,000102142934,0x252513005916DA0869487063243751003C38402D000000480000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214293482DC00650026D699584C012A006600D003901434FFFFFF000019FFFFFFFFFF
5996,0b110000100000000,000102143034,0x252513005916DB0869487063243751003C38402D000000560000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214303482DC00650026D696584C012301F500CF03901433FFFFFF000018FFFFFFFFFF
5997,0b110000100000000,000102143133,0x252513005916DC0869487063243751003C38402D0000004B0000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214313382DC00650026D696584C012300CF01F503901422FFFFFF000018FFFFFFFFFF
5998,0b110000100000000,000102143234,0x252513005916DD0869487063243751003C38402D0000003E0000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214323482DC00650026D696584C012300CF006403901421FFFFFF000018FFFFFFFFFF
5999,0b110000100000000,000102143334,0x252513005916DE0869487063243751003C38402D0000003A0000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214333482DC006500109497584C018E018E00E103901428FFFFFF000018FFFFFFFFFF
6000,0b110000100000000,000102143434,0x252513005916DF0869487063243751003C38402D000000370000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214343482DC00650026D696584C0123006401F503901423FFFFFF000019FFFFFFFFFF
6001,0b110000100000000,000102143534,0x252513005916E00869487063243751003C38402D000000300000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214353482DC006500109497584C018E0123018E03901425FFFFFF000018FFFFFFFFFF
6002,0b110000100000000,000102143634,0x252513005916E10869487063243751003C38402D000000290000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214363482DC006500109497584C018E018E00E103901416FFFFFF000018FFFFFFFFFF
6003,0b110000100000000,000102143734,0x252513005916E20869487063243751003C38402D000000440000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214373482DC006500109497584C018E018E012A03901423FFFFFF000018FFFFFFFFFF
6004,0b110000100000000,000102143833,0x252513005916E30869487063243751003C38402D000000440000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214383382DC006500109497584C018E018E003703901421FFFFFF000018FFFFFFFFFF
6005,0b110000100000000,000102143934,0x252513005916E40869487063243751003C38402D000000440000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214393482DC006500109497584C018E018E003703901424FFFFFF000018FFFFFFFFFF
6006,0b110000100000000,000102144034,0x252513005916E50869487063243751003C38402D0000002C0000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214403482DC006500109497584C018E018E012403901424FFFFFF000018FFFFFFFFFF
6007,0b110000100000000,000102144134,0x252513005916E60869487063243751003C38402D000000330000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214413482DC006500109497584C018E018E01F503901416FFFFFF000018FFFFFFFFFF
6008,0b110000100000000,000102144234,0x252513005916E70869487063243751003C38402D0000003A0000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214423482DC006500109497584C018E0064006703901423FFFFFF000018FFFFFFFFFF
6009,0b110000100000000,000102144334,0x252513005916E80869487063243751003C38402D000000330000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214433482DC006500109497584C018E0067018E03901406FFFFFF000018FFFFFFFFFF
6010,0b110000100000000,000102144434,0x252513005916E90869487063243751003C38402D000000330000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214443482DC006500109497584C018E018E003703901420FFFFFF000018FFFFFFFFFF
6011,0b110000100000000,000102144533,0x252513005916EA0869487063243751003C38402D0000003A0000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214453382DC006500109465584C018E0123012303901402FFFFFF000018FFFFFFFFFF
6012,0b110000100000000,000102144634,0x252513005916EB0869487063243751003C38402D000000300000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214463482DC00650026D696584C012300CF01F503901417FFFFFF000018FFFFFFFFFF
6013,0b110000100000000,000102144734,0x252513005916EC0869487063243751003C38402D000000410000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214473482DC006500109497584C018E006400CF03901417FFFFFF000019FFFFFFFFFF
6014,0b110000100000000,000102144834,0x252513005916ED0869487063243751003C38402D000000410000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214483482DC00650026D696584C012300CF006403901411FFFFFF000018FFFFFFFFFF
6015,0b110000100000000,000102144934,0x252513005916EE0869487063243751003C38402D0000004B0000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214493482DC00650026D696584C012300CF01F503901415FFFFFF000018FFFFFFFFFF
6016,0b110000100000000,000102145034,0x252513005916EF0869487063243751003C38402D000000440000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214503482DC00650026D696584C012300E1006403901409FFFFFF000018FFFFFFFFFF
6017,0b110000100000000,000102145134,0x252513005916F00869487063243751003C38402D000000520000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214513482DC00650026D696584C012300CF00E103901406FFFFFF000018FFFFFFFFFF
6018,0b110000100000000,000102145233,0x252513005916F10869487063243751003C38402D0000004B0000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214523382DC00650026D697584C012401F6012B03901411FFFFFF000018FFFFFFFFFF
6019,0b110000100000000,000102145334,0x252513005916F20869487063243751003C38402D0000004B0000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214533482DC0065000C7497584C00E300E300E403901404FFFFFF000018FFFFFFFFFF
6020,0b110000100000000,000102145434,0x252513005916F30869487063243751003C38402D000000410000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214543482DC0065000C7497584C00E300E501B003901393FFFFFF000018FFFFFFFFFF
6021,0b110000100000000,000102145534,0x252513005916F40869487063243751003C38402D0000004B0000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214553482DC0065000C7497584C00E300E300CB03901417FFFFFF000018FFFFFFFFFF
6022,0b110000100000000,000102145634,0x252513005916F50869487063243751003C38402D0000004F0000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214563482DC0065000C749A584C00E500E500CB03901414FFFFFF000017FFFFFFFFFF
6023,0b110000100000000,000102145734,0x252513005916F60869487063243751003C38402D000000520000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214573482DC0065000C749A584C00E500CB01B403901414FFFFFF000017FFFFFFFFFF
6024,0b110000100000000,000102145834,0x252513005916F70869487063243751003C38402D000000520000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214583482DC0065000C7467584C00E400CB00E303901407FFFFFF000017FFFFFFFFFF
6025,0b110000100000000,000102145933,0x252513005916F80869487063243751003C38402D000000480000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010214593382DC0065000C7467584C00E400D100E203901412FFFFFF000017FFFFFFFFFF
6026,0b110000100000000,000102150034,0x252513005916F90869487063243751003C38402D000000410000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215003482DC00650026D669584C012C00E2012503901411FFFFFF000017FFFFFFFFFF
6027,0b110000100000000,000102150134,0x252513005916FA0869487063243751003C38402D000000290000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215013482DC00650026D669584C012C00D100EA03901415FFFFFF000018FFFFFFFFFF
6028,0b110000100000000,000102150234,0x252513005916FB0869487063243751003C38402D000000290000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215023482DC0065000C7469584C00E600EA00D103901412FFFFFF000017FFFFFFFFFF
6029,0b110000100000000,000102150334,0x252513005916FC0869487063243751003C38402D0000002C0000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215033482DC0065000C749B584C00E601B500EA03901412FFFFFF000017FFFFFFFFFF
6030,0b110000100000000,000102150434,0x252513005916FD0869487063243751003C38402D000000440000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215043482DC00650026D6CD584C00EA006801B503901409FFFFFF000017FFFFFFFFFF
6031,0b110000100000000,000102150534,0x252513005916FE0869487063243751003C38402D000000180000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215053482DC0065000C749B584C00E600CA00EA03901404FFFFFF000017FFFFFFFFFF
6032,0b110000100000000,000102150633,0x252513005916FF0869487063243751003C38402D000000370000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215063382DC0065000C749B584C00E601B501E903901410FFFFFF000016FFFFFFFFFF
6033,0b110000100000000,000102150734,0x252513005917000869487063243751003C38402D000000370000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215073482DC0065000C749B584C00E600EA00E603901402FFFFFF000016FFFFFFFFFF
6034,0b110000100000000,000102150834,0x252513005917010869487063243751003C38402D000000250000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215083482DC00650026D69B584C012C00EA00E603901412FFFFFF000016FFFFFFFFFF
6035,0b110000100000000,000102150934,0x252513005917020869487063243751003C38402D000000330000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215093482DC00650026D6CD584C00EA01B500E603901410FFFFFF000016FFFFFFFFFF
6036,0b110000100000000,000102151034,0x252513005917030869487063243751003C38402D000000370000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215103482DC00650026D6CD584C00EA012C01E903901416FFFFFF000016FFFFFFFFFF
6037,0b110000100000000,000102151134,0x252513005917040869487063243751003C38402D000000300000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215113482DC00650038D135584C01E900EA012303901414FFFFFF000016FFFFFFFFFF
6038,0b110000100000000,000102151234,0x252513005917050869487063243751003C38402D0000003A0000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215123482DC00650026D669584C012C01B5006803901415FFFFFF000016FFFFFFFFFF
6039,0b110000100000000,000102151333,0x252513005917060869487063243751003C38402D0000004F0000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215133382DC00650026D69B584C012C00EA006803901403FFFFFF000015FFFFFFFFFF
6040,0b110000100000000,000102151434,0x252513005917070869487063243751003C38402D0000004F0000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215143482DC00650026D669584C012C006801F703901418FFFFFF000015FFFFFFFFFF
6041,0b110000100000000,000102151534,0x252513005917080869487063243751003C38402D0000004B0000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215153482DC0065000C7499584C00E400E401B303901414FFFFFF000015FFFFFFFFFF
6042,0b110000100000000,000102151634,0x252513005917090869487063243751003C38402D0000004B0000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215163482DC0065000C7497584C00E300E300E403901411FFFFFF000015FFFFFFFFFF
6043,0b110000100000000,000102151734,0x2525130059170A0869487063243751003C38402D000000370000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215173482DC0065000C7497584C00E300E300CB03901417FFFFFF000015FFFFFFFFFF
6044,0b110000100000000,000102151834,0x2525130059170B0869487063243751003C38402D000000480000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215183482DC0065000C7497584C00E300E300CB03901413FFFFFF000015FFFFFFFFFF
6045,0b110000100000000,000102151934,0x2525130059170C0869487063243751003C38402D000000480000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215193482DC0065000C7497584C00E300E300CB03901411FFFFFF000015FFFFFFFFFF
6046,0b110000100000000,000102152033,0x2525130059170D0869487063243751003C38402D0000004F0000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215203382DC0065000C7497584C00E300E3000003901416FFFFFF000015FFFFFFFFFF
6047,0b110000100000000,000102152134,0x2525130059170E0869487063243751003C38402D000000370000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215213482DC0065000C7497584C00E300E300E503901421FFFFFF000015FFFFFFFFFF
6048,0b110000100000000,000102152234,0x2525130059170F0869487063243751003C38402D000000000000000007000061000000FFFFFFFFFFFFFFFFFFFF00D5000536200000010215223482DC0065000C749A584C00E500CB00E303901416FFFFFF000017FFFFFFFFFF
