Created,Message,Status
2026-04-29 13:16:41.591,"[{""Protocol"":""0x2525"",""MessageType"":""SignInMessage"",""ProtocolHeadType"":0,""Imei"":""869487060215778"",""SerialNo"":1,""Firmware"":""V1.0.0.7"",""Model"":0,""ObdBootVersion"":null,""ObdDataVersion"":null,""ObdHareware"":null,""ObdSoftware"":null,""Platform"":null,""Software"":""V1.0.7""}]",0x2525010017000108694870602157780107030502100711
2026-04-29 13:16:41.758,"[{""Protocol"":""0x2525"",""MessageType"":""NetworkInfoMessage"",""ProtocolHeadType"":0,""Imei"":""869487060215778"",""SerialNo"":1,""AccessTechnology"":""CAT-1"",""Band"":""CAT-1 7"",""Date"":""2026-04-29T13:17:24Z"",""Iccid"":""89571016020105255537"",""Imsi"":""732101609525553"",""NetworkOperator"":""LaSeleNosLlama""}]",0x2525110065000108694870602157782604291317241C4C006100530065006C0065004E006F0073004C006C0061006D006100054341542D31074341542D3120370F373332313031363039353235353533143839353731303136303230313035323535353337
2026-04-29 13:16:44.906,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487060215778"",""SerialNo"":6891,""Mileage"":45755,""Date"":""2026-04-29T13:17:27Z"",""IopIgnition"":false,""Latitude"":3.4651889801025391,""Longitude"":-76.525741577148438,""Altitude"":1023.2999877929688,""ExternalPowerVoltage"":15.61,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":13,""Azimuth"":225,""BatteryLevel"":13}]",0x25251300591AEB0869487060215778003C38402D000000524D0000000000000100000000000000FFFFFFFFFFFF00D50000B2BB1326042913172733D37F442E0D99C2A8C55D40000000E103661561FFFFFF000015FFFFFFFFFF
2026-04-29 13:28:10.414,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487060215778"",""SerialNo"":6711,""Mileage"":44847,""Date"":""2026-04-28T17:06:06Z"",""IopIgnition"":true,""Latitude"":3.4651033878326416,""Longitude"":-76.525802612304688,""Altitude"":1008.9000244140625,""ExternalPowerVoltage"":13.32,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":9,""Azimuth"":0,""BatteryLevel"":89}]",0x25251300591A370869487060215778003C38402D00000064490000000700004100000000000000FFFFFFFFFFFF00D50000AF2F892604281706069A397C44360D99C241C45D400000000003871332FFFFFF00001C0001FFFFFF
2026-04-29 13:37:11.866,"[{""Protocol"":""0x2525"",""MessageType"":""LocationAlarmMessage"",""ProtocolHeadType"":20,""Imei"":""869487060215778"",""SerialNo"":2375,""Mileage"":45755,""Date"":""2026-04-29T13:37:55Z"",""IopIgnition"":false,""Latitude"":3.4651889801025391,""Longitude"":-76.525741577148438,""Altitude"":1023.2999877929688,""ExternalPowerVoltage"":12.29,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":8,""Azimuth"":225,""OriginalAlarmCode"":66}]",0x252514005909470869487060215778003C38402D00000064480000000000002100000000000000FFFFFFFFFFFF42D50000B2BB4026042913375533D37F442E0D99C2A8C55D40000000E103731229FFFFFF00001B0001FFFFFF
2026-04-29 13:37:33.879,"[{""Protocol"":""0x2525"",""MessageType"":""LocationAlarmMessage"",""ProtocolHeadType"":20,""Imei"":""869487060215778"",""SerialNo"":2376,""Mileage"":45755,""Date"":""2026-04-29T13:38:17Z"",""IopIgnition"":false,""Latitude"":3.4651889801025391,""Longitude"":-76.525741577148438,""Altitude"":1023.2999877929688,""ExternalPowerVoltage"":13.17,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":7,""Azimuth"":225,""OriginalAlarmCode"":67}]",0x252514005909480869487060215778003C38402D00000064470000000000000100000000000000FFFFFFFFFFFF43D50000B2BB4226042913381733D37F442E0D99C2A8C55D40000000E103741317FFFFFF00001B0001FFFFFF
2026-04-29 13:40:39.486,"[{""Protocol"":""0x2525"",""MessageType"":""LocationAlarmMessage"",""ProtocolHeadType"":20,""Imei"":""869487060215778"",""SerialNo"":2377,""Mileage"":45755,""Date"":""2026-04-29T13:41:23Z"",""IopIgnition"":false,""Latitude"":3.4651889801025391,""Longitude"":-76.525741577148438,""Altitude"":1023.2999877929688,""ExternalPowerVoltage"":13.01,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":10,""Azimuth"":225,""OriginalAlarmCode"":66}]",0x252514005909490869487060215778003C38402D000000644A0000000000002100000000000000FFFFFFFFFFFF42D50000B2BB4426042913412333D37F442E0D99C2A8C55D40000000E103741301FFFFFF00001B0000FFFFFF
2026-04-29 13:41:27.899,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487060215778"",""SerialNo"":6892,""Mileage"":45803,""Date"":""2026-04-29T13:42:13Z"",""IopIgnition"":false,""Latitude"":3.4648957252502441,""Longitude"":-76.52606201171875,""Altitude"":798.20001220703125,""ExternalPowerVoltage"":11.82,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":13,""Azimuth"":0,""BatteryLevel"":45}]",0x25251300591AEC0869487060215778003C38402D000000604D0000000000002100000000000000FFFFFFFFFFFF00D50000B2EB45260429134213CD8C4744580D99C2DAC05D400000000003741182FFFFFF00001B0000FFFFFF
2026-04-29 13:42:25.890,"[{""Protocol"":""0x2525"",""MessageType"":""LocationAlarmMessage"",""ProtocolHeadType"":20,""Imei"":""869487060215778"",""SerialNo"":2378,""Mileage"":45803,""Date"":""2026-04-29T13:43:09Z"",""IopIgnition"":false,""Latitude"":3.4648957252502441,""Longitude"":-76.52606201171875,""Altitude"":798.20001220703125,""ExternalPowerVoltage"":11.92,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":12,""Azimuth"":0,""OriginalAlarmCode"":67}]",0x2525140059094A0869487060215778003C38402D000000644C0000000000000100000000000000FFFFFFFFFFFF43D50000B2EB47260429134309CD8C4744580D99C2DAC05D400000000003751192FFFFFF00001B0000FFFFFF
2026-04-29 14:47:44.113,"[{""Protocol"":""0x2525"",""MessageType"":""LocationAlarmMessage"",""ProtocolHeadType"":20,""Imei"":""869487060215778"",""SerialNo"":2379,""Mileage"":45834,""Date"":""2026-04-29T14:48:24Z"",""IopIgnition"":false,""Latitude"":3.4651682376861572,""Longitude"":-76.525985717773438,""Altitude"":988.29998779296875,""ExternalPowerVoltage"":13.34,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":15,""Azimuth"":340,""OriginalAlarmCode"":3}]",0x2525140059094B0869487060215778003C38402D000000644F0000000000000100000000000000FFFFFFFFFFFF03D50000B30A78260429144824331377444E0D99C251C55D400000015403831334FFFFFF00001C0000FFFFFF
2026-04-29 14:58:47.773,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487060215778"",""SerialNo"":6893,""Mileage"":45840,""Date"":""2026-04-29T14:59:29Z"",""IopIgnition"":false,""Latitude"":3.4651710987091064,""Longitude"":-76.52593994140625,""Altitude"":1011.5,""ExternalPowerVoltage"":11.45,""Rpm"":-999,""Speed"":13.0,""SatelliteNumber"":14,""Azimuth"":86,""BatteryLevel"":80}]",0x25251300591AED0869487060215778003C38402D000000644E0000000000000100000000000000FFFFFFFFFFFF00D50000B3108026042914592900E07C44480D99C25DC55D400130005603841145FFFFFF00001B0000FFFFFF
2026-04-29 14:58:50.569,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487060215778"",""SerialNo"":6894,""Mileage"":45843,""Date"":""2026-04-29T14:59:32Z"",""IopIgnition"":false,""Latitude"":3.4651877880096436,""Longitude"":-76.525909423828125,""Altitude"":1014.2000122070313,""ExternalPowerVoltage"":11.44,""Rpm"":-999,""Speed"":11.0,""SatelliteNumber"":15,""Azimuth"":274,""BatteryLevel"":79}]",0x25251300591AEE0869487060215778003C38402D000000644F0000000000000100000000000000FFFFFFFFFFFF00D50000B31379260429145932CD8C7D44440D99C2A3C55D400110011203841144FFFFFF00001C0000FFFFFF
