,Created,Message,Status,Codes
1104,2026-09-13 13:06:04.789,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1895,""Mileage"":292818,""Date"":""2026-09-13T13:05:58Z"",""IopIgnition"":true,""Latitude"":4.1299867630004883,""Longitude"":-76.181831359863281,""Altitude"":974.5,""ExternalPowerVoltage"":28.58,""Rpm"":1334,""Speed"":51.0,""SatelliteNumber"":14,""Azimuth"":4,""BatteryLevel"":100,""AirInflowTemp"":28,""AirInput"":32,""AirPressure"":93,""CoolingFluidTemp"":71,""EngineLoad"":39,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":128155,""ThrottlePosition"":-999}]",0x262602005307670867284063983169001902581E000000254E00000500000040000000000477D20026091313055800A07344195D98C2DA28844004800004285805100001F49B00002A8F0536205D6F4427FFFF,02
1106,2026-09-13 13:06:34.846,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1896,""Mileage"":293264,""Date"":""2026-09-13T13:06:29Z"",""IopIgnition"":true,""Latitude"":4.1338319778442383,""Longitude"":-76.180778503417969,""Altitude"":973.29998779296875,""ExternalPowerVoltage"":28.56,""Rpm"":1421,""Speed"":54.0,""SatelliteNumber"":15,""Azimuth"":15,""BatteryLevel"":100,""AirInflowTemp"":28,""AirInput"":39,""AirPressure"":92,""CoolingFluidTemp"":72,""EngineLoad"":35,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":128262,""ThrottlePosition"":-999}]",0x262602005307680867284063983169001902581E0000004B4F000005000000400000000004799000260913130629335373448F5C98C25A4884400510000F285605400001F5060000337A058D275C704423FFFF,02
1107,2026-09-13 13:06:59.732,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1897,""Mileage"":293621,""Date"":""2026-09-13T13:06:54Z"",""IopIgnition"":true,""Latitude"":4.1369380950927734,""Longitude"":-76.180061340332031,""Altitude"":977.20001220703125,""ExternalPowerVoltage"":28.55,""Rpm"":1501,""Speed"":57.0,""SatelliteNumber"":15,""Azimuth"":359,""BatteryLevel"":100,""AirInflowTemp"":28,""AirInput"":38,""AirPressure"":108,""CoolingFluidTemp"":72,""EngineLoad"":89,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":128347,""ThrottlePosition"":-999}]",0x262602005307690867284063983169001902581E000000374F0000050000004000000000047AF500260913130654CD4C7444315C98C2CC61844005400167285505700001F55B00003DB405DD266C704459FFFF,02
1108,2026-09-13 13:07:24.850,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1898,""Mileage"":294009,""Date"":""2026-09-13T13:07:18Z"",""IopIgnition"":true,""Latitude"":4.1402273178100586,""Longitude"":-76.180343627929688,""Altitude"":966.0999755859375,""ExternalPowerVoltage"":28.55,""Rpm"":1347,""Speed"":51.0,""SatelliteNumber"":14,""Azimuth"":355,""BatteryLevel"":100,""AirInflowTemp"":28,""AirInput"":37,""AirPressure"":87,""CoolingFluidTemp"":73,""EngineLoad"":0,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":128446,""ThrottlePosition"":-999}]",0x2626020053076A0867284063983169001902581E0000001B4E0000050000004000000000047C790026091313071866867144565C98C2BE7C844004900163285505100001F5BE000030DB05432557714400FFFF,02
1109,2026-09-13 13:07:49.768,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1899,""Mileage"":294374,""Date"":""2026-09-13T13:07:44Z"",""IopIgnition"":true,""Latitude"":4.1432805061340332,""Longitude"":-76.1802749633789,""Altitude"":966.9000244140625,""ExternalPowerVoltage"":28.55,""Rpm"":1370,""Speed"":52.0,""SatelliteNumber"":15,""Azimuth"":6,""BatteryLevel"":100,""AirInflowTemp"":28,""AirInput"":37,""AirPressure"":89,""CoolingFluidTemp"":72,""EngineLoad"":53,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":128533,""ThrottlePosition"":-999}]",0x2626020053076B0867284063983169001902581E0000004B4F0000050000004000000000047DE6002609131307449AB971444D5C98C2C195844004900006285505200001F615000030DB055A2559704435FFFF,02
1110,2026-09-13 13:08:14.828,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1900,""Mileage"":294724,""Date"":""2026-09-13T13:08:08Z"",""IopIgnition"":true,""Latitude"":4.1463642120361328,""Longitude"":-76.179725646972656,""Altitude"":974.0,""ExternalPowerVoltage"":28.55,""Rpm"":1325,""Speed"":49.0,""SatelliteNumber"":15,""Azimuth"":11,""BatteryLevel"":100,""AirInflowTemp"":28,""AirInput"":31,""AirPressure"":89,""CoolingFluidTemp"":72,""EngineLoad"":0,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":128611,""ThrottlePosition"":-999}]",0x2626020053076C0867284063983169001902581E0000003A4F0000050000004000000000047F440026091313080800807344055C98C204AF84400470000B285504900001F66300002968052D1F59704400FFFF,02
1111,2026-09-13 13:08:39.770,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1901,""Mileage"":295053,""Date"":""2026-09-13T13:08:33Z"",""IopIgnition"":true,""Latitude"":4.1492571830749512,""Longitude"":-76.179092407226563,""Altitude"":975.0999755859375,""ExternalPowerVoltage"":28.56,""Rpm"":1280,""Speed"":49.0,""SatelliteNumber"":15,""Azimuth"":12,""BatteryLevel"":100,""AirInflowTemp"":28,""AirInput"":32,""AirPressure"":97,""CoolingFluidTemp"":73,""EngineLoad"":56,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":128689,""ThrottlePosition"":-999}]",0x2626020053076D0867284063983169001902581E000000374F000005000000400000000004808D0026091313083366C67344B25B98C2B7C684400460000C285604900001F6B10000268905002061714438FFFF,02
1112,2026-09-13 13:09:05.193,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1902,""Mileage"":295436,""Date"":""2026-09-13T13:08:59Z"",""IopIgnition"":true,""Latitude"":4.1523838043212891,""Longitude"":-76.17840576171875,""Altitude"":978.70001220703125,""ExternalPowerVoltage"":28.6,""Rpm"":1352,""Speed"":51.0,""SatelliteNumber"":13,""Azimuth"":12,""BatteryLevel"":100,""AirInflowTemp"":29,""AirInput"":31,""AirPressure"":90,""CoolingFluidTemp"":73,""EngineLoad"":0,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":128775,""ThrottlePosition"":-999}]",0x2626020053076E0867284063983169001902581E0000002C4D000005000000400000000004820C00260913130859CDAC7444585B98C254E084400490000C286005100001F707000028AC05481F5A714500FFFF,02
1113,2026-09-13 13:09:30.168,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1903,""Mileage"":295806,""Date"":""2026-09-13T13:09:24Z"",""IopIgnition"":true,""Latitude"":4.1553096771240234,""Longitude"":-76.177444458007813,""Altitude"":973.4000244140625,""ExternalPowerVoltage"":28.6,""Rpm"":1442,""Speed"":54.0,""SatelliteNumber"":14,""Azimuth"":23,""BatteryLevel"":100,""AirInflowTemp"":29,""AirInput"":35,""AirPressure"":97,""CoolingFluidTemp"":74,""EngineLoad"":38,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":128860,""ThrottlePosition"":-999}]",0x2626020053076F0867284063983169001902581E000000304E000005000000400000000004837E002609131309249A597344DA5A98C24CF8844004900017286005400001F75C00002E1105A22361724526FFFF,02
1114,2026-09-13 13:09:55.235,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1904,""Mileage"":296124,""Date"":""2026-09-13T13:09:49Z"",""IopIgnition"":true,""Latitude"":4.157771110534668,""Longitude"":-76.176078796386719,""Altitude"":975.4000244140625,""ExternalPowerVoltage"":28.58,""Rpm"":1207,""Speed"":45.0,""SatelliteNumber"":15,""Azimuth"":29,""BatteryLevel"":100,""AirInflowTemp"":29,""AirInput"":29,""AirPressure"":99,""CoolingFluidTemp"":74,""EngineLoad"":31,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":128933,""ThrottlePosition"":-999}]",0x262602005307700867284063983169001902581E000000334F00000500000040000000000484BC002609131309499AD97344275A98C2760C85400440001D285804500001F7A5000026F504B71D6372451FFFFF,02
1115,2026-09-13 13:10:04.531,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1905,""Mileage"":296249,""Date"":""2026-09-13T13:09:58Z"",""IopIgnition"":true,""Latitude"":4.1587653160095215,""Longitude"":-76.175811767578125,""Altitude"":975.5999755859375,""ExternalPowerVoltage"":28.57,""Rpm"":1304,""Speed"":50.0,""SatelliteNumber"":15,""Azimuth"":358,""BatteryLevel"":100,""AirInflowTemp"":29,""AirInput"":33,""AirPressure"":93,""CoolingFluidTemp"":74,""EngineLoad"":1,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":128968,""ThrottlePosition"":-999}]",0x262602005307710867284063983169001902581E000000374F00000500000040000000000485390026091313095866E67344045A98C29B14854004700166285705000001F7C800002C060518215D724501FFFF,02
1116,2026-09-13 13:10:45.117,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1906,""Mileage"":296857,""Date"":""2026-09-13T13:10:39Z"",""IopIgnition"":true,""Latitude"":4.1641497611999512,""Longitude"":-76.175399780273438,""Altitude"":969.4000244140625,""ExternalPowerVoltage"":28.6,""Rpm"":1428,""Speed"":54.0,""SatelliteNumber"":15,""Azimuth"":15,""BatteryLevel"":100,""AirInflowTemp"":29,""AirInput"":38,""AirPressure"":89,""CoolingFluidTemp"":73,""EngineLoad"":18,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":129115,""ThrottlePosition"":-999}]",0x262602005307720867284063983169001902581E000000374F0000050000004000000000048799002609131310399A597244CE5998C2B74085400510000F286005400001F85B000032E605942659714512FFFF,02
1117,2026-09-13 13:11:08.610,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1907,""Mileage"":297175,""Date"":""2026-09-13T13:11:02Z"",""IopIgnition"":true,""Latitude"":4.166649341583252,""Longitude"":-76.1749038696289,""Altitude"":974.0999755859375,""ExternalPowerVoltage"":28.57,""Rpm"":894,""Speed"":29.0,""SatelliteNumber"":15,""Azimuth"":341,""BatteryLevel"":100,""AirInflowTemp"":29,""AirInput"":22,""AirPressure"":89,""CoolingFluidTemp"":72,""EngineLoad"":42,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":129196,""ThrottlePosition"":-999}]",0x262602005307730867284063983169001902581E0000002C4F00000500000040000000000488D700260913131102668673448D5998C23155854002700155285702900001F8AC00001E06037E165970452AFFFF,02
1118,2026-09-13 13:11:11.690,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1908,""Mileage"":297198,""Date"":""2026-09-13T13:11:05Z"",""IopIgnition"":true,""Latitude"":4.1667656898498535,""Longitude"":-76.175003051757813,""Altitude"":974.9000244140625,""ExternalPowerVoltage"":28.56,""Rpm"":1250,""Speed"":27.0,""SatelliteNumber"":13,""Azimuth"":290,""BatteryLevel"":100,""AirInflowTemp"":29,""AirInput"":17,""AirPressure"":88,""CoolingFluidTemp"":72,""EngineLoad"":18,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":129200,""ThrottlePosition"":-999}]",0x262602005307740867284063983169001902581E0000002C4D00000500000040000000000488EE002609131311059AB973449A5998C22556854002200122285602700001F8B0000016D304E21158704512FFFF,02
1119,2026-09-13 13:11:14.491,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1909,""Mileage"":297214,""Date"":""2026-09-13T13:11:08Z"",""IopIgnition"":true,""Latitude"":4.1667327880859375,""Longitude"":-76.175201416015625,""Altitude"":974.0,""ExternalPowerVoltage"":28.57,""Rpm"":1223,""Speed"":27.0,""SatelliteNumber"":14,""Azimuth"":250,""BatteryLevel"":100,""AirInflowTemp"":29,""AirInput"":33,""AirPressure"":92,""CoolingFluidTemp"":72,""EngineLoad"":18,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":129209,""ThrottlePosition"":-999}]",0x262602005307750867284063983169001902581E0000002C4E00000500000040000000000488FE0026091313110800807344B45998C2E0558540024000FA285702700001F8B900002B5E04C7215C704512FFFF,02
1120,2026-09-13 13:11:17.509,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1910,""Mileage"":297240,""Date"":""2026-09-13T13:11:11Z"",""IopIgnition"":true,""Latitude"":4.1665611267089844,""Longitude"":-76.175338745117188,""Altitude"":972.5999755859375,""ExternalPowerVoltage"":28.58,""Rpm"":1614,""Speed"":35.0,""SatelliteNumber"":15,""Azimuth"":206,""BatteryLevel"":100,""AirInflowTemp"":29,""AirInput"":56,""AirPressure"":112,""CoolingFluidTemp"":72,""EngineLoad"":94,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":129229,""ThrottlePosition"":-999}]",0x262602005307760867284063983169001902581E0000002C4F00000500000040000000000489180026091313111166267344C65998C278548540033000CE285803500001F8CD000049D1064E387070455EFFFF,02
1122,2026-09-13 13:11:44.132,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1911,""Mileage"":297588,""Date"":""2026-09-13T13:11:38Z"",""IopIgnition"":true,""Latitude"":4.163571834564209,""Longitude"":-76.175582885742188,""Altitude"":971.29998779296875,""ExternalPowerVoltage"":28.55,""Rpm"":1179,""Speed"":45.0,""SatelliteNumber"":14,""Azimuth"":183,""BatteryLevel"":100,""AirInflowTemp"":29,""AirInput"":28,""AirPressure"":92,""CoolingFluidTemp"":73,""EngineLoad"":21,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":129329,""ThrottlePosition"":-999}]",0x262602005307770867284063983169001902581E0000002C4E0000050000004000000000048A740026091313113833D37244E65998C2FB3B8540043000B7285504500001F93100002552049B1C5C714515FFFF,02
1123,2026-09-13 13:12:10.569,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1912,""Mileage"":297837,""Date"":""2026-09-13T13:12:04Z"",""IopIgnition"":true,""Latitude"":4.1614575386047363,""Longitude"":-76.175941467285156,""Altitude"":978.29998779296875,""ExternalPowerVoltage"":28.59,""Rpm"":995,""Speed"":21.0,""SatelliteNumber"":14,""Azimuth"":215,""BatteryLevel"":100,""AirInflowTemp"":29,""AirInput"":27,""AirPressure"":91,""CoolingFluidTemp"":73,""EngineLoad"":0,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":129400,""ThrottlePosition"":-999}]",0x262602005307780867284063983169001902581E000000334E0000050000004000000000048B6D0026091313120433937444155A98C2A92A8540019000D7285902100001F9780000238303E31B5B714500FFFF,02
1124,2026-09-13 13:12:24.572,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1913,""Mileage"":297906,""Date"":""2026-09-13T13:12:18Z"",""IopIgnition"":true,""Latitude"":4.1608858108520508,""Longitude"":-76.176132202148438,""Altitude"":978.79998779296875,""ExternalPowerVoltage"":28.53,""Rpm"":571,""Speed"":12.0,""SatelliteNumber"":14,""Azimuth"":184,""BatteryLevel"":100,""AirInflowTemp"":29,""AirInput"":18,""AirPressure"":90,""CoolingFluidTemp"":73,""EngineLoad"":14,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":129433,""ThrottlePosition"":-999}]",0x262602005307790867284063983169001902581E000000294E0000050000004000000000048BB20026091313121833B374442E5A98C2FA258540011000B8285301200001F999000018B5023B125A71450EFFFF,02
1125,2026-09-13 13:12:51.073,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1914,""Mileage"":297933,""Date"":""2026-09-13T13:12:45Z"",""IopIgnition"":true,""Latitude"":4.160858154296875,""Longitude"":-76.176139831542969,""Altitude"":979.0,""ExternalPowerVoltage"":28.52,""Rpm"":778,""Speed"":1.0,""SatelliteNumber"":13,""Azimuth"":181,""BatteryLevel"":100,""AirInflowTemp"":29,""AirInput"":19,""AirPressure"":89,""CoolingFluidTemp"":74,""EngineLoad"":14,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":129474,""ThrottlePosition"":-999}]",0x2626020053077A0867284063983169001902581E0000002C4D0000050000004000000000048BCD0026091313124500C074442F5A98C2C0258540000000B5285200100001F9C200001A19030A135972450EFFFF,02
1126,2026-09-13 13:13:17.550,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1915,""Mileage"":297934,""Date"":""2026-09-13T13:13:11Z"",""IopIgnition"":true,""Latitude"":4.160858154296875,""Longitude"":-76.176139831542969,""Altitude"":979.0,""ExternalPowerVoltage"":28.53,""Rpm"":575,""Speed"":0.0,""SatelliteNumber"":12,""Azimuth"":181,""BatteryLevel"":100,""AirInflowTemp"":29,""AirInput"":13,""AirPressure"":89,""CoolingFluidTemp"":73,""EngineLoad"":14,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":129514,""ThrottlePosition"":-999}]",0x2626020053077B0867284063983169001902581E000000304C0000050000004000000000048BCE0026091313131100C074442F5A98C2C0258540000000B5285300000001F9EA000011C1023F0D5971450EFFFF,02
1131,2026-09-13 13:24:30.058,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1916,""Mileage"":297934,""Date"":""2026-09-13T13:24:24Z"",""IopIgnition"":false,""Latitude"":4.160858154296875,""Longitude"":-76.176139831542969,""Altitude"":979.0,""ExternalPowerVoltage"":25.89,""Rpm"":0,""Speed"":0.0,""SatelliteNumber"":14,""Azimuth"":181,""BatteryLevel"":100,""AirInflowTemp"":0,""AirInput"":0,""AirPressure"":0,""CoolingFluidTemp"":0,""EngineLoad"":0,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":129518,""ThrottlePosition"":-999}]",0x2626020053077C0867284063983169001902581E000000334E0000050000000000000000048BCE0026091313242400C074442F5A98C2C0258540000000B5258900000001F9EE0000000000000000282800FFFF,02
1134,2026-09-13 13:33:39.588,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1917,""Mileage"":297934,""Date"":""2026-09-13T13:34:24Z"",""IopIgnition"":false,""Latitude"":4.160858154296875,""Longitude"":-76.176139831542969,""Altitude"":979.0,""ExternalPowerVoltage"":25.75,""Rpm"":0,""Speed"":0.0,""SatelliteNumber"":15,""Azimuth"":181,""BatteryLevel"":100,""AirInflowTemp"":0,""AirInput"":0,""AirPressure"":0,""CoolingFluidTemp"":0,""EngineLoad"":0,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":129518,""ThrottlePosition"":-999}]",0x2626020053077D0867284063983169001902581E0000003A4F0000050000000000000000048BCE0026091313342400C074442F5A98C2C0258540000000B5257500000001F9EE0000000000000000282800FFFF,02
1137,2026-09-13 13:44:28.674,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1918,""Mileage"":297934,""Date"":""2026-09-13T13:44:24Z"",""IopIgnition"":false,""Latitude"":4.160858154296875,""Longitude"":-76.176139831542969,""Altitude"":979.0,""ExternalPowerVoltage"":25.68,""Rpm"":0,""Speed"":0.0,""SatelliteNumber"":16,""Azimuth"":181,""BatteryLevel"":100,""AirInflowTemp"":0,""AirInput"":0,""AirPressure"":0,""CoolingFluidTemp"":0,""EngineLoad"":0,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":129518,""ThrottlePosition"":-999}]",0x2626020053077E0867284063983169001902581E0000003A500000050000000000000000048BCE0026091313442400C074442F5A98C2C0258540000000B5256800000001F9EE0000000000000000282800FFFF,02
1140,2026-09-13 13:54:30.109,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1919,""Mileage"":297934,""Date"":""2026-09-13T13:54:24Z"",""IopIgnition"":false,""Latitude"":4.160858154296875,""Longitude"":-76.176139831542969,""Altitude"":979.0,""ExternalPowerVoltage"":25.67,""Rpm"":0,""Speed"":0.0,""SatelliteNumber"":16,""Azimuth"":181,""BatteryLevel"":100,""AirInflowTemp"":0,""AirInput"":0,""AirPressure"":0,""CoolingFluidTemp"":0,""EngineLoad"":0,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":129518,""ThrottlePosition"":-999}]",0x2626020053077F0867284063983169001902581E00000037500000050000000000000000048BCE0026091313542400C074442F5A98C2C0258540000000B5256700000001F9EE0000000000000000282800FFFF,02
1143,2026-09-13 14:04:30.029,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1920,""Mileage"":297934,""Date"":""2026-09-13T14:04:24Z"",""IopIgnition"":false,""Latitude"":4.160858154296875,""Longitude"":-76.176139831542969,""Altitude"":979.0,""ExternalPowerVoltage"":25.67,""Rpm"":0,""Speed"":0.0,""SatelliteNumber"":15,""Azimuth"":181,""BatteryLevel"":100,""AirInflowTemp"":0,""AirInput"":0,""AirPressure"":0,""CoolingFluidTemp"":0,""EngineLoad"":0,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":129518,""ThrottlePosition"":-999}]",0x262602005307800867284063983169001902581E000000374F0000050000000000000000048BCE0026091314042400C074442F5A98C2C0258540000000B5256700000001F9EE0000000000000000282800FFFF,02
1146,2026-09-13 14:14:30.157,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1921,""Mileage"":297934,""Date"":""2026-09-13T14:14:24Z"",""IopIgnition"":false,""Latitude"":4.160858154296875,""Longitude"":-76.176139831542969,""Altitude"":979.0,""ExternalPowerVoltage"":25.67,""Rpm"":0,""Speed"":0.0,""SatelliteNumber"":16,""Azimuth"":181,""BatteryLevel"":100,""AirInflowTemp"":0,""AirInput"":0,""AirPressure"":0,""CoolingFluidTemp"":0,""EngineLoad"":0,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":129518,""ThrottlePosition"":-999}]",0x262602005307810867284063983169001902581E00000037500000050000000000000000048BCE0026091314142400C074442F5A98C2C0258540000000B5256700000001F9EE0000000000000000282800FFFF,02
1149,2026-09-13 14:24:30.869,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1922,""Mileage"":297934,""Date"":""2026-09-13T14:24:24Z"",""IopIgnition"":false,""Latitude"":4.160858154296875,""Longitude"":-76.176139831542969,""Altitude"":979.0,""ExternalPowerVoltage"":25.68,""Rpm"":0,""Speed"":0.0,""SatelliteNumber"":16,""Azimuth"":181,""BatteryLevel"":100,""AirInflowTemp"":0,""AirInput"":0,""AirPressure"":0,""CoolingFluidTemp"":0,""EngineLoad"":0,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":129518,""ThrottlePosition"":-999}]",0x262602005307820867284063983169001902581E0000003A500000050000000000000000048BCE0026091314242400C074442F5A98C2C0258540000000B5256800000001F9EE0000000000000000282800FFFF,02
1152,2026-09-13 14:33:59.177,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1923,""Mileage"":297934,""Date"":""2026-09-13T14:34:24Z"",""IopIgnition"":false,""Latitude"":4.160858154296875,""Longitude"":-76.176139831542969,""Altitude"":979.0,""ExternalPowerVoltage"":25.67,""Rpm"":0,""Speed"":0.0,""SatelliteNumber"":16,""Azimuth"":181,""BatteryLevel"":100,""AirInflowTemp"":0,""AirInput"":0,""AirPressure"":0,""CoolingFluidTemp"":0,""EngineLoad"":0,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":129518,""ThrottlePosition"":-999}]",0x262602005307830867284063983169001902581E0000003A500000050000000000000000048BCE0026091314342400C074442F5A98C2C0258540000000B5256700000001F9EE0000000000000000282800FFFF,02
1155,2026-09-13 14:44:28.643,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1924,""Mileage"":297934,""Date"":""2026-09-13T14:44:24Z"",""IopIgnition"":false,""Latitude"":4.160858154296875,""Longitude"":-76.176139831542969,""Altitude"":979.0,""ExternalPowerVoltage"":25.66,""Rpm"":0,""Speed"":0.0,""SatelliteNumber"":15,""Azimuth"":181,""BatteryLevel"":100,""AirInflowTemp"":0,""AirInput"":0,""AirPressure"":0,""CoolingFluidTemp"":0,""EngineLoad"":0,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":129518,""ThrottlePosition"":-999}]",0x262602005307840867284063983169001902581E000000374F0000050000000000000000048BCE0026091314442400C074442F5A98C2C0258540000000B5256600000001F9EE0000000000000000282800FFFF,02
1158,2026-09-13 14:53:59.169,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":1925,""Mileage"":297934,""Date"":""2026-09-13T14:54:24Z"",""IopIgnition"":false,""Latitude"":4.160858154296875,""Longitude"":-76.176139831542969,""Altitude"":979.0,""ExternalPowerVoltage"":25.66,""Rpm"":0,""Speed"":0.0,""SatelliteNumber"":14,""Azimuth"":181,""BatteryLevel"":100,""AirInflowTemp"":0,""AirInput"":0,""AirPressure"":0,""CoolingFluidTemp"":0,""EngineLoad"":0,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":129518,""ThrottlePosition"":-999}]",0x262602005307850867284063983169001902581E000000334E0000050000000000000000048BCE0026091314542400C074442F5A98C2C0258540000000B5256600000001F9EE0000000000000000282800FFFF,02
