Created,Message,Status
2026-04-24 12:56:12.188,"[{""Protocol"":""0x2525"",""MessageType"":""SignInMessage"",""ProtocolHeadType"":0,""Imei"":""869487064575128"",""SerialNo"":1,""Firmware"":""V1.0.1.8"",""Model"":0,""ObdBootVersion"":null,""ObdDataVersion"":null,""ObdHareware"":null,""ObdSoftware"":null,""Platform"":null,""Software"":""V0.0.0""}]",0x2525010017000108694870645751280000030502101812
2026-04-24 12:56:12.668,"[{""Protocol"":""0x2525"",""MessageType"":""NetworkInfoMessage"",""ProtocolHeadType"":0,""Imei"":""869487064575128"",""SerialNo"":1,""AccessTechnology"":""CAT-1"",""Band"":""CAT-1 28"",""Date"":""2026-04-24T12:56:52Z"",""Iccid"":""89571017025023247853"",""Imsi"":""732101725324783"",""NetworkOperator"":""LaSeleNosLlama""}]",0x2525110066000108694870645751282604241256521C4C006100530065006C0065004E006F0073004C006C0061006D006100054341542D31084341542D312032380F373332313031373235333234373833143839353731303137303235303233323437383533
2026-04-24 12:56:13.179,"[{""Protocol"":""0x2525"",""MessageType"":""LocationAlarmMessage"",""ProtocolHeadType"":20,""Imei"":""869487064575128"",""SerialNo"":20,""Mileage"":315280,""Date"":""2000-01-01T00:00:09Z"",""IopIgnition"":true,""Latitude"":6.1485705375671387,""Longitude"":-75.642005920410156,""Altitude"":1724.5999755859375,""ExternalPowerVoltage"":24.58,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":12,""Azimuth"":0,""OriginalAlarmCode"":22}]",0x252514005900140869487064575128003C38402D00000000EC00000007000041000000FFFFFFFFFFFFFFFFFFFF16800004CF90100001010000093393D744B54897C217C1C4400000000003232458FFFFFF000019FFFFFFFFFF
2026-04-24 12:56:14.109,"[{""Protocol"":""0x2525"",""MessageType"":""LocationAlarmMessage"",""ProtocolHeadType"":20,""Imei"":""869487064575128"",""SerialNo"":21,""Mileage"":315280,""Date"":""2026-04-24T12:56:53Z"",""IopIgnition"":true,""Latitude"":0.0,""Longitude"":0.0,""Altitude"":0.0,""ExternalPowerVoltage"":24.58,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":0,""Azimuth"":0,""OriginalAlarmCode"":3}]",0x252514005900150869487064575128003C38402D000000640000000007000041000000FFFFFFFFFFFFFFFFFFFF03D50004CF901026042412565382DC0065080A120061AC00AA0000000003232458FFFFFF000019FFFFFFFFFF
2026-04-24 12:57:13.577,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064575128"",""SerialNo"":206,""Mileage"":341616,""Date"":""2026-04-24T12:57:53Z"",""IopIgnition"":true,""Latitude"":6.3513493537902832,""Longitude"":-75.519393920898438,""Altitude"":1496.300048828125,""ExternalPowerVoltage"":24.81,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":8,""Azimuth"":248,""BatteryLevel"":10}]",0x252513005900CE0869487064575128003C38402D000000644800000007000041000000FFFFFFFFFFFFFFFFFFFF00D500053670102604241257539A09BB44EE0997C2413ECB40000000F803312481FFFFFF0000190001FFFFFF
2026-04-24 12:58:14.423,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064575128"",""SerialNo"":207,""Mileage"":341616,""Date"":""2026-04-24T12:58:54Z"",""IopIgnition"":true,""Latitude"":6.3513493537902832,""Longitude"":-75.519393920898438,""Altitude"":1496.300048828125,""ExternalPowerVoltage"":24.84,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":15,""Azimuth"":248,""BatteryLevel"":10}]",0x252513005900CF0869487064575128003C38402D000000644F00000007000041000000FFFFFFFFFFFFFFFFFFFF00D500053670102604241258549A09BB44EE0997C2413ECB40000000F803372484FFFFFF00001A0000FFFFFF
2026-04-24 12:59:14.283,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064575128"",""SerialNo"":208,""Mileage"":341616,""Date"":""2026-04-24T12:59:53Z"",""IopIgnition"":true,""Latitude"":6.3513493537902832,""Longitude"":-75.519393920898438,""Altitude"":1496.300048828125,""ExternalPowerVoltage"":24.86,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":15,""Azimuth"":248,""BatteryLevel"":10}]",0x252513005900D00869487064575128003C38402D000000644F00000007000041000000FFFFFFFFFFFFFFFFFFFF00D500053670102604241259539A09BB44EE0997C2413ECB40000000F803412486FFFFFF00001A0000FFFFFF
2026-04-24 13:00:15.108,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064575128"",""SerialNo"":209,""Mileage"":341616,""Date"":""2026-04-24T13:00:54Z"",""IopIgnition"":true,""Latitude"":6.3513493537902832,""Longitude"":-75.519393920898438,""Altitude"":1496.300048828125,""ExternalPowerVoltage"":24.86,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":17,""Azimuth"":248,""BatteryLevel"":10}]",0x252513005900D10869487064575128003C38402D000000645100000007000041000000FFFFFFFFFFFFFFFFFFFF00D500053670102604241300549A09BB44EE0997C2413ECB40000000F803442486FFFFFF00001A0000FFFFFF
2026-04-24 13:01:14.993,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064575128"",""SerialNo"":210,""Mileage"":341616,""Date"":""2026-04-24T13:01:54Z"",""IopIgnition"":true,""Latitude"":6.3513493537902832,""Longitude"":-75.519393920898438,""Altitude"":1496.300048828125,""ExternalPowerVoltage"":24.87,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":17,""Azimuth"":248,""BatteryLevel"":10}]",0x252513005900D20869487064575128003C38402D000000645100000007000041000000FFFFFFFFFFFFFFFFFFFF00D500053670102604241301549A09BB44EE0997C2413ECB40000000F803472487FFFFFF00001B0000FFFFFF
2026-04-24 13:02:14.821,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064575128"",""SerialNo"":211,""Mileage"":341616,""Date"":""2026-04-24T13:02:54Z"",""IopIgnition"":true,""Latitude"":6.3513493537902832,""Longitude"":-75.519393920898438,""Altitude"":1496.300048828125,""ExternalPowerVoltage"":24.88,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":19,""Azimuth"":248,""BatteryLevel"":10}]",0x252513005900D30869487064575128003C38402D0000004F5300000007000041000000FFFFFFFFFFFFFFFFFFFF00D500053670102604241302549A09BB44EE0997C2413ECB40000000F803492488FFFFFF00001B0000FFFFFF
2026-04-24 13:03:14.697,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064575128"",""SerialNo"":212,""Mileage"":341616,""Date"":""2026-04-24T13:03:54Z"",""IopIgnition"":true,""Latitude"":6.3513493537902832,""Longitude"":-75.519393920898438,""Altitude"":1496.300048828125,""ExternalPowerVoltage"":24.88,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":16,""Azimuth"":248,""BatteryLevel"":10}]",0x252513005900D40869487064575128003C38402D0000004B5000000007000041000000FFFFFFFFFFFFFFFFFFFF00D500053670102604241303549A09BB44EE0997C2413ECB40000000F803512488FFFFFF00001B0000FFFFFF
2026-04-24 13:04:14.501,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064575128"",""SerialNo"":213,""Mileage"":341616,""Date"":""2026-04-24T13:04:54Z"",""IopIgnition"":true,""Latitude"":6.3513493537902832,""Longitude"":-75.519393920898438,""Altitude"":1496.300048828125,""ExternalPowerVoltage"":24.89,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":17,""Azimuth"":248,""BatteryLevel"":10}]",0x252513005900D50869487064575128003C38402D000000645100000007000041000000FFFFFFFFFFFFFFFFFFFF00D500053670102604241304549A09BB44EE0997C2413ECB40000000F803522489FFFFFF00001B0000FFFFFF
2026-04-24 13:05:14.396,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064575128"",""SerialNo"":214,""Mileage"":341616,""Date"":""2026-04-24T13:05:53Z"",""IopIgnition"":true,""Latitude"":6.3513493537902832,""Longitude"":-75.519393920898438,""Altitude"":1496.300048828125,""ExternalPowerVoltage"":24.89,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":17,""Azimuth"":248,""BatteryLevel"":10}]",0x252513005900D60869487064575128003C38402D000000645100000007000041000000FFFFFFFFFFFFFFFFFFFF00D500053670102604241305539A09BB44EE0997C2413ECB40000000F803532489FFFFFF00001C0000FFFFFF
2026-04-24 13:06:14.213,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064575128"",""SerialNo"":215,""Mileage"":341616,""Date"":""2026-04-24T13:06:53Z"",""IopIgnition"":true,""Latitude"":6.3513493537902832,""Longitude"":-75.519393920898438,""Altitude"":1496.300048828125,""ExternalPowerVoltage"":24.9,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":15,""Azimuth"":248,""BatteryLevel"":10}]",0x252513005900D70869487064575128003C38402D000000644F00000007000041000000FFFFFFFFFFFFFFFFFFFF00D500053670102604241306539A09BB44EE0997C2413ECB40000000F803542490FFFFFF00001C0000FFFFFF
2026-04-24 13:07:15.106,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064575128"",""SerialNo"":216,""Mileage"":341616,""Date"":""2026-04-24T13:07:54Z"",""IopIgnition"":true,""Latitude"":6.3513493537902832,""Longitude"":-75.519393920898438,""Altitude"":1496.300048828125,""ExternalPowerVoltage"":24.9,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":14,""Azimuth"":248,""BatteryLevel"":10}]",0x252513005900D80869487064575128003C38402D000000644E00000007000041000000FFFFFFFFFFFFFFFFFFFF00D500053670102604241307549A09BB44EE0997C2413ECB40000000F803542490FFFFFF00001D0000FFFFFF
2026-04-24 13:08:14.905,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064575128"",""SerialNo"":217,""Mileage"":341616,""Date"":""2026-04-24T13:08:54Z"",""IopIgnition"":true,""Latitude"":6.3513493537902832,""Longitude"":-75.519393920898438,""Altitude"":1496.300048828125,""ExternalPowerVoltage"":24.9,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":17,""Azimuth"":248,""BatteryLevel"":10}]",0x252513005900D90869487064575128003C38402D000000645100000007000041000000FFFFFFFFFFFFFFFFFFFF00D500053670102604241308549A09BB44EE0997C2413ECB40000000F803552490FFFFFF00001D0000FFFFFF
2026-04-24 13:09:14.830,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064575128"",""SerialNo"":218,""Mileage"":341616,""Date"":""2026-04-24T13:09:54Z"",""IopIgnition"":true,""Latitude"":6.3513493537902832,""Longitude"":-75.519393920898438,""Altitude"":1496.300048828125,""ExternalPowerVoltage"":24.9,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":17,""Azimuth"":248,""BatteryLevel"":10}]",0x252513005900DA0869487064575128003C38402D000000645100000007000041000000FFFFFFFFFFFFFFFFFFFF00D500053670102604241309549A09BB44EE0997C2413ECB40000000F803552490FFFFFF00001D0000FFFFFF
2026-04-24 13:10:14.602,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064575128"",""SerialNo"":219,""Mileage"":341616,""Date"":""2026-04-24T13:10:54Z"",""IopIgnition"":true,""Latitude"":6.3513493537902832,""Longitude"":-75.519393920898438,""Altitude"":1496.300048828125,""ExternalPowerVoltage"":24.88,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":17,""Azimuth"":248,""BatteryLevel"":10}]",0x252513005900DB0869487064575128003C38402D000000645100000007000041000000FFFFFFFFFFFFFFFFFFFF00D500053670102604241310549A09BB44EE0997C2413ECB40000000F803552488FFFFFF00001D0000FFFFFF
2026-04-24 13:11:14.476,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064575128"",""SerialNo"":220,""Mileage"":341616,""Date"":""2026-04-24T13:11:54Z"",""IopIgnition"":true,""Latitude"":6.3513493537902832,""Longitude"":-75.519393920898438,""Altitude"":1496.300048828125,""ExternalPowerVoltage"":24.9,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":16,""Azimuth"":248,""BatteryLevel"":10}]",0x252513005900DC0869487064575128003C38402D000000645000000007000041000000FFFFFFFFFFFFFFFFFFFF00D500053670102604241311549A09BB44EE0997C2413ECB40000000F803552490FFFFFF00001D0000FFFFFF
2026-04-24 13:12:14.322,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064575128"",""SerialNo"":221,""Mileage"":341616,""Date"":""2026-04-24T13:12:53Z"",""IopIgnition"":true,""Latitude"":6.3513493537902832,""Longitude"":-75.519393920898438,""Altitude"":1496.300048828125,""ExternalPowerVoltage"":24.9,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":18,""Azimuth"":248,""BatteryLevel"":10}]",0x252513005900DD0869487064575128003C38402D000000645200000007000041000000FFFFFFFFFFFFFFFFFFFF00D500053670102604241312539A09BB44EE0997C2413ECB40000000F803562490FFFFFF00001D0000FFFFFF
2026-04-24 13:13:15.239,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064575128"",""SerialNo"":222,""Mileage"":341616,""Date"":""2026-04-24T13:13:54Z"",""IopIgnition"":true,""Latitude"":6.3513493537902832,""Longitude"":-75.519393920898438,""Altitude"":1496.300048828125,""ExternalPowerVoltage"":24.9,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":17,""Azimuth"":248,""BatteryLevel"":10}]",0x252513005900DE0869487064575128003C38402D000000645100000007000041000000FFFFFFFFFFFFFFFFFFFF00D500053670102604241313549A09BB44EE0997C2413ECB40000000F803562490FFFFFF00001D0000FFFFFF
2026-04-24 13:14:15.097,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064575128"",""SerialNo"":223,""Mileage"":341616,""Date"":""2026-04-24T13:14:54Z"",""IopIgnition"":true,""Latitude"":6.3513493537902832,""Longitude"":-75.519393920898438,""Altitude"":1496.300048828125,""ExternalPowerVoltage"":24.9,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":17,""Azimuth"":248,""BatteryLevel"":10}]",0x252513005900DF0869487064575128003C38402D000000645100000007000041000000FFFFFFFFFFFFFFFFFFFF00D500053670102604241314549A09BB44EE0997C2413ECB40000000F803572490FFFFFF00001D0000FFFFFF
