Created,Message,Status
2026-04-28 13:03:14.073,"[{""Protocol"":""0x2525"",""MessageType"":""SignInMessage"",""ProtocolHeadType"":0,""Imei"":""869487060215778"",""SerialNo"":1,""Firmware"":""V1.0.0.7"",""Model"":0,""ObdBootVersion"":null,""ObdDataVersion"":null,""ObdHareware"":null,""ObdSoftware"":null,""Platform"":null,""Software"":""V1.0.7""}]",0x2525010017000108694870602157780107030502100711
2026-04-28 13:03:14.296,"[{""Protocol"":""0x2525"",""MessageType"":""NetworkInfoMessage"",""ProtocolHeadType"":0,""Imei"":""869487060215778"",""SerialNo"":1,""AccessTechnology"":""CAT-1"",""Band"":""CAT-1 2"",""Date"":""2026-04-28T13:03:58Z"",""Iccid"":""89571016020105255537"",""Imsi"":""732101609525553"",""NetworkOperator"":""LaSeleNosLlama""}]",0x2525110065000108694870602157782604281303581C4C006100530065006C0065004E006F0073004C006C0061006D006100054341542D31074341542D3120320F373332313031363039353235353533143839353731303136303230313035323535353337
2026-04-28 13:03:16.023,"[{""Protocol"":""0x2525"",""MessageType"":""LocationAlarmMessage"",""ProtocolHeadType"":20,""Imei"":""869487060215778"",""SerialNo"":2309,""Mileage"":44781,""Date"":""2026-04-28T13:03:59Z"",""IopIgnition"":false,""Latitude"":0.0,""Longitude"":0.0,""Altitude"":0.0,""ExternalPowerVoltage"":12.28,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":0,""Azimuth"":0,""OriginalAlarmCode"":67}]",0x252514005909050869487060215778003C38402D00000060200000000000000000000000000000FFFFFFFFFFFF43D50000AEED1026042813035982DC0065095D70C8698101240000000003141228FFFFFF000016FFFFFFFFFF
2026-04-28 13:12:43.452,"[{""Protocol"":""0x2525"",""MessageType"":""LocationAlarmMessage"",""ProtocolHeadType"":20,""Imei"":""869487060215778"",""SerialNo"":2310,""Mileage"":44781,""Date"":""2026-04-28T13:13:17Z"",""IopIgnition"":false,""Latitude"":0.0,""Longitude"":0.0,""Altitude"":0.0,""ExternalPowerVoltage"":12.25,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":0,""Azimuth"":0,""OriginalAlarmCode"":68}]",0x252514005909060869487060215778003C38402D00000064000000000000001000000000000000FFFFFFFFFFFF44D50000AEED1026042813131782DC0065095D70C869810124012300E103571225FFFFFF00001CFFFFFFFFFF
2026-04-28 13:12:44.838,"[{""Protocol"":""0x2525"",""MessageType"":""LocationAlarmMessage"",""ProtocolHeadType"":20,""Imei"":""869487060215778"",""SerialNo"":2311,""Mileage"":44781,""Date"":""2026-04-28T13:13:18Z"",""IopIgnition"":false,""Latitude"":0.0,""Longitude"":0.0,""Altitude"":0.0,""ExternalPowerVoltage"":12.25,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":0,""Azimuth"":0,""OriginalAlarmCode"":69}]",0x252514005909070869487060215778003C38402D00000064000000000000000000000000000000FFFFFFFFFFFF45D50000AEED1026042813131882DC0065095D70C869810124012300E103571225FFFFFF00001CFFFFFFFFFF
2026-04-28 13:13:34.712,"[{""Protocol"":""0x2525"",""MessageType"":""LocationAlarmMessage"",""ProtocolHeadType"":20,""Imei"":""869487060215778"",""SerialNo"":2312,""Mileage"":44781,""Date"":""2026-04-28T13:14:08Z"",""IopIgnition"":false,""Latitude"":0.0,""Longitude"":0.0,""Altitude"":0.0,""ExternalPowerVoltage"":12.26,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":0,""Azimuth"":0,""OriginalAlarmCode"":68}]",0x252514005909080869487060215778003C38402D00000060000000000000001000000000000000FFFFFFFFFFFF44D50000AEED1026042813140882DC0065095D70C869810124012300E103571226FFFFFF00001CFFFFFFFFFF
2026-04-28 13:13:37.368,"[{""Protocol"":""0x2525"",""MessageType"":""LocationAlarmMessage"",""ProtocolHeadType"":20,""Imei"":""869487060215778"",""SerialNo"":2313,""Mileage"":44781,""Date"":""2026-04-28T13:14:11Z"",""IopIgnition"":false,""Latitude"":0.0,""Longitude"":0.0,""Altitude"":0.0,""ExternalPowerVoltage"":12.19,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":0,""Azimuth"":0,""OriginalAlarmCode"":69}]",0x252514005909090869487060215778003C38402D00000060000000000000000000000000000000FFFFFFFFFFFF45D50000AEED1026042813141182DC0065095D70C869810124012300E103571219FFFFFF00001CFFFFFFFFFF
2026-04-28 13:13:39.788,"[{""Protocol"":""0x2525"",""MessageType"":""LocationAlarmMessage"",""ProtocolHeadType"":20,""Imei"":""869487060215778"",""SerialNo"":2314,""Mileage"":44781,""Date"":""2026-04-28T13:14:13Z"",""IopIgnition"":false,""Latitude"":0.0,""Longitude"":0.0,""Altitude"":0.0,""ExternalPowerVoltage"":12.16,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":0,""Azimuth"":0,""OriginalAlarmCode"":68}]",0x2525140059090A0869487060215778003C38402D00000060000000000000001000000000000000FFFFFFFFFFFF44D50000AEED1026042813141382DC0065095D70C869810124012300E103561216FFFFFF00001CFFFFFFFFFF
2026-04-28 13:13:42.099,"[{""Protocol"":""0x2525"",""MessageType"":""LocationAlarmMessage"",""ProtocolHeadType"":20,""Imei"":""869487060215778"",""SerialNo"":2315,""Mileage"":44781,""Date"":""2026-04-28T13:14:16Z"",""IopIgnition"":false,""Latitude"":0.0,""Longitude"":0.0,""Altitude"":0.0,""ExternalPowerVoltage"":12.34,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":0,""Azimuth"":0,""OriginalAlarmCode"":69}]",0x2525140059090B0869487060215778003C38402D00000060000000000000000000000000000000FFFFFFFFFFFF45D50000AEED1026042813141682DC0065095D70C869810124012300E103571234FFFFFF00001CFFFFFFFFFF
2026-04-28 13:14:17.122,"[{""Protocol"":""0x2525"",""MessageType"":""LocationAlarmMessage"",""ProtocolHeadType"":20,""Imei"":""869487060215778"",""SerialNo"":2316,""Mileage"":44781,""Date"":""2026-04-28T13:14:51Z"",""IopIgnition"":false,""Latitude"":0.0,""Longitude"":0.0,""Altitude"":0.0,""ExternalPowerVoltage"":12.5,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":0,""Azimuth"":0,""OriginalAlarmCode"":105}]",0x2525140059090C0869487060215778003C38402D0000005D000000000000000000000000000000FFFFFFFFFFFF69D50000AEED1026042813145182DC0065095D70C869810124012300E103521250FFFFFF00001CFFFFFFFFFF
