,Date,Index,Speed,Raw data
0,260710031502,426,103.0,0x25251300593A170869487064625113003C38402D000000414800000007000020000000FFFFFFFFFFFFFFFFFFFF00D500B6BFCF0026071003150266A6C044353497C26DFDC7401030013703911281FFFFFF00001F0002FFFFFF
1,260714050314,1280,158.0,0x25251300593D5A0869487064625113003C38402D000000444600000007000020000000FFFFFFFFFFFFFFFFFFFF00D500B7F505002607140503146626BC44913397C2BEF2C7401580009203901244FFFFFF00001E0004FFFFFF
