,Date,Index,Speed,Raw data
0,260727095637,71,102.0,0x25251300590C4F0869487064399040001EFFFF2D000000334500000007000020000000FFFFFFFFFFFFFFFFFFFF00D5004C81799326072709563766D6BE447A3397C2AAFDC7401020004103881272FFFFFF00001A0006FFFFFF
