,Date,Index,Speed,Raw data
0,260715012058,561,136.0,0x2525130059A9C20869487064334989001EFFFF2D000000334500000007000020000000FFFFFFFFFFFFFFFFFFFF00D5003E72B2002607150120580080C544B53497C2F5F1C740136000E603951315FFFFFF000023000BFFFFFF
1,260718012911,3131,118.0,0x2525130059B45F0869487064334989001EFFFF2D000000374600000007000020000000FFFFFFFFFFFFFFFFFFFF00D5003FA9D4002607180129113333C5442B3397C218FEC7401180004F03951297FFFFFF000025000BFFFFFF
